team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Brighton,3,2018,21,19,13,1,1,5,0,1,0,1,1,6,4,9,True,Arsenal
Arsenal,1,2018,1,19,5,3,21,13,0,1,0,1,1,11,5,3,False,Brighton
Burnley,4,2018,3,19,18,8,6,8,0,0,1,1,5,3,3,13,True,Everton
Everton,8,2018,6,19,8,4,3,18,1,0,0,5,1,7,6,6,False,Burnley
Crystal Palace,7,2018,5,19,14,5,24,17,0,1,0,0,0,5,4,10,True,Cardiff City
Cardiff City,5,2018,24,19,17,7,5,14,0,1,0,0,0,4,3,12,False,Crystal Palace
Fulham,9,2018,25,19,19,20,26,11,0,1,0,1,1,2,5,12,True,Wolves
Wolves,20,2018,26,19,11,9,25,19,0,1,0,1,1,7,5,7,False,Fulham
Leicester,11,2018,8,19,7,13,10,3,1,0,0,2,1,8,4,7,True,Man City
Man City,13,2018,10,19,3,11,8,7,0,0,1,1,2,14,2,3,False,Leicester
Liverpool,12,2018,9,19,1,15,23,15,1,0,0,4,0,16,3,0,True,Newcastle
Newcastle,15,2018,23,19,15,12,9,1,0,0,1,0,4,4,5,10,False,Liverpool
Man Utd,14,2018,11,19,6,10,22,20,1,0,0,3,1,9,5,5,True,Huddersfield
Huddersfield,10,2018,22,19,20,14,11,6,0,0,1,1,3,2,4,13,False,Man Utd
Southampton,16,2018,13,19,16,19,20,9,0,0,1,1,2,3,6,10,True,West Ham
West Ham,19,2018,20,19,9,16,13,16,1,0,0,2,1,8,3,8,False,Southampton
Spurs,17,2018,17,19,2,2,2,12,1,0,0,5,0,15,0,4,True,Bournemouth
Bournemouth,2,2018,2,19,12,17,17,2,0,0,1,0,5,8,2,9,False,Spurs
Watford,18,2018,18,19,10,6,4,4,0,0,1,1,2,8,3,8,True,Chelsea
Chelsea,6,2018,4,19,4,18,18,10,1,0,0,2,1,12,4,3,False,Watford
