team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Brighton,3,2018,21,4,14,9,25,13,0,1,0,2,2,1,1,2,True,Fulham
Fulham,9,2018,25,4,13,3,21,14,0,1,0,2,2,1,1,2,False,Brighton
Burnley,4,2018,3,4,19,14,11,10,0,0,1,0,2,0,1,3,True,Man Utd
Man Utd,14,2018,11,4,10,4,3,19,1,0,0,2,0,2,0,2,False,Burnley
Cardiff City,5,2018,24,4,16,1,1,9,0,0,1,2,3,0,2,2,True,Arsenal
Arsenal,1,2018,1,4,9,5,24,16,1,0,0,3,2,2,0,2,False,Cardiff City
Chelsea,6,2018,4,4,2,2,2,6,1,0,0,2,0,4,0,0,True,Bournemouth
Bournemouth,2,2018,2,4,6,6,4,2,0,0,1,0,2,2,1,1,False,Chelsea
Crystal Palace,7,2018,5,4,15,16,13,12,0,0,1,0,2,1,0,3,True,Southampton
Southampton,16,2018,13,4,12,7,5,15,1,0,0,2,0,1,1,2,False,Crystal Palace
Everton,8,2018,6,4,7,10,22,17,0,1,0,1,1,1,3,0,True,Huddersfield
Huddersfield,10,2018,22,4,17,8,6,7,0,1,0,1,1,0,2,2,False,Everton
Leicester,11,2018,8,4,8,12,9,1,0,0,1,1,2,2,0,2,True,Liverpool
Liverpool,12,2018,9,4,1,11,8,8,1,0,0,2,1,4,0,0,False,Leicester
Man City,13,2018,10,4,4,15,23,18,1,0,0,2,1,3,1,0,True,Newcastle
Newcastle,15,2018,23,4,18,13,10,4,0,0,1,1,2,0,1,3,False,Man City
Watford,18,2018,18,4,3,17,17,5,1,0,0,2,1,4,0,0,True,Spurs
Spurs,17,2018,17,4,5,18,18,3,0,0,1,1,2,3,0,1,False,Watford
West Ham,19,2018,20,4,20,20,26,11,0,0,1,0,1,0,0,4,True,Wolves
Wolves,20,2018,26,4,11,19,20,20,1,0,0,1,0,1,2,1,False,West Ham
