name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,season,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc,name_first,name_last,element_type
Aaron_Cresswell_402,0,0,0,0,0,0,0,0,0,0.0,0,0,402,0,0,163,0,0,0,0.0,9100,0.0,0,2018-12-15T17:30:00Z,15 Dec 17:30,0,0,0,0,0,9,0,0,0,0,0,0,17,0,34906,0,0,0,2,0,0.0,0,-427,389,816,51,False,0,0,19.0,24,7,3,7,25,25,0,17,34,1,9,2018,18,7,27,8,3,7,25,25,0,18,31,2,Aaron,Cresswell,2
Aaron_Lennon_83,0,19,0,0,0,9,0,2,13,14.1,0,0,83,0,0,168,2,1,0,2.8,8781,11.4,1,2018-12-15T15:00:00Z,15 Dec 15:00,0,0,90,0,0,17,0,0,0,0,4,0,17,0,43745,2,2,0,0,1,2.0,2,-4806,184,4990,50,False,0,0,4.0,12,3,3,11,15,33,-18,17,32,0,18,2018,1,5,37,11,4,3,40,24,16,18,35,0,Aaron,Lennon,3
Aaron_Mooy_199,0,0,0,0,0,0,0,0,0,0.0,0,0,199,0,0,164,0,0,0,0.0,8897,0.0,0,2018-12-15T15:00:00Z,15 Dec 15:00,0,0,0,0,0,15,0,0,0,0,0,0,17,0,96943,0,0,0,1,0,0.0,0,-23819,2006,25825,51,True,0,0,10.0,10,2,4,11,10,28,-18,17,26,2,19,2018,16,16,15,3,6,9,19,33,-14,18,39,1,Aaron,Mooy,3
Aaron_Ramsey_14,0,0,0,0,0,0,0,0,0,0.0,0,0,14,0,0,167,0,0,0,0.0,8712,0.0,0,2018-12-16T13:30:00Z,16 Dec 13:30,0,0,0,0,0,16,0,0,0,0,0,0,17,0,61697,0,0,0,2,3,0.0,0,-7317,683,8000,73,False,0,0,1.0,34,10,4,3,37,23,14,17,33,0,5,2018,4,18,12,3,3,12,16,36,-20,18,37,0,Aaron,Ramsey,3
Aaron_Wan-Bissaka_145,0,32,0,0,0,26,1,7,21,6.0,1,0,145,0,0,162,1,0,0,2.9,8843,23.4,0,2018-12-15T15:00:00Z,15 Dec 15:00,0,0,90,0,1,11,0,0,0,0,6,0,17,0,1753219,0,1,0,0,1,0.0,6,28610,51587,22977,43,True,0,0,7.0,15,4,3,10,14,23,-9,17,30,1,15,2018,13,2,44,14,2,2,50,13,37,18,16,0,Aaron,Wan-Bissaka,2
Abdelhamid_Sabiri_205,0,0,0,0,0,0,0,0,0,0.0,0,0,205,0,0,164,0,0,0,0.0,8903,0.0,0,2018-12-15T15:00:00Z,15 Dec 15:00,0,0,0,0,0,15,0,0,0,0,0,0,17,0,3615,0,0,0,1,0,0.0,0,-236,26,262,43,True,0,0,10.0,10,2,4,11,10,28,-18,17,26,2,19,2018,16,16,15,3,6,9,19,33,-14,18,39,1,Abdelhamid,Sabiri,3
Abdoulaye_Doucouré_390,1,106,1,0,0,26,0,1,90,31.1,3,0,390,0,1,169,1,2,0,8.7,9088,36.4,2,2018-12-15T15:00:00Z,15 Dec 15:00,0,0,90,0,0,5,0,0,0,0,9,0,17,0,111378,2,0,0,2,3,19.0,5,18916,22719,3803,59,True,0,0,18.0,24,7,3,7,23,25,-2,17,29,2,10,2018,19,12,24,7,3,8,25,27,-2,18,37,1,Abdoulaye,Doucouré,3
Aboubakar_Kamara_189,0,28,0,2,0,-2,0,1,20,25.3,3,0,189,0,0,163,2,2,0,9.9,8887,23.0,2,2018-12-15T17:30:00Z,15 Dec 17:30,0,0,90,2,0,19,0,0,0,0,5,0,17,0,565020,4,0,0,2,0,51.0,2,69748,82251,12503,44,True,0,0,9.0,9,2,3,12,16,42,-26,17,27,2,20,2018,15,15,17,4,5,9,14,22,-8,18,27,2,Aboubakar,Kamara,4
Adalberto_Peñaranda_554,0,0,0,0,0,0,0,0,0,0.0,0,0,554,0,0,169,0,0,0,0.0,9252,0.0,0,2018-12-15T15:00:00Z,15 Dec 15:00,0,0,0,0,0,5,0,0,0,0,0,0,17,0,112,0,0,0,2,3,0.0,0,27,61,34,50,True,0,0,18.0,24,7,3,7,23,25,-2,17,29,2,10,2018,19,12,24,7,3,8,25,27,-2,18,37,1,Adalberto,Peñaranda,4
Adama_Diakhaby_471,0,0,0,0,0,0,0,0,0,0.0,0,0,471,0,0,164,0,0,0,0.0,9169,0.0,0,2018-12-15T15:00:00Z,15 Dec 15:00,0,0,0,0,0,15,0,0,0,0,0,0,17,0,1078,0,0,0,1,0,0.0,0,-29,15,44,46,True,0,0,10.0,10,2,4,11,10,28,-18,17,26,2,19,2018,16,16,15,3,6,9,19,33,-14,18,39,1,Adama,Diakhaby,3
Adama_Traoré_500,0,0,0,0,0,0,0,0,0,0.0,0,0,500,0,0,170,0,0,0,0.0,9198,0.0,0,2018-12-15T15:00:00Z,15 Dec 15:00,0,0,0,0,0,2,0,0,0,0,0,0,17,0,18689,0,0,0,0,2,0.0,0,-695,192,887,53,True,0,0,20.0,25,7,4,6,19,19,0,17,32,0,7,2018,12,1,48,15,3,0,39,7,32,18,16,1,Adama,Traoré,3
Adam_Lallana_250,0,0,0,0,0,0,0,0,0,0.0,0,0,250,0,0,165,0,0,0,0.0,8948,0.0,0,2018-12-16T16:00:00Z,16 Dec 16:00,0,0,0,0,0,14,0,0,0,0,0,0,17,0,41313,0,0,0,1,3,0.0,0,-144,84,228,69,True,0,0,12.0,45,14,3,0,37,7,30,17,16,1,1,2018,20,10,25,7,4,7,19,21,-2,18,32,0,Adam,Lallana,3
Adam_Masina_386,0,0,0,0,0,0,0,0,0,0.0,0,0,386,0,0,169,0,0,0,0.0,9084,0.0,0,2018-12-15T15:00:00Z,15 Dec 15:00,0,0,0,0,0,5,0,0,0,0,0,0,17,0,5112,0,0,0,2,3,0.0,0,-220,46,266,43,True,0,0,18.0,24,7,3,7,23,25,-2,17,29,2,10,2018,19,12,24,7,3,8,25,27,-2,18,37,1,Adam,Masina,2
