team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Bournemouth,2,2018,2,33,13,4,3,14,0,0,1,1,3,11,5,17,True,Burnley
Burnley,4,2018,3,33,14,2,2,13,1,0,0,3,1,10,6,17,False,Bournemouth
Chelsea,6,2018,4,33,3,19,20,11,1,0,0,2,0,20,6,7,True,West Ham
West Ham,19,2018,20,33,11,6,4,3,0,0,1,0,2,12,6,15,False,Chelsea
Everton,8,2018,6,33,9,1,1,5,1,0,0,1,0,13,7,13,True,Arsenal
Arsenal,1,2018,1,33,5,8,6,9,0,0,1,0,1,19,6,7,False,Everton
Huddersfield,10,2018,22,33,20,11,8,7,0,0,1,1,4,3,5,25,True,Leicester
Leicester,11,2018,8,33,7,10,22,20,1,0,0,4,1,14,5,14,False,Huddersfield
Newcastle,15,2018,23,33,15,7,5,12,0,0,1,0,1,9,8,16,True,Crystal Palace
Crystal Palace,7,2018,5,33,12,15,23,15,1,0,0,1,0,11,6,16,False,Newcastle
Southampton,16,2018,13,33,17,12,9,1,0,0,1,1,3,8,9,15,True,Liverpool
Liverpool,12,2018,9,33,1,16,13,17,1,0,0,3,1,25,7,1,False,Southampton
