team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Brighton,3,2018,21,17,13,6,4,4,0,0,1,1,2,6,3,8,True,Chelsea
Chelsea,6,2018,4,17,4,3,21,13,1,0,0,2,1,11,4,2,False,Brighton
Crystal Palace,7,2018,5,17,15,11,8,12,1,0,0,1,0,4,3,10,True,Leicester
Leicester,11,2018,8,17,12,7,5,15,0,0,1,0,1,6,4,7,False,Crystal Palace
Fulham,9,2018,25,17,20,19,20,9,0,0,1,0,2,2,3,12,True,West Ham
West Ham,19,2018,20,17,9,9,25,20,1,0,0,2,0,7,3,7,False,Fulham
Huddersfield,10,2018,22,17,19,15,23,14,0,0,1,0,1,2,4,11,True,Newcastle
Newcastle,15,2018,23,17,14,10,22,19,1,0,0,1,0,4,4,9,False,Huddersfield
Liverpool,12,2018,9,17,1,14,11,6,1,0,0,3,1,14,3,0,True,Man Utd
Man Utd,14,2018,11,17,6,12,9,1,0,0,1,1,3,7,5,5,False,Liverpool
Man City,13,2018,10,17,2,8,6,8,1,0,0,3,1,14,2,1,True,Everton
Everton,8,2018,6,17,8,13,10,2,0,0,1,1,3,6,6,5,False,Man City
Southampton,16,2018,13,17,17,1,1,5,1,0,0,3,2,2,6,9,True,Arsenal
Arsenal,1,2018,1,17,5,16,13,17,0,0,1,2,3,10,4,3,False,Southampton
Spurs,17,2018,17,17,3,4,3,18,1,0,0,1,0,13,0,4,True,Burnley
Burnley,4,2018,3,17,18,17,17,3,0,0,1,0,1,3,3,11,False,Spurs
Watford,18,2018,18,17,10,5,24,16,1,0,0,3,2,7,3,7,True,Cardiff City
Cardiff City,5,2018,24,17,16,18,18,10,0,0,1,2,3,4,2,11,False,Watford
Wolves,20,2018,26,17,7,2,2,11,1,0,0,2,0,7,4,6,True,Bournemouth
Bournemouth,2,2018,2,17,11,20,26,7,0,0,1,0,2,7,2,8,False,Wolves
