team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Arsenal,1,2018,1,6,6,8,6,12,1,0,0,2,0,4,0,2,True,Everton
Everton,8,2018,6,6,12,1,1,6,0,0,1,0,2,1,3,2,False,Arsenal
Brighton,3,2018,21,6,13,17,17,5,0,0,1,1,2,1,2,3,True,Spurs
Spurs,17,2018,17,6,5,3,21,13,1,0,0,2,1,4,0,2,False,Brighton
Burnley,4,2018,3,6,16,2,2,8,1,0,0,4,0,1,1,4,True,Bournemouth
Bournemouth,2,2018,2,6,8,4,3,16,0,0,1,0,4,3,1,2,False,Burnley
Cardiff City,5,2018,24,6,19,13,10,2,0,0,1,0,5,0,2,4,True,Man City
Man City,13,2018,10,6,2,5,24,19,1,0,0,5,0,5,1,0,False,Cardiff City
Crystal Palace,7,2018,5,6,11,15,23,18,0,1,0,0,0,2,1,3,True,Newcastle
Newcastle,15,2018,23,6,18,7,5,11,0,1,0,0,0,0,2,4,False,Crystal Palace
Fulham,9,2018,25,6,15,18,18,4,0,1,0,1,1,1,2,3,True,Watford
Watford,18,2018,18,6,4,9,25,15,0,1,0,1,1,4,1,1,False,Fulham
Leicester,11,2018,8,6,9,10,22,20,1,0,0,3,1,3,0,3,True,Huddersfield
Huddersfield,10,2018,22,6,20,11,8,9,0,0,1,1,3,0,2,4,False,Leicester
Liverpool,12,2018,9,6,1,16,13,14,1,0,0,3,0,6,0,0,True,Southampton
Southampton,16,2018,13,6,14,12,9,1,0,0,1,0,3,1,2,3,False,Liverpool
Man Utd,14,2018,11,6,7,20,26,10,0,1,0,1,1,3,1,2,True,Wolves
Wolves,20,2018,26,6,10,14,11,7,0,1,0,1,1,2,3,1,False,Man Utd
West Ham,19,2018,20,6,17,6,4,3,0,1,0,0,0,1,1,4,True,Chelsea
Chelsea,6,2018,4,6,3,19,20,17,0,1,0,0,0,5,1,0,False,West Ham
