team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Arsenal,1,2018,1,27,4,16,13,18,1,0,0,2,0,16,5,6,True,Southampton
Southampton,16,2018,13,27,18,1,1,4,0,0,1,0,2,5,9,13,False,Arsenal
Bournemouth,2,2018,2,27,10,20,26,8,0,1,0,1,1,10,4,13,True,Wolves
Wolves,20,2018,26,27,8,2,2,10,0,1,0,1,1,11,7,9,False,Bournemouth
Burnley,4,2018,3,27,14,17,17,3,1,0,0,2,1,8,6,13,True,Spurs
Spurs,17,2018,17,27,3,4,3,14,0,0,1,1,2,20,0,7,False,Burnley
Cardiff City,5,2018,24,27,17,18,18,7,0,0,1,1,5,7,4,16,True,Watford
Watford,18,2018,18,27,7,5,24,17,1,0,0,5,1,11,7,9,False,Cardiff City
Leicester,11,2018,8,27,12,7,5,13,0,0,1,1,4,9,5,13,True,Crystal Palace
Crystal Palace,7,2018,5,27,13,11,8,12,1,0,0,4,1,8,6,13,False,Leicester
Man Utd,14,2018,11,27,5,12,9,1,0,1,0,0,0,15,7,5,True,Liverpool
Liverpool,12,2018,9,27,1,14,11,5,0,1,0,0,0,20,6,1,False,Man Utd
Newcastle,15,2018,23,27,15,10,22,20,1,0,0,2,0,7,7,13,True,Huddersfield
Huddersfield,10,2018,22,27,20,15,23,15,0,0,1,0,2,2,5,20,False,Newcastle
West Ham,19,2018,20,27,9,9,25,19,1,0,0,3,1,10,6,11,True,Fulham
Fulham,9,2018,25,27,19,19,20,9,0,0,1,1,3,4,5,18,False,West Ham
