team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Brighton,3,2018,21,38,17,13,10,1,0,0,1,1,4,9,9,20,True,Man City
Man City,13,2018,10,38,1,3,21,17,1,0,0,4,1,32,2,4,False,Brighton
Burnley,4,2018,3,38,15,1,1,5,0,0,1,1,3,11,7,20,True,Arsenal
Arsenal,1,2018,1,38,5,4,3,15,1,0,0,3,1,21,7,10,False,Burnley
Crystal Palace,7,2018,5,38,12,2,2,14,1,0,0,5,3,14,7,17,True,Bournemouth
Bournemouth,2,2018,2,38,14,7,5,12,0,0,1,3,5,13,6,19,False,Crystal Palace
Fulham,9,2018,25,38,19,15,23,13,0,0,1,0,4,7,5,26,True,Newcastle
Newcastle,15,2018,23,38,13,9,25,19,1,0,0,4,0,12,9,17,False,Fulham
Leicester,11,2018,8,38,9,6,4,3,0,1,0,0,0,15,7,16,True,Chelsea
Chelsea,6,2018,4,38,3,11,8,9,0,1,0,0,0,21,9,8,False,Leicester
Liverpool,12,2018,9,38,2,20,26,7,1,0,0,2,0,30,7,1,True,Wolves
Wolves,20,2018,26,38,7,12,9,2,0,0,1,0,2,16,9,13,False,Liverpool
Man Utd,14,2018,11,38,6,5,24,18,0,0,1,0,2,19,9,10,True,Cardiff City
Cardiff City,5,2018,24,38,18,14,11,6,1,0,0,2,0,10,4,24,False,Man Utd
Southampton,16,2018,13,38,16,10,22,20,0,1,0,1,1,9,12,17,True,Huddersfield
Huddersfield,10,2018,22,38,20,16,13,16,0,1,0,1,1,3,7,28,False,Southampton
Spurs,17,2018,17,38,4,8,6,8,0,1,0,2,2,23,2,13,True,Everton
Everton,8,2018,6,38,8,17,17,4,0,1,0,2,2,15,9,14,False,Spurs
Watford,18,2018,18,38,11,19,20,10,0,0,1,1,4,14,8,16,True,West Ham
West Ham,19,2018,20,38,10,18,18,11,1,0,0,4,1,15,7,16,False,Watford
