team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Arsenal,1,2018,1,11,5,12,9,3,0,1,0,1,1,7,2,2,True,Liverpool
Liverpool,12,2018,9,11,3,1,1,5,0,1,0,1,1,8,3,0,False,Arsenal
Bournemouth,2,2018,2,11,6,14,11,7,0,0,1,1,2,6,2,3,True,Man Utd
Man Utd,14,2018,11,11,7,2,2,6,1,0,0,2,1,6,2,3,False,Bournemouth
Cardiff City,5,2018,24,11,19,11,8,10,0,0,1,0,1,1,2,8,True,Leicester
Leicester,11,2018,8,11,10,5,24,19,1,0,0,1,0,5,1,5,False,Cardiff City
Chelsea,6,2018,4,11,2,7,5,14,1,0,0,3,1,8,3,0,True,Crystal Palace
Crystal Palace,7,2018,5,11,14,6,4,2,0,0,1,1,3,2,2,7,False,Chelsea
Everton,8,2018,6,11,9,3,21,12,1,0,0,3,1,5,3,3,True,Brighton
Brighton,3,2018,21,11,12,8,6,9,0,0,1,1,3,4,2,5,False,Everton
Huddersfield,10,2018,22,11,18,9,25,20,1,0,0,1,0,1,3,7,True,Fulham
Fulham,9,2018,25,11,20,10,22,18,0,0,1,0,1,1,2,8,False,Huddersfield
Man City,13,2018,10,11,1,16,13,16,1,0,0,6,1,9,2,0,True,Southampton
Southampton,16,2018,13,11,16,13,10,1,0,0,1,1,6,1,4,6,False,Man City
Newcastle,15,2018,23,11,17,18,18,8,1,0,0,1,0,1,3,7,True,Watford
Watford,18,2018,18,11,8,15,23,17,0,0,1,0,1,6,1,4,False,Newcastle
West Ham,19,2018,20,11,13,4,3,15,1,0,0,4,2,3,2,6,True,Burnley
Burnley,4,2018,3,11,15,19,20,13,0,0,1,2,4,2,2,7,False,West Ham
Wolves,20,2018,26,11,11,17,17,4,0,0,1,2,3,4,3,4,True,Spurs
Spurs,17,2018,17,11,4,20,26,11,1,0,0,3,2,8,0,3,False,Wolves
