name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,season,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc,name_first,name_last,element_type
Adalberto_Peñaranda_554,0,0,0,0,0,0,0,0,0,0.0,0,0,554,0,0,360,0,0,0,0.0,20490,0.0,0,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,0,0,0,20,0,0,0,0,0,0,36,0,1127,0,0,0,2,1,0.0,0,15,68,53,50,True,0,0,18.0,50,14,8,14,51,52,-1,36,75,3,10,2018,6,3,71,21,8,8,63,39,24,37,48,0,Adalberto,Peñaranda,4
Adama_Diakhaby_471,0,0,0,0,0,0,0,0,0,0.0,0,0,471,0,0,356,0,0,0,0.0,20407,0.0,0,2019-04-26T19:00:00Z,26 Apr 20:00,0,0,0,0,0,12,0,0,0,0,0,0,36,0,1089,0,0,0,0,5,0.0,0,-9,1,10,45,False,0,0,10.0,14,3,5,28,20,74,-54,36,53,4,20,2018,14,6,66,19,9,9,65,52,13,37,70,4,Adama,Diakhaby,3
Adama_Traoré_500,0,0,0,0,0,0,0,0,0,0.0,0,0,500,0,0,360,0,0,0,0.0,20436,0.0,0,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,0,0,0,18,0,0,0,0,0,0,36,0,16052,0,0,0,2,1,0.0,0,-47,80,127,51,False,0,0,20.0,54,15,9,12,46,44,2,36,69,1,7,2018,9,19,26,7,5,25,34,77,-43,37,67,2,Adama,Traoré,3
Adam_Lallana_250,0,0,0,0,0,0,0,0,0,0.0,0,0,250,0,0,356,0,0,0,0.0,20186,0.0,0,2019-04-26T19:00:00Z,26 Apr 20:00,0,0,0,0,0,10,0,0,0,0,0,0,36,0,40606,0,0,0,0,5,0.0,0,-102,11,113,69,True,0,0,12.0,91,28,7,1,84,20,64,36,36,2,2,2018,15,14,42,11,9,17,38,48,-10,37,57,2,Adam,Lallana,3
Adam_Masina_386,0,0,0,0,0,0,0,0,0,0.0,0,0,386,0,0,360,0,0,0,0.0,20322,0.0,0,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,0,0,0,20,0,0,0,0,0,0,36,0,10208,0,0,0,2,1,0.0,0,-575,176,751,43,True,0,0,18.0,50,14,8,14,51,52,-1,36,75,3,10,2018,6,3,71,21,8,8,63,39,24,37,48,0,Adam,Masina,2
Adam_Smith_29,0,0,0,0,0,0,0,0,0,0.0,0,0,29,0,0,358,0,0,0,0.0,19965,0.0,0,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,0,0,0,16,0,0,0,0,0,0,36,0,28003,0,0,0,3,3,0.0,0,-1438,38,1476,43,False,0,0,2.0,42,12,6,18,52,65,-13,36,59,1,14,2018,17,4,70,23,1,13,65,37,28,37,56,3,Adam,Smith,2
Ademola_Lookman_170,0,4,0,0,0,1,0,0,4,0.8,1,0,170,0,0,353,0,0,0,1.0,20106,1.2,0,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,6,0,0,7,0,0,0,0,0,0,36,0,5766,3,0,0,0,0,8.0,1,-31,38,69,49,False,0,0,8.0,50,14,8,14,50,44,6,36,53,4,9,2018,4,15,40,11,7,19,44,65,-21,37,70,1,Ademola,Lookman,3
Adrian_Mariappa_382,0,61,1,0,0,17,0,6,58,10.6,0,0,382,0,0,360,1,2,0,2.8,20318,13.8,1,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,90,1,0,20,0,0,0,0,3,0,36,0,42124,0,0,1,2,1,4.0,1,-1080,289,1369,42,True,0,0,18.0,50,14,8,14,51,52,-1,36,75,3,10,2018,6,3,71,21,8,8,63,39,24,37,48,0,Adrian,Mariappa,2
Adrien Sebastian_Perruchet Silva_231,0,0,0,0,0,0,0,0,0,0.0,0,0,231,0,0,355,0,0,0,0.0,20167,0.0,0,2019-04-28T11:00:00Z,28 Apr 12:00,0,0,0,0,0,1,0,0,0,0,0,0,36,0,9400,0,0,0,0,3,0.0,0,-26,0,26,47,True,0,0,11.0,51,15,6,15,51,47,4,36,55,5,8,2018,13,1,95,31,2,4,91,22,69,37,44,1,Adrien Sebastian,Perruchet Silva,3
Adrián_San Miguel del Castillo_399,0,0,0,0,0,0,0,0,0,0.0,0,0,399,0,0,359,0,0,0,0.0,20335,0.0,0,2019-04-27T11:30:00Z,27 Apr 12:30,0,0,0,0,0,17,0,0,0,0,0,0,36,0,18747,0,0,0,1,0,0.0,0,-80,41,121,42,False,0,0,19.0,46,13,7,16,45,54,-9,36,58,1,11,2018,16,16,38,9,11,17,44,64,-20,37,71,3,Adrián,San Miguel del Castillo,1
Ainsley_Maitland-Niles_20,0,5,0,0,0,-8,0,1,3,0.0,0,0,20,0,0,355,2,3,0,0.0,19956,0.0,0,2019-04-28T11:00:00Z,28 Apr 12:00,0,0,35,0,0,11,0,0,0,0,1,1,36,0,27868,0,0,0,0,3,0.0,-2,-362,688,1050,44,False,0,0,1.0,66,20,6,10,69,49,20,36,66,2,5,2018,3,17,36,9,9,19,34,56,-22,37,60,4,Ainsley,Maitland-Niles,3
Alberto_Moreno_240,0,0,0,0,0,0,0,0,0,0.0,0,0,240,0,0,356,0,0,0,0.0,20176,0.0,0,2019-04-26T19:00:00Z,26 Apr 20:00,0,0,0,0,0,10,0,0,0,0,0,0,36,0,15309,0,0,0,0,5,0.0,0,-42,38,80,41,True,0,0,12.0,91,28,7,1,84,20,64,36,36,2,2,2018,15,14,42,11,9,17,38,48,-10,37,57,2,Alberto,Moreno,2
Aleksandar_Mitrovic_480,0,33,0,1,0,3,1,1,29,9.2,2,0,480,0,0,354,1,0,0,2.4,20416,0.6,0,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,90,0,0,5,0,0,0,0,4,0,36,0,702983,3,0,3,0,1,14.0,2,40219,46484,6265,63,True,0,0,9.0,26,7,5,24,34,76,-42,36,64,2,19,2018,20,7,57,16,9,12,47,44,3,37,70,1,Aleksandar,Mitrovic,4
Alexander_Sørloth_153,0,0,0,0,0,0,0,0,0,0.0,0,0,153,0,0,353,0,0,0,0.0,20089,0.0,0,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,0,0,0,8,0,0,0,0,0,0,36,0,8636,0,0,0,0,0,0.0,0,-32,3,35,48,True,0,0,7.0,43,12,7,17,43,48,-5,36,55,2,12,2018,5,18,31,9,4,24,32,69,-37,37,63,1,Alexander,Sørloth,4
Alexandre Nascimento_Costa Silva_560,0,0,0,0,0,0,0,0,0,0.0,0,0,560,0,0,359,0,0,0,0.0,20496,0.0,0,2019-04-27T11:30:00Z,27 Apr 12:30,0,0,0,0,0,17,0,0,0,0,0,0,36,0,9575,0,0,0,1,0,0.0,0,-71,236,307,45,False,0,0,19.0,46,13,7,16,45,54,-9,36,58,1,11,2018,16,16,38,9,11,17,44,64,-20,37,71,3,Alexandre Nascimento,Costa Silva,4
Alexandre_Lacazette_22,0,18,0,0,0,3,0,4,16,1.6,2,0,22,0,0,355,2,1,0,2.7,19958,5.6,0,2019-04-28T11:00:00Z,28 Apr 12:00,0,0,78,1,0,11,0,0,0,0,3,0,36,0,728855,3,0,2,0,3,20.0,2,-51890,29489,81379,94,False,0,0,1.0,66,20,6,10,69,49,20,36,66,2,5,2018,3,17,36,9,9,19,34,56,-22,37,60,4,Alexandre,Lacazette,4
Alexis_Sánchez_295,0,7,0,0,0,7,0,0,4,4.7,0,0,295,0,0,357,0,0,0,1.3,20231,4.0,0,2019-04-28T15:30:00Z,28 Apr 16:30,0,0,25,0,0,6,0,0,0,0,1,0,36,0,73216,0,2,0,1,1,4.0,1,-133,124,257,100,True,0,0,14.0,65,19,8,9,64,51,13,36,69,4,6,2018,10,20,15,3,6,28,21,75,-54,37,54,4,Alexis,Sánchez,3
Alex_Iwobi_15,0,10,0,1,0,1,0,1,6,14.6,0,0,15,0,0,355,0,0,0,7.4,19951,8.6,1,2019-04-28T11:00:00Z,28 Apr 12:00,0,0,45,0,1,11,0,0,0,0,1,0,36,0,97844,1,0,0,0,3,51.0,1,-5454,1148,6602,54,False,0,0,1.0,66,20,6,10,69,49,20,36,66,2,5,2018,3,17,36,9,9,19,34,56,-22,37,60,4,Alex,Iwobi,3
Alex_McCarthy_328,0,0,0,0,0,0,0,0,0,0.0,0,0,328,0,0,358,0,0,0,0.0,20264,0.0,0,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,0,0,0,2,0,0,0,0,0,0,36,0,128379,0,0,0,3,3,0.0,0,-2731,177,2908,43,True,0,0,16.0,38,9,11,16,44,61,-17,36,70,3,16,2018,19,11,49,14,7,16,48,54,-6,37,59,1,Alex,McCarthy,1
Alex_Oxlade-Chamberlain_248,0,13,0,1,0,4,0,1,10,10.8,1,0,248,0,0,356,0,0,0,4.0,20184,10.2,1,2019-04-26T19:00:00Z,26 Apr 20:00,0,0,17,0,0,10,0,0,0,0,1,0,36,0,2699,0,1,0,0,5,19.0,1,27,57,30,64,True,0,0,12.0,91,28,7,1,84,20,64,36,36,2,2,2018,15,14,42,11,9,17,38,48,-10,37,57,2,Alex,Oxlade-Chamberlain,3
Alex_Pritchard_206,0,1,0,0,0,5,0,0,1,0.3,0,0,206,0,0,356,0,1,0,0.2,20142,2.0,0,2019-04-26T19:00:00Z,26 Apr 20:00,0,0,9,0,0,12,0,0,0,0,0,0,36,0,3635,0,1,0,0,5,0.0,1,-23,51,74,48,False,0,0,10.0,14,3,5,28,20,74,-54,36,53,4,20,2018,14,6,66,19,9,9,65,52,13,37,70,4,Alex,Pritchard,3
Alex_Smithies_89,0,0,0,0,0,0,0,0,0,0.0,0,0,89,0,0,354,0,0,0,0.0,20025,0.0,0,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,0,0,0,9,0,0,0,0,0,0,36,0,5554,0,0,0,0,1,0.0,0,-13,24,37,42,False,0,0,5.0,31,9,4,23,30,66,-36,36,63,1,18,2018,7,12,46,13,7,17,46,50,-4,37,55,2,Alex,Smithies,1
Alfie_Jones_595,0,0,0,0,0,0,0,0,0,0.0,0,0,595,0,0,358,0,0,0,0.0,20531,0.0,0,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,0,0,0,2,0,0,0,0,0,0,36,0,1245,0,0,0,3,3,0.0,0,32,86,54,40,True,0,0,16.0,38,9,11,16,44,61,-17,36,70,3,16,2018,19,11,49,14,7,16,48,54,-6,37,59,1,Alfie,Jones,2
Alfie_Mawson_487,0,2,0,0,0,4,0,2,1,0.0,0,0,487,0,0,354,0,0,0,0.7,20423,7.2,0,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,5,0,0,5,0,0,0,0,0,0,36,0,5656,0,0,0,0,1,0.0,1,-33,8,41,47,True,0,0,9.0,26,7,5,24,34,76,-42,36,64,2,19,2018,20,7,57,16,9,12,47,44,3,37,70,1,Alfie,Mawson,2
Alfie_Whiteman_538,0,0,0,0,0,0,0,0,0,0.0,0,0,538,0,0,359,0,0,0,0.0,20474,0.0,0,2019-04-27T11:30:00Z,27 Apr 12:30,0,0,0,0,0,19,0,0,0,0,0,0,36,0,9767,0,0,0,1,0,0.0,0,-42,87,129,40,True,0,0,17.0,70,23,1,12,65,36,29,36,51,1,3,2018,2,13,45,13,6,18,53,65,-12,37,60,1,Alfie,Whiteman,1
Alireza_Jahanbakhsh_476,0,0,0,0,0,0,0,0,0,0.0,0,0,476,0,0,351,0,0,0,0.0,20412,0.0,0,2019-04-27T16:30:00Z,27 Apr 17:30,0,0,0,0,0,15,0,0,0,0,0,0,36,0,36981,0,0,0,1,1,0.0,0,-211,38,249,67,True,0,0,3.0,35,9,8,19,33,55,-22,36,58,4,17,2018,1,5,67,20,7,10,70,50,20,37,71,2,Alireza,Jahanbakhsh,3
Alisson_Ramses Becker_468,0,38,0,0,0,28,1,0,36,0.0,0,0,468,0,0,356,0,0,0,1.1,20404,11.0,0,2019-04-26T19:00:00Z,26 Apr 20:00,0,0,90,0,0,10,0,0,0,0,6,0,36,1,1484167,0,0,0,0,5,0.0,6,14491,25763,11272,59,True,0,0,12.0,91,28,7,1,84,20,64,36,36,2,2,2018,15,14,42,11,9,17,38,48,-10,37,57,2,Alisson,Ramses Becker,1
Anders_Lindegaard_485,0,0,0,0,0,0,0,0,0,0.0,0,0,485,0,0,352,0,0,0,0.0,20421,0.0,0,2019-04-28T13:05:00Z,28 Apr 14:05,0,0,0,0,0,13,0,0,0,0,0,0,36,0,6064,0,0,0,1,0,0.0,0,-14,6,20,43,True,0,0,4.0,40,11,7,18,44,63,-19,36,68,1,15,2018,8,8,53,15,8,14,52,44,8,37,53,4,Anders,Lindegaard,1
Ander_Herrera_299,0,64,0,0,0,4,0,0,57,4.8,0,0,299,0,0,357,4,1,0,1.1,20235,5.8,0,2019-04-28T15:30:00Z,28 Apr 16:30,0,0,90,0,0,6,0,0,0,0,7,0,36,0,28799,1,0,0,1,1,0.0,1,-1093,35,1128,50,True,0,1,14.0,65,19,8,9,64,51,13,36,69,4,6,2018,10,20,15,3,6,28,21,75,-54,37,54,4,Ander,Herrera,3
Andreas_Christensen_119,0,7,0,0,0,4,0,2,6,0.0,0,0,119,0,0,357,0,0,0,0.5,20055,2.6,0,2019-04-28T15:30:00Z,28 Apr 16:30,0,0,25,0,0,14,0,0,0,0,1,0,36,0,24824,0,0,0,1,1,2.0,1,-110,194,304,50,False,0,0,6.0,68,20,8,8,60,39,21,36,48,0,4,2018,18,10,50,14,8,15,51,55,-4,37,76,3,Andreas,Christensen,2
Andreas_Pereira_481,0,0,0,0,0,0,0,0,0,0.0,0,0,481,0,0,357,0,0,0,0.0,20417,0.0,0,2019-04-28T15:30:00Z,28 Apr 16:30,0,0,0,0,0,6,0,0,0,0,0,0,36,0,20424,0,0,0,1,1,0.0,0,-657,237,894,45,True,0,0,14.0,65,19,8,9,64,51,13,36,69,4,6,2018,10,20,15,3,6,28,21,75,-54,37,54,4,Andreas,Pereira,3
Andrew_Robertson_247,2,68,2,0,2,51,1,0,60,48.7,1,0,247,0,0,356,1,0,0,10.2,20183,46.8,4,2019-04-26T19:00:00Z,26 Apr 20:00,0,0,90,0,1,10,0,0,0,0,5,0,36,0,2316050,1,0,0,0,5,6.0,14,15389,32054,16665,68,True,0,0,12.0,91,28,7,1,84,20,64,36,36,2,2,2018,15,14,42,11,9,17,38,48,-10,37,57,2,Andrew,Robertson,2
Andrew_Surman_35,0,0,0,0,0,0,0,0,0,0.0,0,0,35,0,0,358,0,0,0,0.0,19971,0.0,0,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,0,0,0,16,0,0,0,0,0,0,36,0,8711,0,0,0,3,3,0.0,0,-115,12,127,46,False,0,0,2.0,42,12,6,18,52,65,-13,36,59,1,14,2018,17,4,70,23,1,13,65,37,28,37,56,3,Andrew,Surman,3
Andre_Gray_395,0,21,0,0,2,28,0,0,12,1.3,2,0,395,0,0,360,0,2,1,5.7,20331,33.2,0,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,90,1,0,20,0,0,0,0,2,0,36,0,168117,2,0,1,2,1,22.0,8,-10864,8809,19673,60,True,0,0,18.0,50,14,8,14,51,52,-1,36,75,3,10,2018,6,3,71,21,8,8,63,39,24,37,48,0,Andre,Gray,4
Andriy_Yarmolenko_453,0,0,0,0,0,0,0,0,0,0.0,0,0,453,0,0,359,0,0,0,0.0,20389,0.0,0,2019-04-27T11:30:00Z,27 Apr 12:30,0,0,0,0,0,17,0,0,0,0,0,0,36,0,29777,0,0,0,1,0,0.0,0,-38,10,48,67,False,0,0,19.0,46,13,7,16,45,54,-9,36,58,1,11,2018,16,16,38,9,11,17,44,64,-20,37,71,3,Andriy,Yarmolenko,3
Andros_Townsend_149,0,7,0,0,0,5,0,0,6,1.3,1,0,149,0,0,353,0,0,0,0.8,20085,6.2,0,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,18,0,0,8,0,0,0,0,4,0,36,0,190776,0,0,0,0,0,0.0,1,-6490,2504,8994,57,True,0,0,7.0,43,12,7,17,43,48,-5,36,55,2,12,2018,5,18,31,9,4,24,32,69,-37,37,63,1,Andros,Townsend,3
André Filipe_Tavares Gomes_508,0,0,0,0,0,0,0,0,0,0.0,0,0,508,0,0,353,0,0,0,0.0,20444,0.0,0,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,0,0,0,7,0,0,0,0,0,0,36,0,10652,0,0,0,0,0,0.0,0,-794,24,818,54,False,0,0,8.0,50,14,8,14,50,44,6,36,53,4,9,2018,4,15,40,11,7,19,44,65,-21,37,70,1,André Filipe,Tavares Gomes,3
André-Frank_Zambo Anguissa_512,0,94,0,0,0,12,1,3,81,14.0,3,0,512,0,0,354,1,0,0,4.4,20448,30.4,1,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,90,0,0,5,0,0,0,0,8,0,36,0,4987,4,0,0,0,1,0.0,3,28,64,36,44,True,0,0,9.0,26,7,5,24,34,76,-42,36,64,2,19,2018,20,7,57,16,9,12,47,44,3,37,70,1,André-Frank,Zambo Anguissa,3
André_Schürrle_478,0,0,0,0,0,0,0,0,0,0.0,0,0,478,0,0,354,0,0,0,0.0,20414,0.0,0,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,0,0,0,5,0,0,0,0,0,0,36,0,132299,0,0,0,0,1,0.0,0,-948,127,1075,55,True,0,0,9.0,26,7,5,24,34,76,-42,36,64,2,19,2018,20,7,57,16,9,12,47,44,3,37,70,1,André,Schürrle,3
Andy_Carroll_418,0,0,0,0,0,0,0,0,0,0.0,0,0,418,0,0,359,0,0,0,0.0,20354,0.0,0,2019-04-27T11:30:00Z,27 Apr 12:30,0,0,0,0,0,17,0,0,0,0,0,0,36,0,5264,0,0,0,1,0,0.0,0,-73,14,87,54,False,0,0,19.0,46,13,7,16,45,54,-9,36,58,1,11,2018,16,16,38,9,11,17,44,64,-20,37,71,3,Andy,Carroll,4
Angelo_Ogbonna_403,0,0,0,0,0,3,0,0,0,0.0,0,0,403,0,0,359,0,0,0,0.0,20339,0.0,0,2019-04-27T11:30:00Z,27 Apr 12:30,0,0,5,0,0,17,0,0,0,0,0,0,36,0,51538,0,0,0,1,0,0.0,1,-1248,344,1592,42,False,0,0,19.0,46,13,7,16,45,54,-9,36,58,1,11,2018,16,16,38,9,11,17,44,64,-20,37,71,3,Angelo,Ogbonna,2
Angel_Gomes_568,0,0,0,0,0,0,0,0,0,0.0,0,0,568,0,0,357,0,0,0,0.0,20504,0.0,0,2019-04-28T15:30:00Z,28 Apr 16:30,0,0,0,0,0,6,0,0,0,0,0,0,36,0,394,0,0,0,1,1,0.0,0,1,19,18,50,True,0,0,14.0,65,19,8,9,64,51,13,36,69,4,6,2018,10,20,15,3,6,28,21,75,-54,37,54,4,Angel,Gomes,3
Angus_Gunn_452,0,16,0,0,0,7,0,0,7,0.0,0,0,452,1,0,358,0,3,0,0.8,20388,8.4,0,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,90,0,0,2,0,0,0,0,1,0,36,2,65410,0,0,0,3,3,0.0,1,2061,3352,1291,43,True,0,0,16.0,38,9,11,16,44,61,-17,36,70,3,16,2018,19,11,49,14,7,16,48,54,-6,37,59,1,Angus,Gunn,1
Anthony_Driscoll-Glennon_615,0,0,0,0,0,0,0,0,0,0.0,0,0,615,0,0,352,0,0,0,0.0,20551,0.0,0,2019-04-28T13:05:00Z,28 Apr 14:05,0,0,0,0,0,13,0,0,0,0,0,0,36,0,0,0,0,0,1,0,0.0,0,0,0,0,40,True,0,0,4.0,40,11,7,18,44,63,-19,36,68,1,15,2018,8,8,53,15,8,14,52,44,8,37,53,4,Anthony,Driscoll-Glennon,2
Anthony_Knockaert_55,0,11,1,0,0,9,0,1,10,17.1,1,0,55,0,0,351,0,0,0,3.5,19991,9.8,1,2019-04-27T16:30:00Z,27 Apr 17:30,0,0,24,0,1,15,0,0,0,0,0,0,36,0,35630,0,0,0,1,1,8.0,1,-2959,125,3084,52,True,0,0,3.0,35,9,8,19,33,55,-22,36,58,4,17,2018,1,5,67,20,7,10,70,50,20,37,71,2,Anthony,Knockaert,3
Anthony_Martial_301,0,0,0,0,0,0,0,0,0,0.0,0,0,301,0,0,357,0,0,0,0.0,20237,0.0,0,2019-04-28T15:30:00Z,28 Apr 16:30,0,0,0,0,0,6,0,0,0,0,0,0,36,0,234727,0,0,0,1,1,0.0,0,-21468,2336,23804,72,True,0,0,14.0,65,19,8,9,64,51,13,36,69,4,6,2018,10,20,15,3,6,28,21,75,-54,37,54,4,Anthony,Martial,3
Anthony_Pilkington_103,0,0,0,0,0,0,0,0,0,0.0,0,0,103,0,0,354,0,0,0,0.0,20039,0.0,0,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,0,0,0,9,0,0,0,0,0,0,36,0,3834,0,0,0,0,1,0.0,0,-13,2,15,44,False,0,0,5.0,31,9,4,23,30,66,-36,36,63,1,18,2018,7,12,46,13,7,17,46,50,-4,37,55,2,Anthony,Pilkington,3
Antonio_Barreca_588,0,0,0,0,0,0,0,0,0,0.0,0,0,588,0,0,351,0,0,0,0.0,20524,0.0,0,2019-04-27T16:30:00Z,27 Apr 17:30,0,0,0,0,0,3,0,0,0,0,0,0,36,0,481,0,0,0,1,1,0.0,0,0,26,26,41,False,0,0,15.0,42,11,9,16,36,45,-9,36,56,2,13,2018,12,2,94,29,7,1,87,22,65,37,37,2,Antonio,Barreca,2
