name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,season,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc,name_first,name_last,element_type
Aaron_Cresswell,0,19,0,0,0,22,0,3,13,0.5,0,0,443,0,0,360,0,4,1,5.2,20600,44.6,0,2018-04-29T13:15:00Z,29 Apr 14:15,0,0,90,1,0,11,0,0,0,0,1,0,36,0,127691,0,2,0,4,1,7.0,6,-834,5347,6181,49,True,0,0,20.0,35,8,11,16,43,67,-24,35,68,2,15,2017,9,9,47,12,11,14,52,55,-3,37,49,5,Aaron,Cresswell,2
Aaron_Lennon,0,13,0,0,0,7,1,2,11,0.6,0,0,153,0,0,351,0,0,0,0.9,20310,6.0,0,2018-04-28T14:00:00Z,28 Apr 15:00,0,0,71,0,0,3,0,0,0,0,3,0,36,0,17122,1,0,0,0,0,2.0,3,-2416,324,2740,54,True,0,0,4.0,54,14,12,10,35,32,3,36,64,0,7,2017,1,6,60,18,6,13,73,51,22,37,55,2,Aaron,Lennon,3
Aaron_Mooy,0,76,0,0,0,15,0,0,69,8.3,0,0,172,0,0,353,2,2,0,1.5,20329,6.4,0,2018-04-28T14:00:00Z,28 Apr 15:00,0,0,90,0,0,7,0,0,0,0,9,0,36,0,278582,0,1,0,2,0,0.0,2,-1831,2086,3917,52,True,0,0,8.0,35,9,8,18,27,56,-29,35,54,3,16,2017,11,1,97,31,4,2,105,27,78,37,57,2,Aaron,Mooy,3
Aaron_Ramsdale,0,0,0,0,0,0,0,0,0,0.0,0,0,549,0,0,357,0,0,0,0.0,20706,0.0,0,2018-04-28T14:00:00Z,28 Apr 15:00,0,0,0,0,0,14,0,0,0,0,0,0,36,0,7405,0,0,0,1,2,0.0,0,-64,2,66,40,False,0,0,2.0,38,9,11,16,42,60,-18,36,54,1,12,2017,16,18,33,8,9,20,27,54,-27,37,53,1,Aaron,Ramsdale,1
Aaron_Ramsey,0,0,0,0,0,0,0,0,0,0.0,0,0,18,0,0,355,0,0,0,0.0,20175,0.0,0,2018-04-29T15:30:00Z,29 Apr 16:30,0,0,0,0,0,12,0,0,0,0,0,0,36,0,243687,0,0,0,1,2,0.0,0,8013,23041,15028,68,False,0,0,1.0,57,17,6,12,67,48,19,35,53,1,6,2017,4,7,54,14,12,11,35,37,-2,37,65,0,Aaron,Ramsey,3
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,0,0,0.0,0,0,579,0,0,352,0,0,0,0.0,20736,0.0,0,2018-04-28T14:00:00Z,28 Apr 15:00,0,0,0,0,0,9,0,0,0,0,0,0,36,0,707,0,0,0,0,5,0.0,0,-44,21,65,45,True,0,0,6.0,38,9,11,16,41,54,-13,36,68,0,11,2017,15,20,30,6,12,19,33,67,-34,37,60,1,Aaron,Wan-Bissaka,3
Abdelhamid_Sabiri,0,0,0,0,0,0,0,0,0,0.0,0,0,522,0,0,353,0,0,0,0.0,20679,0.0,0,2018-04-28T14:00:00Z,28 Apr 15:00,0,0,0,0,0,7,0,0,0,0,0,0,36,0,490,0,0,0,2,0,0.0,0,2,8,6,47,True,0,0,8.0,35,9,8,18,27,56,-29,35,54,3,16,2017,11,1,97,31,4,2,105,27,78,37,57,2,Abdelhamid,Sabiri,3
Abdoulaye_Doucouré,0,42,0,0,0,12,0,2,36,14.3,3,0,414,0,0,359,1,2,0,4.5,20571,11.4,1,2018-04-30T19:00:00Z,30 Apr 20:00,0,0,90,0,0,17,0,0,0,0,9,0,36,0,710211,5,0,0,0,2,19.0,2,-41877,2639,44516,53,False,0,0,18.0,38,10,8,18,42,62,-20,36,61,4,13,2017,13,10,41,11,8,18,36,47,-11,37,52,2,Abdoulaye,Doucouré,3
Adam_Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,31,0,0,357,0,0,0,0.0,20188,0.0,0,2018-04-28T14:00:00Z,28 Apr 15:00,0,0,0,0,0,14,0,0,0,0,0,0,36,0,131493,0,0,0,1,2,0.0,0,-483,93,576,40,False,0,0,2.0,38,9,11,16,42,60,-18,36,54,1,12,2017,16,18,33,8,9,20,27,54,-27,37,53,1,Adam,Federici,1
Adam_Lallana,0,0,0,0,0,0,0,0,0,0.0,0,0,228,0,0,354,0,0,0,0.0,20385,0.0,0,2018-04-28T11:30:00Z,28 Apr 12:30,0,0,0,0,0,15,0,0,0,0,0,0,36,0,20100,0,0,0,0,0,0.0,0,-48,6,54,73,True,0,0,10.0,72,20,12,4,80,37,43,36,42,1,3,2017,5,5,70,21,7,9,62,35,27,37,42,4,Adam,Lallana,3
