team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Arsenal,1,2017,1,35,6,20,20,15,1,0,0,4,1,17,6,11,True,West Ham
West Ham,20,2017,20,35,15,1,1,6,0,0,1,1,4,8,11,15,False,Arsenal
Everton,7,2017,6,35,8,13,23,10,1,0,0,1,0,12,9,14,True,Newcastle
Newcastle,13,2017,23,35,10,7,6,8,0,0,1,0,1,11,8,15,False,Everton
Man City,11,2017,10,35,1,16,16,17,1,0,0,5,0,29,3,2,True,Swansea
Swansea,16,2017,16,35,17,11,10,1,0,0,1,0,5,8,9,17,False,Man City
Stoke City,15,2017,14,35,19,4,3,7,0,1,0,1,1,6,11,18,True,Burnley
Burnley,4,2017,3,35,7,15,14,19,0,1,0,1,1,14,11,10,False,Stoke City
Watford,18,2017,18,35,12,6,5,14,0,1,0,0,0,10,8,17,True,Crystal Palace
Crystal Palace,6,2017,5,35,14,18,18,12,0,1,0,0,0,8,11,16,False,Watford
West Brom,19,2017,19,35,20,10,9,3,0,1,0,2,2,4,13,18,True,Liverpool
Liverpool,10,2017,9,35,3,19,19,20,0,1,0,2,2,20,11,4,False,West Brom
