name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,season,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc,name_first,name_last,element_type
Aaron_Cresswell,0,10,0,0,0,3,0,0,9,0.6,0,0,443,0,0,9,0,2,0,1.9,443,0.4,0,2017-08-13T15:00:00Z,13 Aug 16:00,0,0,9,0,0,12,0,0,0,0,0,0,1,0,25136,0,0,0,0,4,18.0,0,0,0,0,50,False,0,0,20.0,0,0,0,1,0,4,-4,1,2,0,20,2017,14,7,4,1,1,0,3,2,1,2,3,0,Aaron,Cresswell,2
Aaron_Lennon,0,0,0,0,0,0,0,0,0,0.0,0,0,153,0,0,5,0,0,0,0.0,153,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,15,0,0,0,0,0,0,1,0,4681,0,0,0,0,1,0.0,0,0,0,0,55,True,0,0,4.0,3,1,0,0,3,2,1,1,3,0,6,2017,11,5,4,1,1,0,3,1,2,2,3,1,Aaron,Lennon,3
Aaron_Mooy,1,52,0,0,0,22,1,5,41,46.9,0,0,172,0,0,4,0,0,0,8.7,172,40.2,3,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,90,0,1,6,0,0,0,0,5,0,1,0,59955,2,0,0,3,0,0.0,6,0,0,0,55,False,0,0,8.0,3,1,0,0,3,0,3,1,2,0,2,2017,13,17,0,0,0,2,0,3,-3,2,5,1,Aaron,Mooy,3
Aaron_Ramsey,0,11,0,1,0,16,0,0,8,11.2,0,0,18,0,0,1,0,0,1,6.7,18,29.6,1,2017-08-11T18:45:00Z,11 Aug 19:45,0,0,23,0,0,9,0,0,0,0,2,0,1,0,33792,0,0,3,3,4,26.0,6,0,0,0,70,True,0,0,1.0,3,1,0,0,4,3,1,1,0,0,5,2017,15,14,3,1,0,1,1,1,0,2,1,0,Aaron,Ramsey,3
Abdoulaye_Doucouré,0,73,0,0,2,36,0,3,60,25.2,3,0,414,0,0,7,2,3,1,10.9,414,48.6,2,2017-08-12T11:30:00Z,12 Aug 12:30,0,0,90,0,0,10,0,0,0,0,11,0,1,0,1207,1,1,0,3,3,35.0,9,0,0,0,50,True,0,0,18.0,1,0,1,0,3,3,0,1,0,0,10,2017,2,16,0,0,0,2,0,3,-3,2,2,0,Abdoulaye,Doucouré,3
Adam_Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,31,0,0,8,0,0,0,0.0,31,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,19,0,0,0,0,0,0,1,0,224542,0,0,0,0,1,0.0,0,0,0,0,40,False,0,0,2.0,0,0,0,1,0,1,-1,1,1,0,15,2017,18,4,4,1,1,0,5,3,2,2,3,0,Adam,Federici,1
Adam_Lallana,0,0,0,0,0,0,0,0,0,0.0,0,0,228,0,0,7,0,0,0,0.0,228,0.0,0,2017-08-12T11:30:00Z,12 Aug 12:30,0,0,0,0,0,18,0,0,0,0,0,0,1,0,45019,0,0,0,3,3,0.0,0,0,0,0,75,False,0,0,10.0,1,0,1,0,3,3,0,1,3,0,9,2017,6,19,0,0,0,2,0,4,-4,2,4,0,Adam,Lallana,3
Adam_Smith,0,6,0,0,0,2,0,1,6,0.6,0,0,35,0,0,8,0,0,0,0.3,35,2.2,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,10,0,0,19,0,0,0,0,0,0,1,0,50168,1,0,0,0,1,0.0,1,0,0,0,50,False,0,0,2.0,0,0,0,1,0,1,-1,1,1,0,15,2017,18,4,4,1,1,0,5,3,2,2,3,0,Adam,Smith,2
Ademola_Lookman,0,0,0,0,0,0,0,0,0,0.0,0,0,157,0,0,5,0,0,0,0.0,157,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,15,0,0,0,0,0,0,1,0,8034,0,0,0,0,1,0.0,0,0,0,0,55,True,0,0,7.0,3,1,0,0,1,0,1,1,1,0,7,2017,11,5,4,1,1,0,3,1,2,2,3,1,Ademola,Lookman,3
Adrian_Mariappa,0,0,0,0,0,0,0,0,0,0.0,0,0,405,0,0,7,0,0,0,0.0,405,0.0,0,2017-08-12T11:30:00Z,12 Aug 12:30,0,0,0,0,0,10,0,0,0,0,0,0,1,0,171365,0,0,0,3,3,0.0,0,0,0,0,40,True,0,0,18.0,1,0,1,0,3,3,0,1,0,0,10,2017,2,16,0,0,0,2,0,3,-3,2,2,0,Adrian,Mariappa,2
Adrián_San Miguel del Castillo,0,0,0,0,0,0,0,0,0,0.0,0,0,438,0,0,9,0,0,0,0.0,438,0.0,0,2017-08-13T15:00:00Z,13 Aug 16:00,0,0,0,0,0,12,0,0,0,0,0,0,1,0,24951,0,0,0,0,4,0.0,0,0,0,0,45,False,0,0,20.0,0,0,0,1,0,4,-4,1,2,0,20,2017,14,7,4,1,1,0,3,2,1,2,3,0,Adrián,San Miguel del Castillo,1
Ahmed El-Sayed_Hegazi,0,25,0,0,3,39,1,12,18,10.3,0,0,468,0,0,8,1,0,1,12.1,468,57.8,1,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,90,0,0,2,0,0,0,0,3,0,1,0,90370,0,0,1,0,1,53.0,15,0,0,0,45,True,1,0,19.0,3,1,0,0,1,0,1,1,3,0,8,2017,4,13,3,1,0,1,3,3,0,2,4,0,Ahmed El-Sayed,Hegazi,2
Ahmed_Musa,0,0,0,0,0,0,0,0,0,0.0,0,0,207,0,0,1,0,0,0,0.0,207,0.0,0,2017-08-11T18:45:00Z,11 Aug 19:45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35587,0,0,0,3,4,0.0,0,0,0,0,65,False,0,0,9.0,0,0,0,1,3,4,-1,1,1,0,13,2017,3,18,0,0,0,2,0,4,-4,2,0,0,Ahmed,Musa,3
Alberto_Moreno,0,44,0,0,0,14,0,5,35,12.8,2,0,216,0,0,7,1,3,0,4.7,216,26.8,1,2017-08-12T11:30:00Z,12 Aug 12:30,0,0,90,0,0,18,0,0,0,0,2,0,1,0,65856,0,1,0,3,3,7.0,1,0,0,0,45,False,0,0,10.0,1,0,1,0,3,3,0,1,3,0,9,2017,6,19,0,0,0,2,0,4,-4,2,4,0,Alberto,Moreno,2
Aleksandar_Kolarov,0,0,0,0,0,0,0,0,0,0.0,0,0,243,0,0,2,0,0,0,0.0,243,0.0,0,2017-08-12T16:30:00Z,12 Aug 17:30,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3031,0,0,0,2,0,0.0,0,0,0,0,55,False,0,0,11.0,3,1,0,0,2,0,2,1,2,0,3,2017,7,8,4,1,1,0,2,1,1,2,3,1,Aleksandar,Kolarov,2
Aleksandar_Mitrovic,0,0,0,0,0,0,0,0,0,0.0,0,0,303,0,0,10,0,0,0,0.0,303,0.0,0,2017-08-13T12:30:00Z,13 Aug 13:30,0,0,0,0,0,17,0,0,0,0,0,0,1,0,121294,0,0,0,2,0,0.0,0,0,0,0,50,True,0,0,13.0,0,0,0,1,0,2,-2,1,1,1,18,2017,8,2,6,2,0,0,4,0,4,2,4,0,Aleksandar,Mitrovic,4
Alexandre_Lacazette,0,21,1,0,0,32,0,1,19,39.8,1,0,28,0,0,1,2,3,1,14.9,28,49.0,3,2017-08-11T18:45:00Z,11 Aug 19:45,0,0,90,2,1,9,0,0,0,0,2,0,1,0,695667,2,0,0,3,4,60.0,6,0,0,0,105,True,0,0,1.0,3,1,0,0,4,3,1,1,0,0,5,2017,15,14,3,1,0,1,1,1,0,2,1,0,Alexandre,Lacazette,4
