name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,season,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc,name_first,name_last,element_type
Aaron_Cresswell,0,21,0,0,0,16,0,6,17,52.9,0,0,443,0,0,15,0,3,0,7.4,954,21.2,4,2017-08-19T14:00:00Z,19 Aug 15:00,0,0,90,0,3,14,0,0,0,0,2,0,2,0,27824,0,0,0,2,3,0.0,1,-1515,945,2460,50,False,0,0,20.0,0,0,0,2,2,7,-5,2,3,1,20,2017,13,14,3,1,0,2,3,3,0,3,6,1,Aaron,Cresswell,2
Aaron_Lennon,0,0,0,0,0,0,0,0,0,0.0,0,0,153,0,0,20,0,0,0,0.0,664,0.0,0,2017-08-21T19:00:00Z,21 Aug 20:00,0,0,0,0,0,11,0,0,0,0,0,0,2,0,4220,0,0,0,1,1,0.0,0,-1012,98,1110,55,False,0,0,4.0,3,1,0,1,3,3,0,2,4,0,13,2017,5,6,6,2,0,1,6,4,2,3,10,2,Aaron,Lennon,3
Aaron_Mooy,0,57,0,0,2,35,1,6,48,9.2,1,0,172,0,0,18,0,0,1,9.1,683,57.6,0,2017-08-20T12:30:00Z,20 Aug 13:30,0,0,90,0,0,13,0,0,0,0,6,0,2,0,139899,2,0,0,0,1,24.0,10,57889,64238,6349,55,True,1,0,8.0,6,2,0,0,4,0,4,2,4,0,2,2017,14,8,5,1,2,0,3,2,1,3,4,0,Aaron,Mooy,3
Aaron_Ramsey,0,82,0,1,0,12,0,0,72,15.6,1,0,18,0,0,16,3,1,0,11.8,529,22.0,0,2017-08-19T16:30:00Z,19 Aug 17:30,0,0,90,0,1,15,0,0,0,0,8,0,2,0,161837,4,4,0,0,1,80.0,2,81061,89479,8418,70,False,0,0,1.0,3,1,0,1,4,4,0,2,0,0,11,2017,10,2,7,2,1,0,8,3,5,3,6,0,Aaron,Ramsey,3
Abdoulaye_Doucouré,0,54,0,0,0,13,1,3,46,5.0,0,0,414,0,0,11,1,0,0,3.8,925,13.0,0,2017-08-19T14:00:00Z,19 Aug 15:00,0,0,90,0,0,2,0,0,0,0,5,0,2,0,148232,0,1,0,2,0,20.0,3,95212,106746,11534,50,False,0,0,18.0,4,1,1,0,5,3,2,2,3,0,4,2017,3,17,1,0,1,2,0,4,-4,3,1,0,Abdoulaye,Doucouré,3
Adam_Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,31,0,0,11,0,0,0,0.0,542,0.0,0,2017-08-19T14:00:00Z,19 Aug 15:00,0,0,0,0,0,18,0,0,0,0,0,0,2,0,233415,0,0,0,2,0,0.0,0,-5063,3135,8198,40,True,0,0,2.0,0,0,0,2,0,3,-3,2,2,0,16,2017,11,4,7,2,1,0,5,2,3,3,7,2,Adam,Federici,1
Adam_Lallana,0,0,0,0,0,0,0,0,0,0.0,0,0,228,0,0,14,0,0,0,0.0,739,0.0,0,2017-08-19T14:00:00Z,19 Aug 15:00,0,0,0,0,0,6,0,0,0,0,0,0,2,0,30675,0,0,0,0,1,0.0,0,-15600,401,16001,75,True,0,0,10.0,4,1,1,0,4,3,1,2,4,0,6,2017,1,16,3,1,0,2,4,8,-4,3,5,0,Adam,Lallana,3
Adam_Smith,0,34,0,0,0,14,0,5,28,2.0,1,0,35,0,0,11,2,2,0,1.9,546,16.8,0,2017-08-19T14:00:00Z,19 Aug 15:00,0,0,90,0,0,18,0,0,0,0,4,0,2,0,48017,0,1,0,2,0,0.0,1,-4757,404,5161,50,True,0,0,2.0,0,0,0,2,0,3,-3,2,2,0,16,2017,11,4,7,2,1,0,5,2,3,3,7,2,Adam,Smith,2
Ademola_Lookman,0,0,0,0,0,0,0,0,0,0.0,0,0,157,0,0,20,0,0,0,0.0,668,0.0,0,2017-08-21T19:00:00Z,21 Aug 20:00,0,0,0,0,0,11,0,0,0,0,0,0,2,0,7424,0,0,0,1,1,0.0,0,-1487,154,1641,55,False,0,0,7.0,4,1,1,0,2,1,1,2,3,1,8,2017,5,6,6,2,0,1,6,4,2,3,10,2,Ademola,Lookman,3
Adrian_Mariappa,0,0,0,0,0,0,0,0,0,0.0,0,0,405,0,0,11,0,0,0,0.0,916,0.0,0,2017-08-19T14:00:00Z,19 Aug 15:00,0,0,0,0,0,2,0,0,0,0,0,0,2,0,174653,0,0,0,2,0,0.0,0,-6009,5621,11630,40,False,0,0,18.0,4,1,1,0,5,3,2,2,3,0,4,2017,3,17,1,0,1,2,0,4,-4,3,1,0,Adrian,Mariappa,2
