team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Arsenal,1,2017,1,12,6,17,17,4,1,0,0,2,0,7,1,4,True,Spurs
Spurs,17,2017,17,12,4,1,1,6,0,0,1,0,2,7,2,3,False,Arsenal
Bournemouth,2,2017,2,12,13,8,22,10,1,0,0,4,0,4,1,7,True,Huddersfield
Huddersfield,8,2017,22,12,10,2,2,13,0,0,1,0,4,4,3,5,False,Bournemouth
Brighton,3,2017,21,12,9,15,14,15,0,1,0,2,2,4,4,4,True,Stoke City
Stoke City,15,2017,14,12,15,3,21,9,0,1,0,2,2,3,4,5,False,Brighton
Burnley,4,2017,3,12,7,16,16,19,1,0,0,2,0,6,4,2,True,Swansea
Swansea,16,2017,16,12,19,4,3,7,0,0,1,0,2,2,2,8,False,Burnley
Crystal Palace,6,2017,5,12,20,7,6,16,0,1,0,2,2,1,2,9,True,Everton
Everton,7,2017,6,12,16,6,5,20,0,1,0,2,2,3,3,6,False,Crystal Palace
Leicester,9,2017,8,12,12,11,10,1,0,0,1,0,2,3,4,5,True,Man City
Man City,11,2017,10,12,1,9,8,12,1,0,0,2,0,11,1,0,False,Leicester
Liverpool,10,2017,9,12,5,14,13,14,1,0,0,3,0,6,4,2,True,Southampton
Southampton,14,2017,13,12,14,10,9,5,0,0,1,0,3,3,4,5,False,Liverpool
Man Utd,12,2017,11,12,2,13,23,11,1,0,0,4,1,8,2,2,True,Newcastle
Newcastle,13,2017,23,12,11,12,11,2,0,0,1,1,4,4,2,6,False,Man Utd
Watford,18,2017,18,12,8,20,20,18,1,0,0,2,0,5,3,4,True,West Ham
West Ham,20,2017,20,12,18,18,18,8,0,0,1,0,2,2,3,7,False,Watford
West Brom,19,2017,19,12,17,5,4,3,0,0,1,0,4,2,4,6,True,Chelsea
Chelsea,5,2017,4,12,3,19,19,17,1,0,0,4,0,8,1,3,False,West Brom
