team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Burnley,4,2017,3,17,6,15,14,15,1,0,0,1,0,9,4,4,True,Stoke City
Stoke City,15,2017,14,17,15,4,3,6,0,0,1,0,1,4,4,9,False,Burnley
Crystal Palace,6,2017,5,17,18,18,18,9,1,0,0,2,1,3,5,9,True,Watford
Watford,18,2017,18,17,9,6,5,18,0,0,1,1,2,6,4,7,False,Crystal Palace
Huddersfield,8,2017,22,17,12,5,4,3,0,0,1,1,3,5,3,9,True,Chelsea
Chelsea,5,2017,4,17,3,8,22,12,1,0,0,3,1,11,2,4,False,Huddersfield
Man Utd,12,2017,11,17,2,2,2,14,1,0,0,1,0,12,2,3,True,Bournemouth
Bournemouth,2,2017,2,17,14,12,11,2,0,0,1,0,1,4,4,9,False,Man Utd
Swansea,16,2017,16,17,20,11,10,1,0,0,1,0,4,3,3,11,True,Man City
Man City,11,2017,10,17,1,16,16,20,1,0,0,4,0,16,1,0,False,Swansea
Liverpool,10,2017,9,17,5,19,19,17,0,1,0,0,0,8,7,2,True,West Brom
West Brom,19,2017,19,17,17,10,9,5,0,1,0,0,0,2,8,7,False,Liverpool
Newcastle,13,2017,23,17,16,7,6,10,0,0,1,0,1,4,3,10,True,Everton
Everton,7,2017,6,17,10,13,23,16,1,0,0,1,0,6,4,7,False,Newcastle
Southampton,14,2017,13,17,11,9,8,8,0,0,1,1,4,4,6,7,True,Leicester
Leicester,9,2017,8,17,8,14,13,11,1,0,0,4,1,7,5,5,False,Southampton
Spurs,17,2017,17,17,4,3,21,13,1,0,0,2,0,9,4,4,True,Brighton
Brighton,3,2017,21,17,13,17,17,4,0,0,1,0,2,4,5,8,False,Spurs
West Ham,20,2017,20,17,19,1,1,7,0,1,0,0,0,3,5,9,True,Arsenal
Arsenal,1,2017,1,17,7,20,20,19,0,1,0,0,0,9,3,5,False,West Ham
