name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,season,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc,name_first,name_last,element_type
Aaron_Cresswell,0,30,0,0,3,30,1,4,27,34.3,0,0,443,0,0,48,0,0,0,4.6,2545,11.2,2,2017-09-16T14:00:00Z,16 Sep 15:00,0,0,90,0,1,19,0,0,0,0,4,0,5,0,30355,0,0,0,0,0,0.0,9,905,3136,2231,50,False,0,0,20.0,4,1,1,3,4,10,-6,5,9,1,17,2017,17,4,11,3,2,1,10,5,5,6,10,1,Aaron,Cresswell,2
Aaron_Lennon,0,0,0,0,0,0,0,0,0,0.0,0,0,153,0,0,50,0,0,0,0.0,2255,0.0,0,2017-09-17T15:00:00Z,17 Sep 16:00,0,0,0,0,0,12,0,0,0,0,0,0,5,0,4789,0,0,0,0,4,0.0,0,-303,157,460,55,False,0,0,4.0,8,2,2,1,6,5,1,5,7,0,7,2017,2,19,3,1,0,5,4,11,-7,6,9,0,Aaron,Lennon,3
Aaron_Mooy,0,84,0,0,0,20,0,2,69,51.8,1,0,172,0,0,43,0,1,0,9.4,2274,34.6,3,2017-09-16T14:00:00Z,16 Sep 15:00,0,0,90,0,3,9,0,0,0,0,8,0,5,0,636994,0,0,0,1,1,8.0,2,1799,54461,52662,57,True,0,0,8.0,8,2,2,1,5,3,2,5,7,0,6,2017,4,9,9,2,3,1,6,5,1,6,10,0,Aaron,Mooy,3
Aaron_Ramsey,0,51,0,0,0,18,1,5,42,6.5,4,0,18,0,0,49,1,0,0,4.4,2120,23.4,0,2017-09-17T12:30:00Z,17 Sep 13:30,0,0,90,0,0,5,0,0,0,0,4,0,5,0,152141,3,3,1,0,0,14.0,3,933,15672,14739,70,False,0,0,1.0,7,2,1,2,7,8,-1,5,8,0,12,2017,19,12,8,2,2,2,4,6,-2,6,11,1,Aaron,Ramsey,3
Abdelhamid_Sabiri,1,38,0,0,0,19,0,3,27,24.2,0,0,522,0,0,43,1,1,0,6.7,2624,22.4,2,2017-09-16T14:00:00Z,16 Sep 15:00,0,0,81,1,0,9,0,0,0,0,4,0,5,0,212,0,0,0,1,1,20.0,5,22,49,27,50,True,0,0,8.0,8,2,2,1,5,3,2,5,7,0,6,2017,4,9,9,2,3,1,6,5,1,6,10,0,Abdelhamid,Sabiri,3
Abdoulaye_Doucouré,0,40,0,0,0,9,0,3,35,1.2,1,0,414,0,0,47,2,6,0,0.7,2516,5.0,0,2017-09-16T14:00:00Z,16 Sep 15:00,0,0,90,0,0,11,0,0,0,0,8,0,5,0,465324,1,1,1,6,0,1.0,1,206393,233982,27589,52,True,0,1,18.0,8,2,2,1,7,9,-2,5,5,1,11,2017,16,15,5,1,2,3,3,7,-4,6,10,0,Abdoulaye,Doucouré,3
Adam_Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,31,0,0,41,0,0,0,0.0,2133,0.0,0,2017-09-15T19:00:00Z,15 Sep 20:00,0,0,0,0,0,3,0,0,0,0,0,0,5,0,202345,0,0,0,1,2,0.0,0,-14163,616,14779,40,True,0,0,2.0,3,1,0,4,3,9,-6,5,8,0,19,2017,7,14,7,2,1,3,4,11,-7,6,12,1,Adam,Federici,1
Adam_Lallana,0,0,0,0,0,0,0,0,0,0.0,0,0,228,0,0,44,0,0,0,0.0,2330,0.0,0,2017-09-16T14:00:00Z,16 Sep 15:00,0,0,0,0,0,4,0,0,0,0,0,0,5,0,19966,0,0,0,1,1,0.0,0,-1342,103,1445,74,True,0,0,10.0,8,2,2,1,9,9,0,5,9,1,8,2017,9,17,4,1,1,4,9,12,-3,6,9,0,Adam,Lallana,3
Adam_Legzdins,0,0,0,0,0,0,0,0,0,0.0,0,0,545,0,0,44,0,0,0,0.0,2647,0.0,0,2017-09-16T14:00:00Z,16 Sep 15:00,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0.0,0,0,0,0,40,False,0,0,4.0,8,2,2,1,6,5,1,5,7,0,7,2017,8,8,9,2,3,1,5,3,2,6,9,0,Adam,Legzdins,1
Adam_Smith,0,60,0,0,0,17,0,0,55,5.6,3,0,35,0,0,41,1,1,0,1.5,2137,9.4,0,2017-09-15T19:00:00Z,15 Sep 20:00,0,0,90,0,0,3,0,0,0,0,3,0,5,0,35249,0,1,0,1,2,0.0,2,-2385,400,2785,49,True,0,0,2.0,3,1,0,4,3,9,-6,5,8,0,19,2017,7,14,7,2,1,3,4,11,-7,6,12,1,Adam,Smith,2
