team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Arsenal,1,2017,1,33,6,14,13,18,1,0,0,3,2,16,6,10,True,Southampton
Southampton,14,2017,13,33,18,1,1,6,0,0,1,2,3,5,13,14,False,Arsenal
Bournemouth,2,2017,2,33,11,6,5,17,0,1,0,2,2,9,11,13,True,Crystal Palace
Crystal Palace,6,2017,5,33,17,2,2,11,0,1,0,2,2,7,10,16,False,Bournemouth
Brighton,3,2017,21,33,13,8,22,16,0,1,0,1,1,8,11,13,True,Huddersfield
Huddersfield,8,2017,22,33,16,3,21,13,0,1,0,1,1,8,8,17,False,Brighton
Chelsea,5,2017,4,33,5,20,20,14,0,1,0,1,1,17,6,9,True,West Ham
West Ham,20,2017,20,33,14,5,4,5,0,1,0,1,1,8,10,14,False,Chelsea
Everton,7,2017,6,33,9,10,9,3,0,1,0,0,0,11,8,14,True,Liverpool
Liverpool,10,2017,9,33,3,7,6,9,0,1,0,0,0,19,10,4,False,Everton
Leicester,9,2017,8,33,8,13,23,10,0,0,1,1,2,11,10,11,True,Newcastle
Newcastle,13,2017,23,33,10,9,8,8,1,0,0,2,1,10,8,14,False,Leicester
Man City,11,2017,10,33,1,12,11,2,0,0,1,2,3,27,3,2,True,Man Utd
Man Utd,12,2017,11,33,2,11,10,1,1,0,0,3,2,22,5,5,False,Man City
Stoke City,15,2017,14,33,19,17,17,4,0,0,1,1,2,6,9,18,True,Spurs
Spurs,17,2017,17,33,4,15,14,19,1,0,0,2,1,20,7,5,False,Stoke City
Watford,18,2017,18,33,12,4,3,7,0,0,1,1,2,10,7,16,True,Burnley
Burnley,4,2017,3,33,7,18,18,12,1,0,0,2,1,13,10,9,False,Watford
West Brom,19,2017,19,33,20,16,16,15,0,1,0,1,1,3,12,18,True,Swansea
Swansea,16,2017,16,33,15,19,19,20,0,1,0,1,1,8,8,16,False,West Brom
