team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Arsenal,1,2017,1,1,5,9,8,13,1,0,0,4,3,1,0,0,True,Leicester
Leicester,9,2017,8,1,13,1,1,5,0,0,1,3,4,0,0,1,False,Arsenal
Brighton,3,2017,21,1,17,11,10,3,0,0,1,0,2,0,0,1,True,Man City
Man City,11,2017,10,1,3,3,21,17,1,0,0,2,0,1,0,0,False,Brighton
Chelsea,5,2017,4,1,14,4,3,6,0,0,1,2,3,0,0,1,True,Burnley
Burnley,4,2017,3,1,6,5,4,14,1,0,0,3,2,1,0,0,False,Chelsea
Crystal Palace,6,2017,5,1,19,8,22,2,0,0,1,0,3,0,0,1,True,Huddersfield
Huddersfield,8,2017,22,1,2,6,5,19,1,0,0,3,0,1,0,0,False,Crystal Palace
Everton,7,2017,6,1,7,15,14,16,1,0,0,1,0,1,0,0,True,Stoke City
Stoke City,15,2017,14,1,16,7,6,7,0,0,1,0,1,0,0,1,False,Everton
Southampton,14,2017,13,1,11,16,16,12,0,1,0,0,0,0,1,0,True,Swansea
Swansea,16,2017,16,1,12,14,13,11,0,1,0,0,0,0,1,0,False,Southampton
Watford,18,2017,18,1,10,10,9,9,0,1,0,3,3,0,1,0,True,Liverpool
Liverpool,10,2017,9,1,9,18,18,10,0,1,0,3,3,0,1,0,False,Watford
West Brom,19,2017,19,1,8,2,2,15,1,0,0,1,0,1,0,0,True,Bournemouth
Bournemouth,2,2017,2,1,15,19,19,8,0,0,1,0,1,0,0,1,False,West Brom
Man Utd,12,2017,11,1,1,20,20,20,1,0,0,4,0,1,0,0,True,West Ham
West Ham,20,2017,20,1,20,12,11,1,0,0,1,0,4,0,0,1,False,Man Utd
Newcastle,13,2017,23,1,18,17,17,4,0,0,1,0,2,0,0,1,True,Spurs
Spurs,17,2017,17,1,4,13,23,18,1,0,0,2,0,1,0,0,False,Newcastle
