team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Arsenal,1,2017,1,10,5,16,16,17,1,0,0,2,1,6,1,3,True,Swansea
Swansea,16,2017,16,10,17,1,1,5,0,0,1,1,2,2,2,6,False,Arsenal
Bournemouth,2,2017,2,10,19,5,4,4,0,0,1,0,1,2,1,7,True,Chelsea
Chelsea,5,2017,4,10,4,2,2,19,1,0,0,1,0,6,1,3,False,Bournemouth
Brighton,3,2017,21,10,12,14,13,10,0,1,0,1,1,3,3,4,True,Southampton
Southampton,14,2017,13,10,10,3,21,12,0,1,0,1,1,3,4,3,False,Brighton
Burnley,4,2017,3,10,7,13,23,9,1,0,0,1,0,4,4,2,True,Newcastle
Newcastle,13,2017,23,10,9,4,3,7,0,0,1,0,1,4,2,4,False,Burnley
Crystal Palace,6,2017,5,10,20,20,20,16,0,1,0,2,2,1,1,8,True,West Ham
West Ham,20,2017,20,10,16,6,5,20,0,1,0,2,2,2,3,5,False,Crystal Palace
Leicester,9,2017,8,10,11,7,6,18,1,0,0,2,0,3,3,4,True,Everton
Everton,7,2017,6,10,18,9,8,11,0,0,1,0,2,2,2,6,False,Leicester
Liverpool,10,2017,9,10,6,8,22,13,1,0,0,3,0,4,4,2,True,Huddersfield
Huddersfield,8,2017,22,10,13,10,9,6,0,0,1,0,3,3,3,4,False,Liverpool
Man Utd,12,2017,11,10,2,17,17,3,1,0,0,1,0,7,2,1,True,Spurs
Spurs,17,2017,17,10,3,12,11,2,0,0,1,0,1,6,2,2,False,Man Utd
Watford,18,2017,18,10,8,15,14,14,0,0,1,0,1,4,3,3,True,Stoke City
Stoke City,15,2017,14,10,14,18,18,8,1,0,0,1,0,3,2,5,False,Watford
West Brom,19,2017,19,10,15,11,10,1,0,0,1,2,3,2,4,4,True,Man City
Man City,11,2017,10,10,1,19,19,15,1,0,0,3,2,9,1,0,False,West Brom
