name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,season,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc,name_first,name_last,element_type
Aaron_Cresswell,0,38,0,0,0,22,1,8,28,11.3,0,0,443,0,0,159,1,0,0,3.0,8724,18.6,1,2017-12-09T12:30:00Z,09 Dec 12:30,0,0,90,0,0,5,0,0,0,0,7,0,16,0,39148,1,0,0,0,1,0.0,5,-1314,819,2133,50,True,0,1,20.0,13,3,4,9,14,32,-18,16,36,2,18,2017,1,7,30,9,3,5,30,20,10,17,21,0,Aaron,Cresswell,2
Aaron_Lennon,0,12,0,0,0,2,0,1,6,0.9,0,0,153,0,0,154,1,0,0,0.2,8434,1.0,0,2017-12-10T14:15:00Z,10 Dec 14:15,0,0,45,0,0,10,0,0,0,0,0,0,16,0,4864,0,0,0,1,1,0.0,1,14,313,299,54,False,0,0,4.0,28,8,4,4,15,12,3,16,27,0,7,2017,13,16,15,4,3,10,16,26,-10,17,28,2,Aaron,Lennon,3
Aaron_Mooy,0,82,0,0,0,14,1,0,68,33.5,1,0,172,0,0,153,0,0,0,7.0,8453,16.8,1,2017-12-09T15:00:00Z,09 Dec 15:00,0,0,90,0,3,3,0,0,0,0,8,0,16,0,329038,3,0,0,0,2,20.0,3,-15998,5326,21324,54,True,0,0,8.0,18,5,3,8,11,26,-15,16,27,2,12,2017,5,3,35,11,2,4,31,14,17,17,22,3,Aaron,Mooy,3
Aaron_Ramsdale,0,0,0,0,0,0,0,0,0,0.0,0,0,549,0,0,152,0,0,0,0.0,8830,0.0,0,2017-12-09T15:00:00Z,09 Dec 15:00,0,0,0,0,0,6,0,0,0,0,0,0,16,0,13253,0,0,0,2,2,0.0,0,-82,194,276,40,False,0,0,2.0,16,4,4,8,15,19,-4,16,27,1,14,2017,12,2,38,12,2,3,37,11,26,17,29,1,Aaron,Ramsdale,1
Aaron_Ramsey,0,53,0,0,0,12,0,1,50,6.8,2,0,18,0,0,160,1,1,0,7.9,8299,14.2,0,2017-12-10T12:00:00Z,10 Dec 12:00,0,0,90,0,0,14,0,0,0,0,3,0,16,0,576769,1,0,1,1,1,58.0,2,187251,203836,16585,72,False,0,0,1.0,29,9,2,5,30,20,10,16,21,0,5,2017,20,19,14,3,5,9,14,32,-18,17,38,2,Aaron,Ramsey,3
Abdelhamid_Sabiri,0,0,0,0,0,0,0,0,0,0.0,0,0,522,0,0,153,0,0,0,0.0,8803,0.0,0,2017-12-09T15:00:00Z,09 Dec 15:00,0,0,0,0,0,3,0,0,0,0,0,0,16,0,450,0,0,0,0,2,0.0,0,-23,5,28,49,True,0,0,8.0,18,5,3,8,11,26,-15,16,27,2,12,2017,5,3,35,11,2,4,31,14,17,17,22,3,Abdelhamid,Sabiri,3
Abdoulaye_Doucouré,0,55,0,0,0,9,0,6,41,2.0,0,0,414,0,0,151,1,1,0,2.9,8695,9.4,0,2017-12-09T15:00:00Z,09 Dec 15:00,0,0,90,0,0,4,0,0,0,0,5,0,16,0,874266,1,0,1,0,1,18.0,2,5793,48791,42998,54,False,0,0,18.0,22,6,4,6,25,27,-2,16,27,2,9,2017,6,18,14,3,5,9,12,28,-16,17,33,0,Abdoulaye,Doucouré,3
Adam_Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,31,0,0,152,0,0,0,0.0,8312,0.0,0,2017-12-09T15:00:00Z,09 Dec 15:00,0,0,0,0,0,6,0,0,0,0,0,0,16,0,144482,0,0,0,2,2,0.0,0,-2829,109,2938,40,False,0,0,2.0,16,4,4,8,15,19,-4,16,27,1,14,2017,12,2,38,12,2,3,37,11,26,17,29,1,Adam,Federici,1
Adam_Lallana,0,0,0,0,0,0,0,0,0,0.0,0,0,228,0,0,154,0,0,0,0.0,8509,0.0,0,2017-12-10T14:15:00Z,10 Dec 14:15,0,0,0,0,0,7,0,0,0,0,0,0,16,0,17752,0,0,0,1,1,0.0,0,-789,186,975,73,True,0,0,10.0,30,8,6,2,34,20,14,16,21,1,4,2017,19,17,14,2,8,7,12,22,-10,17,38,1,Adam,Lallana,3
Adam_Legzdins,0,0,0,0,0,0,0,0,0,0.0,0,0,545,0,0,151,0,0,0,0.0,8826,0.0,0,2017-12-09T15:00:00Z,09 Dec 15:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,6869,0,0,0,0,1,0.0,0,-46,102,148,40,True,0,0,4.0,28,8,4,4,15,12,3,16,27,0,7,2017,15,15,16,4,4,9,19,36,-17,17,16,0,Adam,Legzdins,1
Adam_Smith,0,0,0,0,0,0,0,0,0,0.0,0,0,35,0,0,152,0,0,0,0.0,8316,0.0,0,2017-12-09T15:00:00Z,09 Dec 15:00,0,0,0,0,0,6,0,0,0,0,0,0,16,0,23166,0,0,0,2,2,0.0,0,-2572,73,2645,48,False,0,0,2.0,16,4,4,8,15,19,-4,16,27,1,14,2017,12,2,38,12,2,3,37,11,26,17,29,1,Adam,Smith,2
Ademola_Lookman,0,0,0,0,0,0,0,0,0,0.0,0,0,157,0,0,154,0,0,0,0.0,8438,0.0,0,2017-12-10T14:15:00Z,10 Dec 14:15,0,0,0,0,0,10,0,0,0,0,0,0,16,0,4398,0,0,0,1,1,0.0,0,154,261,107,51,False,0,0,7.0,19,5,4,7,20,29,-9,16,28,2,10,2017,13,16,15,4,3,10,16,26,-10,17,28,2,Ademola,Lookman,3
Adrian_Mariappa,0,32,0,0,0,11,0,11,20,0.0,1,0,405,0,0,151,1,1,0,3.1,8686,27.4,0,2017-12-09T15:00:00Z,09 Dec 15:00,0,0,90,0,0,4,0,0,0,0,5,0,16,0,316707,1,0,0,0,1,4.0,2,20827,28169,7342,41,False,0,0,18.0,22,6,4,6,25,27,-2,16,27,2,9,2017,6,18,14,3,5,9,12,28,-16,17,33,0,Adrian,Mariappa,2
Adrián_San Miguel del Castillo,0,28,0,0,0,23,1,2,9,0.0,0,0,438,0,0,159,0,0,0,1.3,8719,13.2,0,2017-12-09T12:30:00Z,09 Dec 12:30,0,0,90,0,0,5,0,0,0,0,11,0,16,2,19849,0,0,0,0,1,0.0,5,777,1119,342,43,True,0,1,20.0,13,3,4,9,14,32,-18,16,36,2,18,2017,1,7,30,9,3,5,30,20,10,17,21,0,Adrián,San Miguel del Castillo,1
