name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,season,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc,name_first,name_last,element_type
Aaron_Cresswell,0,22,0,0,0,10,0,7,16,11.0,0,0,443,0,0,277,1,4,0,2.5,15874,14.4,1,2018-02-24T15:00:00Z,24 Feb 15:00,0,0,90,0,0,10,0,0,0,0,2,0,28,0,195858,1,1,0,1,4,0.0,0,1735,11657,9922,51,False,0,0,20.0,30,7,9,12,35,50,-15,28,58,2,13,2017,16,13,30,8,6,15,25,42,-17,29,39,0,Aaron,Cresswell,2
Aaron_Lennon,0,20,0,0,0,0,0,0,12,18.2,0,0,153,0,0,274,2,1,0,5.8,15584,9.2,1,2018-02-24T15:00:00Z,24 Feb 15:00,0,0,90,0,1,14,0,0,0,0,4,0,28,0,8791,7,0,0,1,1,31.0,2,339,1047,708,54,True,0,0,4.0,37,9,10,9,22,25,-3,28,52,0,7,2017,7,11,34,9,7,13,33,49,-16,29,44,3,Aaron,Lennon,3
Aaron_Mooy,0,0,0,0,0,0,0,0,0,0.0,0,0,172,0,0,280,0,0,0,0.0,15603,0.0,0,2018-02-24T15:00:00Z,24 Feb 15:00,0,0,0,0,0,19,0,0,0,0,0,0,28,0,290172,0,0,0,2,1,0.0,0,-38116,3784,41900,53,False,0,0,8.0,30,8,6,14,25,48,-23,28,41,3,14,2017,17,4,58,17,7,5,55,24,31,29,37,2,Aaron,Mooy,3
Aaron_Ramsdale,0,0,0,0,0,0,0,0,0,0.0,0,0,549,0,0,272,0,0,0,0.0,15980,0.0,0,2018-02-24T15:00:00Z,24 Feb 15:00,0,0,0,0,0,13,0,0,0,0,0,0,28,0,11771,0,0,0,2,2,0.0,0,-246,14,260,40,True,0,0,2.0,32,8,8,12,33,43,-10,28,44,1,11,2017,9,8,37,9,10,10,41,42,-1,29,36,3,Aaron,Ramsdale,1
Aaron_Ramsey,0,48,0,0,0,10,0,0,41,16.8,2,0,18,0,0,271,3,3,0,5.6,15449,8.4,1,2018-03-01T19:45:00Z,01 Mar 19:45,0,0,90,0,0,11,0,0,0,0,6,0,28,0,220276,2,0,0,3,0,31.0,2,-71294,5654,76948,70,True,0,0,1.0,45,13,6,9,51,39,12,28,41,0,6,2017,3,10,34,8,10,11,28,38,-10,29,42,0,Aaron,Ramsey,3
Aaron_Wan-Bissaka,0,16,0,0,0,12,0,8,6,0.1,0,0,579,0,0,275,0,1,0,2.6,16010,26.0,0,2018-02-25T12:00:00Z,25 Feb 12:00,0,0,90,0,0,17,0,0,0,0,8,0,28,0,142,2,1,0,1,0,0.0,2,0,14,14,45,True,0,0,6.0,27,6,9,13,25,43,-18,28,50,0,17,2017,12,2,62,19,5,5,56,22,34,29,54,1,Aaron,Wan-Bissaka,3
Abdelhamid_Sabiri,0,0,0,0,0,0,0,0,0,0.0,0,0,522,0,0,280,0,0,0,0.0,15953,0.0,0,2018-02-24T15:00:00Z,24 Feb 15:00,0,0,0,0,0,19,0,0,0,0,0,0,28,0,466,0,0,0,2,1,0.0,0,2,13,11,48,False,0,0,8.0,30,8,6,14,25,48,-23,28,41,3,14,2017,17,4,58,17,7,5,55,24,31,29,37,2,Abdelhamid,Sabiri,3
Abdoulaye_Doucouré,0,72,0,0,0,15,1,6,58,15.5,1,0,414,0,0,279,1,0,0,3.8,15845,17.6,1,2018-02-24T17:30:00Z,24 Feb 17:30,0,0,90,0,0,7,0,0,0,0,14,0,28,0,884480,2,0,1,0,1,5.0,3,60086,92655,32569,54,True,0,0,18.0,33,9,6,13,38,47,-9,28,47,4,10,2017,19,20,20,3,11,15,22,43,-21,29,55,1,Abdoulaye,Doucouré,3
Adam_Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,31,0,0,272,0,0,0,0.0,15462,0.0,0,2018-02-24T15:00:00Z,24 Feb 15:00,0,0,0,0,0,13,0,0,0,0,0,0,28,0,126111,0,0,0,2,2,0.0,0,-460,684,1144,40,True,0,0,2.0,32,8,8,12,33,43,-10,28,44,1,11,2017,9,8,37,9,10,10,41,42,-1,29,36,3,Adam,Federici,1
Adam_Lallana,0,16,0,0,0,2,0,0,16,2.8,0,0,228,0,0,277,0,0,0,0.6,15659,0.0,0,2018-02-24T15:00:00Z,24 Feb 15:00,0,0,8,0,0,20,0,0,0,0,0,0,28,0,18283,0,0,1,1,4,4.0,1,119,312,193,73,True,0,0,10.0,57,16,9,3,65,32,33,28,35,1,3,2017,13,16,29,7,8,14,27,40,-13,29,41,2,Adam,Lallana,3
