team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Burnley,4,2017,3,34,7,5,4,5,0,0,1,1,2,14,10,10,True,Chelsea
Chelsea,5,2017,4,34,5,4,3,7,1,0,0,2,1,19,6,9,False,Burnley
Burnley,4,2017,3,34,7,9,8,8,1,0,0,2,1,14,10,10,True,Leicester
Leicester,9,2017,8,34,8,4,3,7,0,0,1,1,2,11,11,12,False,Burnley
Crystal Palace,6,2017,5,34,16,3,21,13,1,0,0,3,2,8,10,16,True,Brighton
Brighton,3,2017,21,34,13,6,5,16,0,0,1,2,3,8,12,14,False,Crystal Palace
Huddersfield,8,2017,22,34,15,18,18,12,1,0,0,1,0,9,8,17,True,Watford
Watford,18,2017,18,34,12,8,22,15,0,0,1,0,1,10,7,17,False,Huddersfield
Liverpool,10,2017,9,34,3,2,2,11,1,0,0,3,0,20,10,4,True,Bournemouth
Bournemouth,2,2017,2,34,11,10,9,3,0,0,1,0,3,9,11,15,False,Liverpool
Man Utd,12,2017,11,34,2,19,19,20,0,0,1,0,1,23,5,6,True,West Brom
West Brom,19,2017,19,34,20,12,11,2,1,0,0,1,0,4,12,18,False,Man Utd
Newcastle,13,2017,23,34,10,1,1,6,1,0,0,2,1,11,8,14,True,Arsenal
Arsenal,1,2017,1,34,6,13,23,10,0,0,1,1,2,16,6,11,False,Newcastle
Southampton,14,2017,13,34,18,5,4,5,0,0,1,2,3,5,14,15,True,Chelsea
Chelsea,5,2017,4,34,5,14,13,18,1,0,0,3,2,19,6,9,False,Southampton
Swansea,16,2017,16,34,17,7,6,9,0,1,0,1,1,8,9,16,True,Everton
Everton,7,2017,6,34,9,16,16,17,0,1,0,1,1,11,9,14,False,Swansea
Spurs,17,2017,17,34,4,11,10,1,0,0,1,1,3,20,8,6,True,Man City
Man City,11,2017,10,34,1,17,17,4,1,0,0,3,1,28,3,2,False,Spurs
West Ham,20,2017,20,34,14,15,14,19,0,1,0,1,1,8,11,14,True,Stoke City
Stoke City,15,2017,14,34,19,20,20,14,0,1,0,1,1,6,10,18,False,West Ham
Bournemouth,2,2017,2,34,11,12,11,2,0,0,1,0,2,9,11,15,True,Man Utd
Man Utd,12,2017,11,34,2,2,2,11,1,0,0,2,0,23,5,6,False,Bournemouth
Brighton,3,2017,21,34,13,17,17,4,0,1,0,1,1,8,12,14,True,Spurs
Spurs,17,2017,17,34,4,3,21,13,0,1,0,1,1,20,8,6,False,Brighton
Leicester,9,2017,8,34,8,14,13,18,0,1,0,0,0,11,11,12,True,Southampton
Southampton,14,2017,13,34,18,9,8,8,0,1,0,0,0,5,14,15,False,Leicester
