team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Arsenal,1,2016,1,23,3,18,18,13,0,0,1,1,2,14,5,4,True,Watford
Watford,18,2016,18,23,13,1,1,3,1,0,0,2,1,7,6,10,False,Arsenal
Bournemouth,2,2016,2,23,14,5,5,18,0,0,1,0,2,7,5,11,True,Crystal Palace
Crystal Palace,5,2016,5,23,18,2,2,14,1,0,0,2,0,5,4,14,False,Bournemouth
Burnley,3,2016,3,23,10,8,8,16,1,0,0,1,0,9,2,12,True,Leicester
Leicester,8,2016,8,23,16,3,3,10,0,0,1,0,1,5,6,12,False,Burnley
Middlesbrough,12,2016,12,23,15,19,19,8,0,1,0,1,1,4,9,10,True,West Brom
West Brom,19,2016,19,23,8,12,12,15,0,1,0,1,1,9,6,8,False,Middlesbrough
Sunderland,15,2016,15,23,20,17,17,2,0,1,0,0,0,4,4,15,True,Spurs
Spurs,17,2016,17,23,2,15,15,20,0,1,0,0,0,13,8,2,False,Sunderland
Swansea,16,2016,16,23,17,13,13,12,1,0,0,2,1,6,3,14,True,Southampton
Southampton,13,2016,13,23,12,16,16,17,0,0,1,1,2,7,6,10,False,Swansea
West Ham,20,2016,20,23,11,10,10,5,0,0,1,0,4,8,4,11,True,Man City
Man City,10,2016,10,23,5,20,20,11,1,0,0,4,0,14,4,5,False,West Ham
Liverpool,9,2016,9,23,4,4,4,1,0,1,0,1,1,13,7,3,True,Chelsea
Chelsea,4,2016,4,23,1,9,9,4,0,1,0,1,1,18,2,3,False,Liverpool
Man Utd,11,2016,11,23,6,7,7,19,0,1,0,0,0,11,9,3,True,Hull City
Hull City,7,2016,7,23,19,11,11,6,0,1,0,0,0,4,5,14,False,Man Utd
Stoke City,14,2016,14,23,9,6,6,7,0,1,0,1,1,7,8,8,True,Everton
Everton,6,2016,6,23,7,14,14,9,0,1,0,1,1,10,7,6,False,Stoke City
