team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Arsenal,1,2016,1,9,2,12,12,17,0,1,0,0,0,6,2,1,True,Middlesbrough
Middlesbrough,12,2016,12,9,17,1,1,2,0,1,0,0,0,1,4,4,False,Arsenal
Bournemouth,2,2016,2,9,10,17,17,5,0,1,0,0,0,3,3,3,True,Spurs
Spurs,17,2016,17,9,5,2,2,10,0,1,0,0,0,5,4,0,False,Bournemouth
Burnley,3,2016,3,9,14,6,6,6,1,0,0,2,1,3,1,5,True,Everton
Everton,6,2016,6,9,6,3,3,14,0,0,1,1,2,4,3,2,False,Burnley
Chelsea,4,2016,4,9,4,11,11,7,1,0,0,4,0,6,1,2,True,Man Utd
Man Utd,11,2016,11,9,7,4,4,4,0,0,1,0,4,4,2,3,False,Chelsea
Hull City,7,2016,7,9,18,14,14,16,0,0,1,0,2,2,1,6,True,Stoke City
Stoke City,14,2016,14,9,16,7,7,18,1,0,0,2,0,2,3,4,False,Hull City
Leicester,8,2016,8,9,12,5,5,11,1,0,0,3,1,3,2,4,True,Crystal Palace
Crystal Palace,5,2016,5,9,11,8,8,12,0,0,1,1,3,3,2,4,False,Leicester
Liverpool,9,2016,9,9,3,19,19,13,1,0,0,2,1,6,2,1,True,West Brom
West Brom,19,2016,19,9,13,9,9,3,0,0,1,1,2,2,4,3,False,Liverpool
Man City,10,2016,10,9,1,13,13,8,0,1,0,1,1,6,2,1,True,Southampton
Southampton,13,2016,13,9,8,10,10,1,0,1,0,1,1,3,4,2,False,Man City
Swansea,16,2016,16,9,19,18,18,9,0,1,0,0,0,1,2,6,True,Watford
Watford,18,2016,18,9,9,16,16,19,0,1,0,0,0,3,3,3,False,Swansea
West Ham,20,2016,20,9,15,15,15,20,1,0,0,1,0,3,1,5,True,Sunderland
Sunderland,15,2016,15,9,20,20,20,15,0,0,1,0,1,0,2,7,False,West Ham
