team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Crystal Palace,5,2016,5,33,15,8,8,12,0,1,0,2,2,10,5,17,True,Leicester
Leicester,8,2016,8,33,12,5,5,15,0,1,0,2,2,10,7,15,False,Crystal Palace
Everton,6,2016,6,33,7,3,3,14,1,0,0,3,1,16,9,8,True,Burnley
Burnley,3,2016,3,33,14,6,6,7,0,0,1,1,3,10,6,17,False,Everton
Man Utd,11,2016,11,33,5,4,4,1,1,0,0,2,0,16,12,3,True,Chelsea
Chelsea,4,2016,4,33,1,11,11,5,0,0,1,0,2,24,3,5,False,Man Utd
Middlesbrough,12,2016,12,33,19,1,1,6,0,0,1,1,2,4,12,16,True,Arsenal
Arsenal,1,2016,1,33,6,12,12,19,1,0,0,2,1,17,6,8,False,Middlesbrough
Southampton,13,2016,13,33,9,10,10,4,0,0,1,0,3,11,7,13,True,Man City
Man City,10,2016,10,33,4,13,13,9,1,0,0,3,0,19,7,6,False,Southampton
Stoke City,14,2016,14,33,11,7,7,17,1,0,0,3,1,10,9,14,True,Hull City
Hull City,7,2016,7,33,17,14,14,11,0,0,1,1,3,8,6,19,False,Stoke City
Sunderland,15,2016,15,33,20,20,20,13,0,1,0,2,2,5,6,21,True,West Ham
West Ham,20,2016,20,33,13,15,15,20,0,1,0,2,2,10,7,16,False,Sunderland
Spurs,17,2016,17,33,2,2,2,16,1,0,0,4,0,21,8,3,True,Bournemouth
Bournemouth,2,2016,2,33,16,17,17,2,0,0,1,0,4,9,8,16,False,Spurs
Watford,18,2016,18,33,10,16,16,18,1,0,0,1,0,11,7,14,True,Swansea
Swansea,16,2016,16,33,18,18,18,10,0,0,1,0,1,8,4,21,False,Watford
West Brom,19,2016,19,33,8,9,9,3,0,0,1,0,1,12,8,13,True,Liverpool
Liverpool,9,2016,9,33,3,19,19,8,1,0,0,1,0,19,9,5,False,West Brom
