name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,season,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc,name_first,name_last,element_type
Aaron_Cresswell,0,7,0,0,0,9,0,6,6,14.3,0,0,454,0,0,346,0,0,0,3.0,21047,15.2,1,2017-04-29T14:00:00Z,29 Apr 15:00,0,0,45,0,1,14,0,0,0,0,3,0,35,0,14904,0,0,0,0,0,0.0,1,-201,88,289,51,False,0,0,20.0,39,10,9,16,44,59,-15,35,74,5,15,2016,17,2,77,23,8,4,71,23,48,35,60,0,Aaron,Cresswell,2
Aaron_Lennon,0,0,0,0,0,0,0,0,0,0.0,0,0,142,0,0,342,0,0,0,0.0,20735,0.0,0,2017-04-30T13:05:00Z,30 Apr 14:05,0,0,0,0,0,4,0,0,0,0,0,0,35,0,8349,0,0,0,3,0,0.0,0,-49,5,54,55,True,0,0,6.0,58,16,10,9,60,40,20,35,65,2,7,2016,16,17,35,10,5,21,41,69,-28,36,55,0,Aaron,Lennon,3
Aaron_Ramsey,0,39,0,0,0,9,0,2,31,28.0,1,0,16,0,0,348,1,2,0,6.6,20609,10.2,2,2017-04-30T15:30:00Z,30 Apr 16:30,0,0,90,1,1,17,0,0,0,0,7,0,35,0,39919,3,0,1,0,2,28.0,2,172,268,96,76,False,0,0,1.0,60,18,6,9,64,42,22,33,56,2,6,2016,11,6,65,17,14,4,51,27,24,35,72,2,Aaron,Ramsey,3
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,0,0,0.0,0,0,612,0,0,341,0,0,0,0.0,21205,0.0,0,2017-04-29T16:30:00Z,29 Apr 17:30,0,0,0,0,0,3,0,0,0,0,0,0,35,0,190,0,0,0,2,0,0.0,0,1,4,3,45,True,0,0,5.0,38,11,5,19,46,56,-10,35,72,0,16,2016,10,4,69,20,9,6,70,37,33,35,67,4,Aaron,Wan-Bissaka,3
Abdoulaye_Doucouré,0,58,0,0,0,17,0,3,47,11.6,3,0,482,0,0,349,0,1,0,3.0,21075,10.6,1,2017-05-01T19:00:00Z,01 May 20:00,0,0,90,0,0,9,0,0,0,0,11,0,35,0,920,1,0,0,1,0,8.0,2,-15,11,26,46,True,0,0,18.0,40,11,7,16,37,55,-18,34,75,4,13,2016,8,9,43,12,7,16,45,54,-9,35,62,1,Abdoulaye,Doucouré,3
Abdul Rahman_Baba,0,0,0,0,0,0,0,0,0,0.0,0,0,80,0,0,342,0,0,0,0.0,20673,0.0,0,2017-04-30T13:05:00Z,30 Apr 14:05,0,0,0,0,0,6,0,0,0,0,0,0,35,0,1489,0,0,0,3,0,0.0,0,-7,4,11,55,False,0,0,4.0,81,26,3,5,72,29,43,34,69,0,1,2016,12,19,28,5,13,18,26,48,-22,36,75,1,Abdul Rahman,Baba,2
Abel_Hernández,0,0,0,0,0,0,0,0,0,0.0,0,0,163,0,0,345,0,0,0,0.0,20756,0.0,0,2017-04-29T14:00:00Z,29 Apr 15:00,0,0,0,0,0,13,0,0,0,0,0,0,35,0,46448,0,0,0,0,0,0.0,0,-1959,1264,3223,59,False,0,0,7.0,34,9,7,19,36,67,-31,35,54,4,17,2016,15,20,24,6,6,23,28,60,-32,35,72,4,Abel,Hernández,4
Adama_Diomande,0,0,0,0,0,0,0,0,0,0.0,0,0,164,0,0,345,0,0,0,0.0,20757,0.0,0,2017-04-29T14:00:00Z,29 Apr 15:00,0,0,0,0,0,13,0,0,0,0,0,0,35,0,164032,0,0,0,0,0,0.0,0,-2963,573,3536,44,False,0,0,7.0,34,9,7,19,36,67,-31,35,54,4,17,2016,15,20,24,6,6,23,28,60,-32,35,72,4,Adama,Diomande,4
Adama_Traoré,0,3,0,0,0,6,0,1,3,10.3,0,0,563,0,0,344,1,1,0,2.0,21156,8.0,1,2017-04-30T13:05:00Z,30 Apr 14:05,0,0,18,0,0,10,0,0,0,0,3,0,35,0,8278,0,1,0,2,2,2.0,1,-1651,48,1699,48,True,0,0,12.0,28,5,13,17,26,45,-19,35,73,1,19,2016,4,1,84,27,3,5,75,29,46,35,69,0,Adama,Traoré,3
Adam_Clayton,0,21,0,0,0,8,0,5,19,1.0,1,0,283,0,0,344,2,2,0,2.0,20876,12.0,0,2017-04-30T13:05:00Z,30 Apr 14:05,0,0,90,0,0,10,0,0,0,0,7,0,35,0,38484,1,0,0,2,2,7.0,2,-1058,428,1486,43,True,0,0,12.0,28,5,13,17,26,45,-19,35,73,1,19,2016,4,1,84,27,3,5,75,29,46,35,69,0,Adam,Clayton,3
Adam_Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,30,0,0,347,0,0,0,0.0,20623,0.0,0,2017-04-29T14:00:00Z,29 Apr 15:00,0,0,0,0,0,15,0,0,0,0,0,0,35,0,4546,0,0,0,1,0,0.0,0,-19,10,29,44,False,0,0,2.0,41,11,8,16,50,63,-13,35,50,3,10,2016,14,13,41,10,11,15,39,52,-13,36,66,2,Adam,Federici,1
Adam_Forshaw,0,24,0,0,0,7,0,4,20,22.3,0,0,286,0,0,344,1,2,0,3.5,20879,8.6,2,2017-04-30T13:05:00Z,30 Apr 14:05,0,0,90,0,0,10,0,0,0,0,3,0,35,0,19627,0,0,0,2,2,4.0,1,-836,72,908,45,True,0,1,12.0,28,5,13,17,26,45,-19,35,73,1,19,2016,4,1,84,27,3,5,75,29,46,35,69,0,Adam,Forshaw,3
Adam_Lallana,0,48,0,1,0,9,1,0,42,18.5,4,0,205,0,0,349,0,0,0,2.9,20798,3.6,1,2017-05-01T19:00:00Z,01 May 20:00,0,0,74,0,0,18,0,0,0,0,2,0,35,0,376450,2,0,1,1,0,7.0,3,-6048,1093,7141,67,False,0,0,9.0,69,20,9,6,71,42,29,35,53,0,3,2016,13,10,42,11,9,15,39,46,-7,35,53,2,Adam,Lallana,3
Adam_Matthews,0,0,0,0,0,0,0,0,0,0.0,0,0,345,0,0,347,0,0,0,0.0,20938,0.0,0,2017-04-29T14:00:00Z,29 Apr 15:00,0,0,0,0,0,2,0,0,0,0,0,0,35,0,973,0,0,0,1,0,0.0,0,-3,4,7,40,True,0,0,15.0,21,5,6,23,26,60,-34,34,71,4,20,2016,7,18,34,9,7,20,36,69,-33,36,57,4,Adam,Matthews,2
