team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Arsenal,1,2016,1,25,4,7,7,18,1,0,0,2,0,15,5,5,True,Hull City
Hull City,7,2016,7,25,18,1,1,4,0,0,1,0,2,5,5,15,False,Arsenal
Bournemouth,2,2016,2,25,14,10,10,2,0,0,1,0,2,7,5,13,True,Man City
Man City,10,2016,10,25,2,2,2,14,1,0,0,2,0,16,4,5,False,Bournemouth
Burnley,3,2016,3,25,12,4,4,1,0,1,0,1,1,9,3,13,True,Chelsea
Chelsea,4,2016,4,25,1,3,3,12,0,1,0,1,1,19,3,3,False,Burnley
Liverpool,9,2016,9,25,5,17,17,3,1,0,0,2,0,14,7,4,True,Spurs
Spurs,17,2016,17,25,3,9,9,5,0,0,1,0,2,14,8,3,False,Liverpool
Man Utd,11,2016,11,25,6,18,18,13,1,0,0,2,0,13,9,3,True,Watford
Watford,18,2016,18,25,13,11,11,6,0,0,1,0,2,8,6,11,False,Man Utd
Middlesbrough,12,2016,12,25,16,6,6,7,0,1,0,0,0,4,10,11,True,Everton
Everton,6,2016,6,25,7,12,12,16,0,1,0,0,0,11,8,6,False,Middlesbrough
Stoke City,14,2016,14,25,9,5,5,19,1,0,0,1,0,8,8,9,True,Crystal Palace
Crystal Palace,5,2016,5,25,19,14,14,9,0,0,1,0,1,5,4,16,False,Stoke City
Sunderland,15,2016,15,25,20,13,13,11,0,0,1,0,4,5,4,16,True,Southampton
Southampton,13,2016,13,25,11,15,15,20,1,0,0,4,0,8,6,11,False,Sunderland
Swansea,16,2016,16,25,15,8,8,17,1,0,0,2,0,7,3,15,True,Leicester
Leicester,8,2016,8,25,17,16,16,15,0,0,1,0,2,5,6,14,False,Swansea
West Ham,20,2016,20,25,10,19,19,8,0,1,0,2,2,9,5,11,True,West Brom
West Brom,19,2016,19,25,8,20,20,10,0,1,0,2,2,10,7,8,False,West Ham
