team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Man City,10,2016,10,34,4,11,11,5,0,1,0,0,0,19,8,6,True,Man Utd
Man Utd,11,2016,11,34,5,10,10,4,0,1,0,0,0,17,13,3,False,Man City
Arsenal,1,2016,1,34,6,8,8,15,1,0,0,1,0,18,6,8,True,Leicester
Leicester,8,2016,8,34,15,1,1,6,0,0,1,0,1,10,7,16,False,Arsenal
Crystal Palace,5,2016,5,34,12,17,17,2,0,0,1,0,1,11,5,18,True,Spurs
Spurs,17,2016,17,34,2,5,5,12,1,0,0,1,0,22,8,3,False,Crystal Palace
Middlesbrough,12,2016,12,34,19,15,15,20,1,0,0,1,0,5,12,17,True,Sunderland
Sunderland,15,2016,15,34,20,12,12,19,0,0,1,0,1,5,6,22,False,Middlesbrough
Bournemouth,2,2016,2,34,13,12,12,19,1,0,0,4,0,10,8,16,True,Middlesbrough
Middlesbrough,12,2016,12,34,19,2,2,13,0,0,1,0,4,5,12,17,False,Bournemouth
Burnley,3,2016,3,34,16,11,11,5,0,0,1,0,2,10,6,18,True,Man Utd
Man Utd,11,2016,11,34,5,3,3,16,1,0,0,2,0,17,13,3,False,Burnley
Chelsea,4,2016,4,34,1,13,13,9,1,0,0,4,2,25,3,5,True,Southampton
Southampton,13,2016,13,34,9,4,4,1,0,0,1,2,4,11,7,14,False,Chelsea
Hull City,7,2016,7,34,17,18,18,10,1,0,0,2,0,9,6,19,True,Watford
Watford,18,2016,18,34,10,7,7,17,0,0,1,0,2,11,7,15,False,Hull City
Liverpool,9,2016,9,34,3,5,5,12,0,0,1,1,2,19,9,6,True,Crystal Palace
Crystal Palace,5,2016,5,34,12,9,9,3,1,0,0,2,1,11,5,18,False,Liverpool
Swansea,16,2016,16,34,18,14,14,11,1,0,0,2,0,9,4,21,True,Stoke City
Stoke City,14,2016,14,34,11,16,16,18,0,0,1,0,2,10,9,15,False,Swansea
West Ham,20,2016,20,34,14,6,6,7,0,1,0,0,0,10,8,16,True,Everton
Everton,6,2016,6,34,7,20,20,14,0,1,0,0,0,16,10,8,False,West Ham
