name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,season,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc,name_first,name_last,element_type
Aaron_Cresswell,0,0,0,0,0,0,0,0,0,0.0,0,0,454,0,0,10,0,0,0,0.0,454,0.0,0,2016-08-15T19:00:00Z,15 Aug 20:00,0,0,0,0,0,4,0,0,0,0,0,0,1,0,14023,0,0,0,1,2,0.0,0,0,0,0,55,False,0,0,20.0,0,0,0,1,1,2,-1,1,2,0,17,2016,2,20,0,0,0,2,1,4,-3,2,1,1,Aaron,Cresswell,2
Aaron_Lennon,0,3,0,0,0,6,0,1,2,0.3,0,0,142,0,0,3,0,0,0,0.9,142,8.2,0,2016-08-13T14:00:00Z,13 Aug 15:00,0,0,15,0,0,17,0,0,0,0,1,0,1,0,13918,1,2,0,1,1,0.0,1,0,0,0,60,True,0,0,6.0,1,0,1,0,1,1,0,1,1,0,8,2016,19,9,3,1,0,1,2,2,0,2,4,0,Aaron,Lennon,3
Aaron_Ramsey,0,26,0,0,0,5,0,2,22,4.9,1,0,16,0,0,8,0,3,0,3.0,16,2.2,0,2016-08-14T15:00:00Z,14 Aug 16:00,0,0,60,0,0,9,0,0,0,0,2,0,1,0,163170,2,0,1,4,3,23.0,2,0,0,0,80,True,0,0,1.0,0,0,0,1,3,4,-1,1,3,0,14,2016,8,15,1,0,1,1,1,2,-1,2,3,0,Aaron,Ramsey,3
Abdoulaye_Doucouré,0,0,0,0,0,0,0,0,0,0.0,0,0,482,0,0,7,0,0,0,0.0,482,0.0,0,2016-08-13T14:00:00Z,13 Aug 15:00,0,0,0,0,0,13,0,0,0,0,0,0,1,0,1051,0,0,0,1,1,0.0,0,0,0,0,50,False,0,0,18.0,1,0,1,0,1,1,0,1,1,1,13,2016,4,4,6,2,0,0,4,2,2,2,8,0,Abdoulaye,Doucouré,3
Abdul Rahman_Baba,0,0,0,0,0,0,0,0,0,0.0,0,0,80,0,0,10,0,0,0,0.0,80,0.0,0,2016-08-15T19:00:00Z,15 Aug 20:00,0,0,0,0,0,20,0,0,0,0,0,0,1,0,1243,0,0,0,1,2,0.0,0,0,0,0,55,True,0,0,4.0,3,1,0,0,2,1,1,1,5,0,3,2016,18,14,1,0,1,1,2,3,-1,2,5,1,Abdul Rahman,Baba,2
Abel_Hernández,1,15,0,0,0,10,0,0,10,12.2,0,0,163,0,0,4,1,1,0,5.7,163,14.4,1,2016-08-13T11:30:00Z,13 Aug 12:30,0,0,90,1,0,8,0,0,0,0,1,0,1,0,26039,2,0,2,1,2,30.0,5,0,0,0,60,True,0,0,7.0,3,1,0,0,2,1,1,1,2,0,4,2016,16,12,3,1,0,1,1,2,-1,2,2,0,Abel,Hernández,4
Adama_Diomande,0,28,0,0,2,29,0,3,20,16.8,3,0,164,0,1,4,1,1,1,10.7,164,45.2,1,2016-08-13T11:30:00Z,13 Aug 12:30,0,0,90,0,0,8,0,0,0,0,6,0,1,0,38151,6,0,0,1,2,45.0,8,0,0,0,45,True,0,0,7.0,3,1,0,0,2,1,1,1,2,0,4,2016,16,12,3,1,0,1,1,2,-1,2,2,0,Adama,Diomande,4
Adam_Clayton,0,37,0,0,0,6,0,4,31,2.2,0,0,283,0,0,6,4,1,0,1.4,283,3.2,0,2016-08-13T14:00:00Z,13 Aug 15:00,0,0,90,0,0,14,0,0,0,0,2,0,1,0,17663,1,0,1,1,1,9.0,2,0,0,0,45,True,0,0,12.0,1,0,1,0,1,1,0,1,4,0,9,2016,15,18,0,0,0,2,2,4,-2,2,3,0,Adam,Clayton,3
Adam_Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,30,0,0,9,0,0,0,0.0,30,0.0,0,2016-08-14T12:30:00Z,14 Aug 13:30,0,0,0,0,0,11,0,0,0,0,0,0,1,0,4315,0,0,0,3,1,0.0,0,0,0,0,45,True,0,0,2.0,0,0,0,1,1,3,-2,1,0,0,20,2016,20,10,3,1,0,1,2,2,0,2,5,0,Adam,Federici,1
Adam_Forshaw,0,29,0,0,0,3,0,3,25,1.3,0,0,286,0,0,6,2,1,0,0.3,286,2.0,0,2016-08-13T14:00:00Z,13 Aug 15:00,0,0,69,0,0,14,0,0,0,0,4,0,1,0,2723,0,0,0,1,1,0.0,1,0,0,0,45,True,0,1,12.0,1,0,1,0,1,1,0,1,4,0,9,2016,15,18,0,0,0,2,2,4,-2,2,3,0,Adam,Forshaw,3
