name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,season,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc,name_first,name_last,element_type
Aaron_Cresswell,0,20,0,0,0,20,1,4,14,5.3,1,0,454,0,0,360,1,0,0,2.3,21762,13.8,0,2017-05-05T19:00:00Z,05 May 20:00,0,0,90,0,1,17,0,0,0,0,6,0,36,0,14524,3,0,0,0,1,4.0,6,-396,43,439,51,True,0,0,20.0,42,11,9,16,45,59,-14,36,78,5,12,2016,9,4,73,21,10,6,75,42,33,37,54,0,Aaron,Cresswell,2
Aaron_Lennon,0,0,0,0,0,0,0,0,0,0.0,0,0,142,0,0,359,0,0,0,0.0,21430,0.0,0,2017-05-06T16:30:00Z,06 May 17:30,0,0,0,0,0,16,0,0,0,0,0,0,36,0,8318,0,0,0,0,1,0.0,0,-44,12,56,55,False,0,0,6.0,58,16,10,10,60,41,19,36,65,2,7,2016,18,16,40,11,7,19,40,63,-23,37,82,5,Aaron,Lennon,3
Aaron_Ramsey,0,60,0,1,0,12,1,1,53,20.3,2,0,16,0,0,351,0,0,0,6.1,21292,13.8,1,2017-05-07T15:00:00Z,07 May 16:00,0,0,90,0,0,11,0,0,0,0,6,0,36,0,43160,2,1,0,0,2,27.0,3,3154,3402,248,76,True,0,0,1.0,66,20,6,9,68,42,26,35,59,2,5,2016,14,14,41,10,11,16,40,56,-16,37,67,2,Aaron,Ramsey,3
Aaron_Ramsey,1,55,1,0,0,24,1,2,48,17.3,0,0,16,0,0,257,2,0,0,6.8,21291,21.6,1,2017-05-10T18:45:00Z,10 May 19:45,0,0,90,0,0,13,0,0,0,0,6,0,36,0,43160,0,1,2,2,0,29.0,6,3154,3402,248,76,False,0,0,1.0,66,20,6,9,68,42,26,35,59,2,5,2016,14,14,41,10,11,16,40,56,-16,37,67,2,Aaron,Ramsey,3
Aaron_Wan-Bissaka,0,0,0,0,0,0,0,0,0,0.0,0,0,612,0,0,358,0,0,0,0.0,21935,0.0,0,2017-05-06T11:30:00Z,06 May 12:30,0,0,0,0,0,10,0,0,0,0,0,0,36,0,205,0,0,0,0,5,0.0,0,11,16,5,45,False,0,0,5.0,38,11,5,20,46,61,-15,36,75,0,16,2016,7,18,34,9,7,21,36,73,-37,37,62,4,Aaron,Wan-Bissaka,3
Abdoulaye_Doucouré,0,85,0,0,0,18,0,4,73,36.9,1,0,482,0,0,356,2,3,0,5.4,21790,16.6,3,2017-05-06T14:00:00Z,06 May 15:00,0,0,90,0,0,8,0,0,0,0,13,0,36,0,923,2,1,0,0,3,0.0,2,-1,25,26,46,False,0,0,18.0,40,11,7,17,37,58,-21,35,75,4,15,2016,6,7,61,17,10,10,61,41,20,37,65,2,Abdoulaye,Doucouré,3
Abdul Rahman_Baba,0,0,0,0,0,0,0,0,0,0.0,0,0,80,0,0,354,0,0,0,0.0,21367,0.0,0,2017-05-08T19:00:00Z,08 May 20:00,0,0,0,0,0,12,0,0,0,0,0,0,36,0,1498,0,0,0,0,3,0.0,0,-3,9,12,55,True,0,0,4.0,84,27,3,5,75,29,46,35,69,0,1,2016,19,9,45,12,9,16,42,49,-7,37,81,1,Abdul Rahman,Baba,2
Abel_Hernández,0,18,0,0,0,12,0,0,15,23.8,1,0,163,0,0,355,0,2,0,9.5,21451,16.8,2,2017-05-06T14:00:00Z,06 May 15:00,0,0,90,0,0,15,0,0,0,0,3,0,36,0,49226,1,2,1,2,0,54.0,2,2664,4795,2131,59,True,0,0,7.0,34,9,7,20,36,69,-33,36,57,4,18,2016,5,13,41,12,5,20,50,61,-11,37,78,0,Abel,Hernández,4
Adama_Diomande,0,0,0,0,0,0,0,0,0,0.0,0,0,164,0,0,355,0,0,0,0.0,21452,0.0,0,2017-05-06T14:00:00Z,06 May 15:00,0,0,0,0,0,15,0,0,0,0,0,0,36,0,162101,0,0,0,2,0,0.0,0,-1958,1046,3004,44,True,0,0,7.0,34,9,7,20,36,69,-33,36,57,4,18,2016,5,13,41,12,5,20,50,61,-11,37,78,0,Adama,Diomande,4
Adama_Traoré,0,8,0,0,0,1,0,0,6,8.2,0,0,563,0,0,354,1,2,0,0.9,21878,1.2,0,2017-05-08T19:00:00Z,08 May 20:00,0,0,56,0,1,4,0,0,0,0,4,0,36,0,7387,3,0,0,0,3,0.0,1,-904,36,940,48,False,0,0,12.0,28,5,13,18,26,48,-22,36,75,1,19,2016,13,8,46,12,10,15,41,47,-6,37,55,2,Adama,Traoré,3
Adam_Clayton,0,69,0,0,0,19,0,6,64,5.3,0,0,283,0,0,354,3,3,0,1.9,21571,13.8,0,2017-05-08T19:00:00Z,08 May 20:00,0,0,90,0,0,4,0,0,0,0,4,0,36,0,37326,0,3,0,0,3,0.0,2,-1171,475,1646,43,False,0,0,12.0,28,5,13,18,26,48,-22,36,75,1,19,2016,13,8,46,12,10,15,41,47,-6,37,55,2,Adam,Clayton,3
Adam_Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,30,0,0,352,0,0,0,0.0,21317,0.0,0,2017-05-06T14:00:00Z,06 May 15:00,0,0,0,0,0,14,0,0,0,0,0,0,36,0,4529,0,0,0,2,2,0.0,0,-22,14,36,44,True,0,0,2.0,42,11,9,16,52,65,-13,36,52,3,11,2016,3,15,40,11,7,19,38,53,-15,37,63,2,Adam,Federici,1
Adam_Forshaw,0,17,0,0,0,1,0,0,16,2.5,1,0,286,0,0,354,2,2,0,0.3,21574,0.0,0,2017-05-08T19:00:00Z,08 May 20:00,0,0,55,0,0,4,0,0,0,0,2,0,36,0,18779,1,0,0,0,3,2.0,1,-856,44,900,45,False,0,0,12.0,28,5,13,18,26,48,-22,36,75,1,19,2016,13,8,46,12,10,15,41,47,-6,37,55,2,Adam,Forshaw,3
Adam_Lallana,0,18,0,0,0,4,0,2,13,15.2,0,0,205,0,0,357,0,0,0,3.4,21493,10.0,1,2017-05-07T12:30:00Z,07 May 13:30,0,0,22,0,0,13,0,0,0,0,5,0,36,0,386043,2,0,0,0,0,9.0,1,9258,11821,2563,67,True,0,0,9.0,70,20,10,6,71,42,29,36,54,0,3,2016,20,12,42,11,9,17,45,63,-18,37,80,5,Adam,Lallana,3
Adam_Matthews,0,0,0,0,0,0,0,0,0,0.0,0,0,345,0,0,355,0,0,0,0.0,21653,0.0,0,2017-05-06T14:00:00Z,06 May 15:00,0,0,0,0,0,7,0,0,0,0,0,0,36,0,964,0,0,0,2,0,0.0,0,-9,0,9,40,False,0,0,15.0,24,6,6,23,28,60,-32,35,72,4,20,2016,16,17,38,11,5,21,43,69,-26,37,55,0,Adam,Matthews,2
Adam_Reach,0,0,0,0,0,0,0,0,0,0.0,0,0,285,0,0,354,0,0,0,0.0,21573,0.0,0,2017-05-08T19:00:00Z,08 May 20:00,0,0,0,0,0,4,0,0,0,0,0,0,36,0,995,0,0,0,0,3,0.0,0,1,3,2,44,False,0,0,12.0,28,5,13,18,26,48,-22,36,75,1,19,2016,13,8,46,12,10,15,41,47,-6,37,55,2,Adam,Reach,3
Adam_Smith,1,55,1,0,3,30,0,6,46,31.9,1,0,34,0,0,352,1,2,0,7.5,21321,35.6,2,2017-05-06T14:00:00Z,06 May 15:00,0,0,90,0,1,14,0,0,0,0,6,0,36,0,298031,1,1,1,2,2,7.0,7,7958,14211,6253,45,True,0,0,2.0,42,11,9,16,52,65,-13,36,52,3,11,2016,3,15,40,11,7,19,38,53,-15,37,63,2,Adam,Smith,2
