team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Chelsea,4,2016,4,24,1,1,1,4,1,0,0,3,1,19,2,3,True,Arsenal
Arsenal,1,2016,1,24,4,4,4,1,0,0,1,1,3,14,5,5,False,Chelsea
Crystal Palace,5,2016,5,24,19,15,15,20,0,0,1,0,4,5,4,15,True,Sunderland
Sunderland,15,2016,15,24,20,5,5,19,1,0,0,4,0,5,4,15,False,Crystal Palace
Everton,6,2016,6,24,7,2,2,14,1,0,0,6,3,11,7,6,True,Bournemouth
Bournemouth,2,2016,2,24,14,6,6,7,0,0,1,3,6,7,5,12,False,Everton
Hull City,7,2016,7,24,18,9,9,5,1,0,0,2,0,5,5,14,True,Liverpool
Liverpool,9,2016,9,24,5,7,7,18,0,0,1,0,2,13,7,4,False,Hull City
Leicester,8,2016,8,24,16,11,11,6,0,0,1,0,3,5,6,13,True,Man Utd
Man Utd,11,2016,11,24,6,8,8,16,1,0,0,3,0,12,9,3,False,Leicester
Man City,10,2016,10,24,3,16,16,17,1,0,0,2,1,15,4,5,True,Swansea
Swansea,16,2016,16,24,17,10,10,3,0,0,1,1,2,6,3,15,False,Man City
Southampton,13,2016,13,24,13,20,20,9,0,0,1,1,3,7,6,11,True,West Ham
West Ham,20,2016,20,24,9,13,13,13,1,0,0,3,1,9,4,11,False,Southampton
Spurs,17,2016,17,24,2,12,12,15,1,0,0,1,0,14,8,2,True,Middlesbrough
Middlesbrough,12,2016,12,24,15,17,17,2,0,0,1,0,1,4,9,11,False,Spurs
Watford,18,2016,18,24,10,3,3,12,1,0,0,2,1,8,6,10,True,Burnley
Burnley,3,2016,3,24,12,18,18,10,0,0,1,1,2,9,2,13,False,Watford
West Brom,19,2016,19,24,8,14,14,11,1,0,0,1,0,10,6,8,True,Stoke City
Stoke City,14,2016,14,24,11,19,19,8,0,0,1,0,1,7,8,9,False,West Brom
