name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,season,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc,name_first,name_last,element_type
Aaron_Cresswell,0,0,0,0,0,0,0,0,0,0.0,0,0,454,0,0,38,0,0,0,0.0,2069,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,18,0,0,0,0,0,0,4,0,8427,0,0,0,4,2,0.0,0,-1221,45,1266,54,True,0,0,20.0,3,1,0,3,5,9,-4,4,11,0,17,2016,19,10,7,2,1,2,6,5,1,5,10,1,Aaron,Cresswell,2
Aaron_Lennon,0,0,0,0,0,0,0,0,0,0.0,0,0,142,0,0,40,0,0,0,0.0,1757,0.0,0,2016-09-12T19:00:00Z,12 Sep 20:00,0,0,0,0,0,15,0,0,0,0,0,0,4,0,10706,0,0,0,3,0,0.0,0,-1764,216,1980,58,False,0,0,6.0,10,3,1,0,7,2,5,4,5,0,3,2016,12,13,5,1,2,2,5,7,-2,5,10,0,Aaron,Lennon,3
Aaron_Ramsey,0,0,0,0,0,0,0,0,0,0.0,0,0,16,0,0,31,0,0,0,0.0,1631,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,13,0,0,0,0,0,0,4,0,51872,0,0,0,1,2,0.0,0,-10374,159,10533,78,True,0,0,1.0,7,2,1,1,8,6,2,4,7,0,7,2016,7,12,7,2,1,2,6,7,-1,5,4,0,Aaron,Ramsey,3
Abdoulaye_Doucouré,0,0,0,0,0,0,0,0,0,0.0,0,0,482,0,0,38,0,0,0,0.0,2097,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,20,0,0,0,0,0,0,4,0,827,0,0,0,4,2,0.0,0,-129,15,144,49,False,0,0,18.0,4,1,1,2,7,8,-1,4,13,1,10,2016,11,7,9,3,0,2,8,6,2,5,12,0,Abdoulaye,Doucouré,3
Abdul Rahman_Baba,0,0,0,0,0,0,0,0,0,0.0,0,0,80,0,0,39,0,0,0,0.0,1695,0.0,0,2016-09-11T15:00:00Z,11 Sep 16:00,0,0,0,0,0,16,0,0,0,0,0,0,4,0,743,0,0,0,2,2,0.0,0,-96,11,107,55,False,0,0,4.0,10,3,1,0,9,4,5,4,14,0,2,2016,9,6,10,3,1,1,11,8,3,5,11,0,Abdul Rahman,Baba,2
Abel_Hernández,0,12,0,0,0,5,0,0,10,13.6,0,0,163,0,0,33,0,1,0,3.1,1778,4.2,1,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,1,0,3,0,0,0,0,0,0,4,0,94193,2,1,1,1,1,13.0,2,18349,30793,12444,60,False,0,0,7.0,7,2,1,1,5,3,2,4,4,0,8,2016,1,4,10,3,1,1,12,7,5,5,9,0,Abel,Hernández,4
Adama_Diomande,0,17,0,1,0,0,1,3,14,1.4,0,0,164,0,0,33,1,0,0,0.9,1779,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,69,1,0,3,0,0,0,0,6,0,4,0,245792,2,0,2,1,1,9.0,2,31743,67934,36191,46,False,0,0,7.0,7,2,1,1,5,3,2,4,4,0,8,2016,1,4,10,3,1,1,12,7,5,5,9,0,Adama,Diomande,4
Adama_Traoré,0,3,0,0,0,3,0,0,2,0.0,2,0,563,0,0,36,0,0,0,0.8,2178,4.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,10,0,0,5,0,0,0,0,0,0,4,0,552,4,1,0,2,1,4.0,1,449,676,227,50,True,0,0,12.0,5,1,2,1,4,4,0,4,9,0,9,2016,6,2,13,4,1,0,10,3,7,5,7,0,Adama,Traoré,3
Adam_Clayton,0,38,0,0,0,9,0,1,34,2.3,1,0,283,0,0,36,0,2,0,1.5,1898,9.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,56,0,0,5,0,0,0,0,2,0,4,0,17630,0,1,1,2,1,4.0,1,-1050,1569,2619,45,True,0,0,12.0,5,1,2,1,4,4,0,4,9,0,9,2016,6,2,13,4,1,0,10,3,7,5,7,0,Adam,Clayton,3
Adam_Federici,0,0,0,0,0,0,0,0,0,0.0,0,0,30,0,0,32,0,0,0,0.0,1645,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,19,0,0,0,0,0,0,4,0,4478,0,0,0,0,1,0.0,0,-218,64,282,45,True,0,0,2.0,4,1,1,2,3,5,-2,4,4,1,14,2016,10,1,15,5,0,0,15,4,11,5,9,1,Adam,Federici,1
Adam_Forshaw,0,65,1,0,0,25,0,1,60,16.4,1,0,286,0,0,36,0,2,0,4.7,1901,11.0,1,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,0,5,0,0,0,0,6,0,4,0,3913,0,3,0,2,1,20.0,2,274,830,556,45,True,0,0,12.0,5,1,2,1,4,4,0,4,9,0,9,2016,6,2,13,4,1,0,10,3,7,5,7,0,Adam,Forshaw,3
Adam_Lallana,0,63,0,0,1,29,0,0,51,13.5,1,0,205,0,0,34,0,1,1,8.6,1820,43.8,0,2016-09-10T16:30:00Z,10 Sep 17:30,0,0,90,0,0,8,0,0,0,0,9,0,4,0,319711,5,1,0,1,4,29.0,8,-16373,23609,39982,71,True,0,0,9.0,7,2,1,1,9,7,2,4,10,0,6,2016,4,5,10,3,1,1,10,6,4,5,15,0,Adam,Lallana,3
Adam_Matthews,0,0,0,0,0,0,0,0,0,0.0,0,0,345,0,0,40,0,0,0,0.0,1960,0.0,0,2016-09-12T19:00:00Z,12 Sep 20:00,0,0,0,0,0,6,0,0,0,0,0,0,4,0,1306,0,0,0,3,0,0.0,0,-135,27,162,40,True,0,0,15.0,1,0,1,3,3,8,-5,4,6,0,19,2016,17,3,11,3,2,0,8,2,6,5,9,0,Adam,Matthews,2
Adam_Reach,0,0,0,0,0,0,0,0,0,0.0,0,0,285,0,0,36,0,0,0,0.0,1900,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,5,0,0,0,0,0,0,4,0,2006,0,0,0,2,1,0.0,0,-368,290,658,44,True,0,0,12.0,5,1,2,1,4,4,0,4,9,0,9,2016,6,2,13,4,1,0,10,3,7,5,7,0,Adam,Reach,3
Adam_Smith,1,59,0,0,3,36,1,5,48,24.3,2,0,34,0,0,32,2,0,0,5.8,1649,31.6,1,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,2,19,0,0,0,0,6,0,4,0,129757,1,1,0,0,1,2.0,11,5009,16506,11497,45,True,0,1,2.0,4,1,1,2,3,5,-2,4,4,1,14,2016,10,1,15,5,0,0,15,4,11,5,9,1,Adam,Smith,2
Adlène_Guédioura,0,0,0,0,0,0,0,0,0,0.0,0,0,415,0,0,38,0,0,0,0.0,2030,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,20,0,0,0,0,0,0,4,0,5389,0,0,0,4,2,0.0,0,-140,901,1041,45,False,0,0,12.0,5,1,2,1,4,4,0,4,9,0,9,2016,11,7,9,3,0,2,8,6,2,5,12,0,Adlène,Guédioura,3
Adnan_Januzaj,0,25,0,0,0,6,0,0,22,43.8,4,0,261,0,0,40,3,3,0,8.3,1876,11.0,3,2016-09-12T19:00:00Z,12 Sep 20:00,0,0,90,0,1,6,0,0,0,0,3,0,4,0,51104,6,0,0,3,0,28.0,2,1010,9110,8100,55,True,0,0,15.0,1,0,1,3,3,8,-5,4,6,0,19,2016,17,3,11,3,2,0,8,2,6,5,9,0,Adnan,Januzaj,3
Adrian_Mariappa,0,0,0,0,0,0,0,0,0,0.0,0,0,556,0,0,38,0,0,0,0.0,2171,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,20,0,0,0,0,0,0,4,0,4253,0,0,0,4,2,0.0,0,3265,3936,671,40,False,0,0,18.0,4,1,1,2,7,8,-1,4,13,1,10,2016,11,7,9,3,0,2,8,6,2,5,12,0,Adrian,Mariappa,2
Adrián_San Miguel del Castillo,0,23,0,0,0,13,0,0,14,0.0,0,0,450,1,0,38,0,4,0,2.9,2065,29.2,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,0,18,0,0,0,0,6,0,4,4,140075,0,0,0,4,2,0.0,1,9737,18483,8746,50,True,0,0,20.0,3,1,0,3,5,9,-4,4,11,0,17,2016,19,10,7,2,1,2,6,5,1,5,10,1,Adrián,San Miguel del Castillo,1
Ahmed_Elmohamady,0,75,0,0,0,16,0,6,67,12.4,0,0,158,0,0,33,0,1,0,3.0,1773,16.4,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,90,0,2,3,0,0,0,0,8,0,4,0,19485,0,0,1,1,1,1.0,2,-1795,1490,3285,50,False,0,0,7.0,7,2,1,1,5,3,2,4,4,0,8,2016,1,4,10,3,1,1,12,7,5,5,9,0,Ahmed,Elmohamady,3
Ahmed_Musa,0,19,0,0,0,4,0,1,11,16.3,0,0,187,0,0,34,0,2,0,3.0,1802,5.6,1,2016-09-10T16:30:00Z,10 Sep 17:30,0,0,45,0,1,9,0,0,0,0,3,0,4,0,239198,2,0,0,1,4,8.0,1,-80414,2764,83178,73,False,0,0,8.0,4,1,1,2,4,7,-3,4,7,0,16,2016,3,16,4,1,1,3,3,8,-5,5,8,0,Ahmed,Musa,4
Aiden_O'Neill,0,0,0,0,0,0,0,0,0,0.0,0,0,531,0,0,33,0,0,0,0.0,2146,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,7,0,0,0,0,0,0,4,0,974,0,0,0,1,1,0.0,0,34,173,139,45,True,0,0,3.0,4,1,1,2,3,5,-2,4,7,0,15,2016,8,11,7,2,1,2,7,7,0,5,7,0,Aiden,O'Neill,3
Alberto_Moreno,0,0,0,0,0,3,0,0,0,0.0,0,0,192,0,0,34,0,0,0,0.0,1807,0.0,0,2016-09-10T16:30:00Z,10 Sep 17:30,0,0,1,0,0,8,0,0,0,0,0,0,4,0,117449,0,0,0,1,4,0.0,1,-26426,749,27175,48,True,0,0,9.0,7,2,1,1,9,7,2,4,10,0,6,2016,4,5,10,3,1,1,10,6,4,5,15,0,Alberto,Moreno,2
Albert_Adomah,0,0,0,0,0,0,0,0,0,0.0,0,0,281,0,0,36,0,0,0,0.0,1896,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,5,0,0,0,0,0,0,4,0,3909,0,0,0,2,1,0.0,0,-4463,49,4512,54,True,0,0,12.0,5,1,2,1,4,4,0,4,9,0,9,2016,6,2,13,4,1,0,10,3,7,5,7,0,Albert,Adomah,3
Aleix_García Serrano,0,0,0,0,0,0,0,0,0,0.0,0,0,578,0,0,35,0,0,0,0.0,2193,0.0,0,2016-09-10T11:30:00Z,10 Sep 12:30,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0.0,0,0,0,0,50,False,0,0,10.0,12,4,0,0,11,4,7,4,8,0,1,2016,2,17,4,1,1,3,3,9,-6,5,5,1,Aleix,García Serrano,3
Aleksandar_Kolarov,0,67,0,0,0,14,0,10,52,8.8,1,0,220,0,0,35,0,1,0,5.0,1835,21.8,0,2016-09-10T11:30:00Z,10 Sep 12:30,0,0,90,0,1,11,0,0,0,0,7,0,4,0,167155,2,0,1,2,1,19.0,2,-19069,1399,20468,60,False,0,0,10.0,12,4,0,0,11,4,7,4,8,0,1,2016,2,17,4,1,1,3,3,9,-6,5,5,1,Aleksandar,Kolarov,2
Alexander_Manninger,0,0,0,0,0,0,0,0,0,0.0,0,0,524,0,0,34,0,0,0,0.0,2139,0.0,0,2016-09-10T16:30:00Z,10 Sep 17:30,0,0,0,0,0,8,0,0,0,0,0,0,4,0,11719,0,0,0,1,4,0.0,0,926,1518,592,40,True,0,0,9.0,7,2,1,1,9,7,2,4,10,0,6,2016,4,5,10,3,1,1,10,6,4,5,15,0,Alexander,Manninger,1
Alexis_Sánchez,0,12,0,0,0,3,0,0,6,21.2,0,0,12,0,0,31,1,0,0,5.2,1627,2.4,1,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,29,0,1,13,0,0,0,0,1,0,4,0,533733,0,0,1,1,2,28.0,1,219148,245076,25928,110,True,0,0,1.0,7,2,1,1,8,6,2,4,7,0,7,2016,7,12,7,2,1,2,6,7,-1,5,4,0,Alexis,Sánchez,3
Alex_Baptiste,0,0,0,0,0,0,0,0,0,0.0,0,0,522,0,0,36,0,0,0,0.0,2137,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,5,0,0,0,0,0,0,4,0,4074,0,0,0,2,1,0.0,0,-581,383,964,40,True,0,0,12.0,5,1,2,1,4,4,0,4,9,0,9,2016,6,2,13,4,1,0,10,3,7,5,7,0,Alex,Baptiste,2
Alex_Bruce,0,0,0,0,0,0,0,0,0,0.0,0,0,154,0,0,33,0,0,0,0.0,1769,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5995,0,0,0,1,1,0.0,0,-263,405,668,40,False,0,0,7.0,7,2,1,1,5,3,2,4,4,0,8,2016,1,4,10,3,1,1,12,7,5,5,9,0,Alex,Bruce,2
Alex_Iwobi,0,11,0,0,0,5,0,0,8,11.7,1,0,21,0,0,31,0,0,0,1.6,1636,3.8,1,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,16,0,0,13,0,0,0,0,0,0,4,0,15122,0,0,0,1,2,0.0,1,-4042,452,4494,58,True,0,0,1.0,7,2,1,1,8,6,2,4,7,0,7,2016,7,12,7,2,1,2,6,7,-1,5,4,0,Alex,Iwobi,3
Alex_McCarthy,0,0,0,0,0,0,0,0,0,0.0,0,0,101,0,0,31,0,0,0,0.0,1716,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,1,0,0,0,0,0,0,4,0,8638,0,0,0,1,2,0.0,0,-420,137,557,45,False,0,0,13.0,2,0,2,2,3,6,-3,4,7,0,18,2016,16,15,4,1,1,3,4,7,-3,5,8,0,Alex,McCarthy,1
Alex_Oxlade-Chamberlain,0,35,0,0,0,5,0,2,27,7.1,1,0,18,0,0,31,2,1,0,4.0,1633,4.4,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,61,0,0,13,0,0,0,0,3,0,4,0,96223,6,1,0,1,2,28.0,2,-14701,7294,21995,60,True,0,0,1.0,7,2,1,1,8,6,2,4,7,0,7,2016,7,12,7,2,1,2,6,7,-1,5,4,0,Alex,Oxlade-Chamberlain,3
Alex_Pritchard,0,0,0,0,0,0,0,0,0,0.0,0,0,401,0,0,37,0,0,0,0.0,2016,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,14,0,0,0,0,0,0,4,0,228,0,0,0,4,0,0.0,0,-31,5,36,45,False,0,0,17.0,8,2,2,0,7,2,5,4,8,0,5,2016,15,19,1,0,1,4,3,9,-6,5,11,1,Alex,Pritchard,3
Alfie_Mawson,0,0,0,0,0,0,0,0,0,0.0,0,0,558,0,0,39,0,0,0,0.0,2173,0.0,0,2016-09-11T15:00:00Z,11 Sep 16:00,0,0,0,0,0,4,0,0,0,0,0,0,4,0,174,0,0,0,2,2,0.0,0,130,164,34,45,True,0,0,16.0,4,1,1,2,4,6,-2,4,7,0,13,2016,13,14,5,1,2,2,4,6,-2,5,8,0,Alfie,Mawson,2
Allan-Roméo_Nyom,0,0,0,0,0,0,0,0,0,0.0,0,0,412,0,0,32,0,0,0,0.0,2027,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,2,0,0,0,0,0,0,4,0,25077,0,0,0,0,1,0.0,0,-3289,936,4225,44,False,0,0,19.0,4,1,1,2,2,3,-1,4,8,0,12,2016,20,18,3,1,0,4,7,13,-6,5,12,0,Allan-Roméo,Nyom,2
Allan_McGregor,0,0,0,0,0,0,0,0,0,0.0,0,0,146,0,0,33,0,0,0,0.0,1761,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,3,0,0,0,0,0,0,4,0,1170,0,0,0,1,1,0.0,0,-77,46,123,45,False,0,0,7.0,7,2,1,1,5,3,2,4,4,0,8,2016,1,4,10,3,1,1,12,7,5,5,9,0,Allan,McGregor,1
Almen_Abdi,0,0,0,0,0,0,0,0,0,0.0,0,0,417,0,0,38,0,0,0,0.0,2032,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,20,0,0,0,0,0,0,4,0,80,0,0,0,4,2,0.0,0,-13,7,20,50,False,0,0,18.0,4,1,1,2,7,8,-1,4,13,1,10,2016,11,7,9,3,0,2,8,6,2,5,12,0,Almen,Abdi,3
