team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Bournemouth,2,2016,2,32,15,4,4,1,0,0,1,1,3,9,8,15,True,Chelsea
Chelsea,4,2016,4,32,1,2,2,15,1,0,0,3,1,24,3,4,False,Bournemouth
Crystal Palace,5,2016,5,32,16,1,1,6,1,0,0,3,0,10,4,17,True,Arsenal
Arsenal,1,2016,1,32,6,5,5,16,0,0,1,0,3,16,6,8,False,Crystal Palace
Everton,6,2016,6,32,7,8,8,11,1,0,0,4,2,15,9,8,True,Leicester
Leicester,8,2016,8,32,11,6,6,7,0,0,1,2,4,10,6,15,False,Everton
Man City,10,2016,10,32,4,7,7,17,1,0,0,3,1,18,7,6,True,Hull City
Hull City,7,2016,7,32,17,10,10,4,0,0,1,1,3,8,6,18,False,Man City
Middlesbrough,12,2016,12,32,19,3,3,12,0,1,0,0,0,4,12,15,True,Burnley
Burnley,3,2016,3,32,12,12,12,19,0,1,0,0,0,10,6,16,False,Middlesbrough
Stoke City,14,2016,14,32,13,9,9,3,0,0,1,1,2,9,9,14,True,Liverpool
Liverpool,9,2016,9,32,3,14,14,13,1,0,0,2,1,18,9,5,False,Stoke City
Sunderland,15,2016,15,32,20,11,11,5,0,0,1,0,3,5,5,21,True,Man Utd
Man Utd,11,2016,11,32,5,15,15,20,1,0,0,3,0,15,12,3,False,Sunderland
Spurs,17,2016,17,32,2,18,18,10,1,0,0,4,0,20,8,3,True,Watford
Watford,18,2016,18,32,10,17,17,2,0,0,1,0,4,10,7,14,False,Spurs
West Brom,19,2016,19,32,8,13,13,9,0,0,1,0,1,12,8,12,True,Southampton
Southampton,13,2016,13,32,9,19,19,8,1,0,0,1,0,11,7,12,False,West Brom
West Ham,20,2016,20,32,14,16,16,18,1,0,0,1,0,10,6,16,True,Swansea
Swansea,16,2016,16,32,18,20,20,14,0,0,1,0,1,8,4,20,False,West Ham
