team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Crystal Palace,6,2020,5,1,7,16,13,14,1,0,0,1,0,1,0,0,True,Southampton
Southampton,16,2020,13,1,14,6,5,7,0,0,1,0,1,0,0,1,False,Crystal Palace
Fulham,8,2020,25,1,19,1,1,1,0,0,1,0,3,0,0,1,True,Arsenal
Arsenal,1,2020,1,1,1,8,25,19,1,0,0,3,0,1,0,0,False,Fulham
Liverpool,11,2020,9,1,6,10,30,13,1,0,0,4,3,1,0,0,True,Leeds
Leeds,10,2020,30,1,13,11,9,6,0,0,1,3,4,0,0,1,False,Liverpool
Spurs,17,2020,17,1,15,7,6,8,0,0,1,0,1,0,0,1,True,Everton
Everton,7,2020,6,1,8,17,17,15,1,0,0,1,0,1,0,0,False,Spurs
West Brom,18,2020,19,1,20,9,8,2,0,0,1,0,3,0,0,1,True,Leicester
Leicester,9,2020,8,1,2,18,19,20,1,0,0,3,0,1,0,0,False,West Brom
West Ham,19,2020,20,1,18,14,23,4,0,0,1,0,2,0,0,1,True,Newcastle
Newcastle,14,2020,23,1,4,19,20,18,1,0,0,2,0,1,0,0,False,West Ham
Brighton,3,2020,21,1,16,5,4,3,0,0,1,1,3,0,0,1,True,Chelsea
Chelsea,5,2020,4,1,3,3,21,16,1,0,0,3,1,1,0,0,False,Brighton
Sheffield Utd,15,2020,29,1,17,20,26,5,0,0,1,0,2,0,0,1,True,Wolves
Wolves,20,2020,26,1,5,15,29,17,1,0,0,2,0,1,0,0,False,Sheffield Utd
