team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Arsenal,1,2020,1,15,15,5,4,8,1,0,0,3,1,5,2,8,True,Chelsea
Chelsea,5,2020,4,15,8,1,1,15,0,0,1,1,3,7,4,4,False,Arsenal
Aston Villa,2,2020,27,15,7,6,5,14,1,0,0,3,0,8,1,4,True,Crystal Palace
Crystal Palace,6,2020,5,15,14,2,27,7,0,0,1,0,3,5,3,7,False,Aston Villa
Fulham,8,2020,25,15,18,16,13,9,0,1,0,0,0,2,5,8,True,Southampton
Southampton,16,2020,13,15,9,8,25,18,0,1,0,0,0,7,4,4,False,Fulham
Leeds,10,2020,30,15,12,4,3,17,1,0,0,1,0,6,2,7,True,Burnley
Burnley,4,2020,3,15,17,10,30,12,0,0,1,0,1,3,4,7,False,Leeds
Leicester,9,2020,8,15,3,13,11,4,0,1,0,2,2,9,1,5,True,Man Utd
Man Utd,13,2020,11,15,4,9,8,3,0,1,0,2,2,8,3,3,False,Leicester
Liverpool,11,2020,9,15,1,18,19,19,0,1,0,1,1,9,5,1,True,West Brom
West Brom,18,2020,19,15,19,11,9,1,0,1,0,1,1,1,5,9,False,Liverpool
Man City,12,2020,10,15,6,14,23,13,1,0,0,2,0,7,5,2,True,Newcastle
Newcastle,14,2020,23,15,13,12,10,6,0,0,1,0,2,5,3,6,False,Man City
Sheffield Utd,15,2020,29,15,20,7,6,2,0,0,1,0,1,0,2,13,True,Everton
Everton,7,2020,6,15,2,15,29,20,1,0,0,1,0,9,2,4,False,Sheffield Utd
West Ham,19,2020,20,15,10,3,21,16,0,1,0,2,2,6,4,5,True,Brighton
Brighton,3,2020,21,15,16,19,20,10,0,1,0,2,2,2,7,6,False,West Ham
Wolves,20,2020,26,15,11,17,17,5,0,1,0,1,1,6,3,6,True,Spurs
Spurs,17,2020,17,15,5,20,26,11,0,1,0,1,1,7,5,3,False,Wolves
