team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Brighton,3,2020,21,20,17,8,25,18,0,1,0,0,0,3,9,8,True,Fulham
Fulham,8,2020,25,20,18,3,21,17,0,1,0,0,0,2,7,10,False,Brighton
Burnley,4,2020,3,20,15,2,27,10,1,0,0,3,2,6,4,9,True,Aston Villa
Aston Villa,2,2020,27,20,10,4,3,15,0,0,1,2,3,9,2,7,False,Burnley
Everton,7,2020,6,20,7,9,8,3,0,1,0,1,1,10,3,5,True,Leicester
Leicester,9,2020,8,20,3,7,6,7,0,1,0,1,1,12,3,5,False,Everton
Man Utd,13,2020,11,20,2,15,29,20,0,0,1,1,2,12,4,4,True,Sheffield Utd
Sheffield Utd,15,2020,29,20,20,13,11,2,1,0,0,2,1,2,2,16,False,Man Utd
West Brom,18,2020,19,20,19,12,10,1,0,0,1,0,5,2,5,13,True,Man City
Man City,12,2020,10,20,1,18,19,19,1,0,0,5,0,12,5,2,False,West Brom
Chelsea,5,2020,4,20,8,20,26,13,0,1,0,0,0,8,6,6,True,Wolves
Wolves,20,2020,26,20,13,5,4,8,0,1,0,0,0,6,5,9,False,Chelsea
Crystal Palace,6,2020,5,20,14,19,20,5,0,0,1,2,3,6,5,9,True,West Ham
West Ham,19,2020,20,20,5,6,5,14,1,0,0,3,2,10,5,5,False,Crystal Palace
Newcastle,14,2020,23,20,16,10,30,12,0,0,1,1,2,5,4,11,True,Leeds
Leeds,10,2020,30,20,12,14,23,16,1,0,0,2,1,8,2,9,False,Newcastle
Southampton,16,2020,13,20,11,1,1,9,0,0,1,1,3,8,5,6,True,Arsenal
Arsenal,1,2020,1,20,9,16,13,11,1,0,0,3,1,9,3,8,False,Southampton
Spurs,17,2020,17,20,6,11,9,4,0,0,1,1,3,9,6,4,True,Liverpool
Liverpool,11,2020,9,20,4,17,17,6,1,0,0,3,1,10,7,3,False,Spurs
