assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,name_first,name_last,name,season,element_type,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc
0,0,0,0,0.0,11,119,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,16,0,0,0,0,13,0,494094,1,1,0.0,0,-198316,1986,200302,52,True,0,Héctor,Bellerín,Héctor_Bellerín,2020,2,1.0,14,4,2,7,11,16,-5,13,20,3,15,7,5,23,7,2,4,23,18,5,13,21,2
0,1,28,1,0.0,12,120,0,0,2.6,26.2,2020-12-17T18:00:00Z,90,4,0,0,0,0,13,4,1985238,0,0,0.0,8,98119,107445,9326,48,True,0,Emiliano,Martínez,Emiliano_Martínez,2020,1,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,0,0,0.0,13,119,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,16,0,0,0,0,13,0,1254,1,1,0.0,0,23,88,65,45,True,0,Calum,Chambers,Calum_Chambers,2020,2,1.0,14,4,2,7,11,16,-5,13,20,3,15,7,5,23,7,2,4,23,18,5,13,21,2
0,0,0,0,0.0,14,119,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,16,0,0,0,0,13,0,10659,1,1,0.0,0,-337,11,348,48,True,0,Sead,Kolasinac,Sead_Kolasinac,2020,2,1.0,14,4,2,7,11,16,-5,13,20,3,15,7,5,23,7,2,4,23,18,5,13,21,2
0,0,15,0,1.6,15,119,1,0,1.9,17.6,2020-12-16T18:00:00Z,90,16,0,0,0,0,13,0,65103,1,1,0.0,2,-1473,681,2154,46,True,0,Ainsley,Maitland-Niles,Ainsley_Maitland-Niles,2020,2,1.0,14,4,2,7,11,16,-5,13,20,3,15,7,5,23,7,2,4,23,18,5,13,21,2
0,0,14,0,0.2,16,119,1,0,2.2,18.2,2020-12-16T18:00:00Z,90,16,0,0,0,0,13,0,97987,1,1,4.0,2,-1764,3292,5056,44,True,0,Rob,Holding,Rob_Holding,2020,2,1.0,14,4,2,7,11,16,-5,13,20,3,15,7,5,23,7,2,4,23,18,5,13,21,2
0,0,10,0,11.0,17,119,1,0,1.9,8.4,2020-12-16T18:00:00Z,90,16,0,0,0,0,13,0,340689,1,1,0.0,2,-14317,2669,16986,54,True,0,Kieran,Tierney,Kieran_Tierney,2020,2,1.0,14,4,2,7,11,16,-5,13,20,3,15,7,5,23,7,2,4,23,18,5,13,21,2
0,0,6,0,1.9,18,119,1,0,4.7,5.4,2020-12-16T18:00:00Z,84,16,0,0,0,0,13,0,49173,1,1,40.0,2,713,1419,706,76,True,0,Nicolas,Pépé,Nicolas_Pépé,2020,3,1.0,14,4,2,7,11,16,-5,13,20,3,15,7,5,23,7,2,4,23,18,5,13,21,2
0,0,0,0,0.0,19,119,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,16,0,0,0,0,13,0,6959,1,1,0.0,0,-50,14,64,47,True,0,Lucas,Torreira,Lucas_Torreira,2020,3,1.0,14,4,2,7,11,16,-5,13,20,3,15,7,5,23,7,2,4,23,18,5,13,21,2
0,0,4,0,0.1,20,119,0,0,0.1,1.2,2020-12-16T18:00:00Z,23,16,0,0,0,0,13,0,5759,1,1,0.0,1,-84,116,200,48,True,0,Joseph,Willock,Joseph_Willock,2020,3,1.0,14,4,2,7,11,16,-5,13,20,3,15,7,5,23,7,2,4,23,18,5,13,21,2
0,0,0,0,0.0,21,119,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,16,0,0,0,0,13,0,3397,1,1,0.0,0,-110,9,119,52,True,0,Reiss,Nelson,Reiss_Nelson,2020,3,1.0,14,4,2,7,11,16,-5,13,20,3,15,7,5,23,7,2,4,23,18,5,13,21,2
1,1,21,0,21.8,22,119,1,0,6.3,24.2,2020-12-16T18:00:00Z,64,16,0,0,0,0,13,0,42140,1,1,17.0,6,-596,861,1457,55,True,0,Edward,Nketiah,Edward_Nketiah,2020,4,1.0,14,4,2,7,11,16,-5,13,20,3,15,7,5,23,7,2,4,23,18,5,13,21,2
0,0,0,0,0.0,23,119,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,16,0,0,0,0,13,0,17253,1,1,0.0,0,-89,408,497,44,True,0,Emile,Smith Rowe,Emile_Smith Rowe,2020,3,1.0,14,4,2,7,11,16,-5,13,20,3,15,7,5,23,7,2,4,23,18,5,13,21,2
0,0,8,0,15.9,24,119,1,0,3.8,11.4,2020-12-16T18:00:00Z,90,16,0,0,0,0,13,0,173534,1,1,11.0,2,-6255,5118,11373,52,True,0,Bukayo,Saka,Bukayo_Saka,2020,3,1.0,14,4,2,7,11,16,-5,13,20,3,15,7,5,23,7,2,4,23,18,5,13,21,2
0,0,0,0,0.0,25,119,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,16,0,0,0,0,13,0,5021,1,1,0.0,0,-63,4,67,47,True,0,Matteo,Guendouzi,Matteo_Guendouzi,2020,3,1.0,14,4,2,7,11,16,-5,13,20,3,15,7,5,23,7,2,4,23,18,5,13,21,2
0,0,0,0,0.0,26,119,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,16,0,0,0,0,13,0,2174,1,1,0.0,0,225,294,69,49,True,0,Gabriel Teodoro,Martinelli Silva,Gabriel Teodoro_Martinelli Silva,2020,3,1.0,14,4,2,7,11,16,-5,13,20,3,15,7,5,23,7,2,4,23,18,5,13,21,2
0,0,0,0,0.0,27,119,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,16,0,0,0,0,13,0,53109,1,1,0.0,0,-891,643,1534,41,True,0,William,Saliba,William_Saliba,2020,2,1.0,14,4,2,7,11,16,-5,13,20,3,15,7,5,23,7,2,4,23,18,5,13,21,2
0,0,0,0,0.0,28,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,4,0,0,0,0,13,0,2958,0,0,0.0,0,-23,49,72,45,True,0,Tom,Heaton,Tom_Heaton,2020,1,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,2,29,1,55.7,29,120,0,0,9.0,19.4,2020-12-17T18:00:00Z,90,4,0,0,0,0,13,0,21705,0,0,15.0,8,-140,548,688,43,True,0,Ahmed,El Mohamady,Ahmed_El Mohamady,2020,2,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,0,0,0.0,30,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,4,0,0,0,0,13,0,9091,0,0,0.0,0,-277,46,323,43,True,0,Henri,Lansbury,Henri_Lansbury,2020,3,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,0,0,0.0,31,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,4,0,0,0,0,13,0,14769,0,0,0.0,0,-214,338,552,43,True,0,Neil,Taylor,Neil_Taylor,2020,2,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,0,0,0.0,32,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,4,0,0,0,0,13,0,393448,0,0,0.0,0,-2040,3965,6005,40,True,0,Jed,Steer,Jed_Steer,2020,1,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,0,0,0.0,33,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,4,0,0,0,0,13,0,10158,0,0,0.0,0,-221,195,416,60,True,0,Conor,Hourihane,Conor_Hourihane,2020,3,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,0,0,0.0,34,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,4,0,0,0,0,13,0,3450,0,0,0.0,0,-33,1,34,59,True,0,José Ignacio,Peleteiro Romallo,José Ignacio_Peleteiro Romallo,2020,3,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,0,0,0.0,35,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,4,0,0,0,0,13,0,530451,0,0,0.0,0,-13413,66,13479,40,True,0,Ørjan,Nyland,Ørjan_Nyland,2020,1,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,0,0,0.0,36,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,4,0,0,0,0,13,0,4899,0,0,0.0,0,-4,65,69,44,True,0,Bjorn,Engels,Bjorn_Engels,2020,2,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,17,1,69.8,37,120,0,0,13.8,16.6,2020-12-17T18:00:00Z,90,4,0,0,0,0,13,0,3321262,0,0,52.0,3,178774,257181,78407,78,True,0,Jack,Grealish,Jack_Grealish,2020,3,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,11,1,13.7,38,120,0,0,2.6,10.6,2020-12-17T18:00:00Z,90,4,0,0,0,0,13,0,139192,0,0,2.0,3,10173,16110,5937,55,True,0,John,McGinn,John_McGinn,2020,3,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,18,1,0.0,39,120,0,0,1.3,7.0,2020-12-17T18:00:00Z,90,4,0,0,0,0,13,0,3152,0,0,6.0,6,-28,40,68,44,True,0,Kortney,Hause,Kortney_Hause,2020,2,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,0,0,0.0,40,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,4,0,0,0,0,13,0,58722,0,0,0.0,0,-4811,1332,6143,53,True,0,Mahmoud Ahmed,Ibrahim Hassan,Mahmoud Ahmed_Ibrahim Hassan,2020,3,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,22,1,20.5,41,120,0,0,4.2,11.6,2020-12-17T18:00:00Z,90,4,0,0,0,0,13,0,914851,0,0,10.0,6,42123,54530,12407,53,True,0,Tyrone,Mings,Tyrone_Mings,2020,2,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,20,1,12.5,42,120,0,0,2.4,7.0,2020-12-17T18:00:00Z,90,4,0,0,0,0,13,0,229771,0,0,4.0,6,30074,33890,3816,45,True,0,Matt,Targett,Matt_Targett,2020,2,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,0,0,0.0,43,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,4,0,0,0,0,13,0,511,0,0,0.0,0,-8,1,9,45,True,0,James,Bree,James_Bree,2020,2,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,5,1,11.2,44,120,0,0,1.4,2.8,2020-12-17T18:00:00Z,90,4,0,0,0,0,13,0,45093,0,0,0.0,3,6479,9525,3046,43,True,0,Marvelous,Nakamba,Marvelous_Nakamba,2020,3,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,8,1,67.0,45,120,0,0,16.7,20.4,2020-12-17T18:00:00Z,90,4,0,0,0,0,13,0,8759,0,0,80.0,3,1739,2026,287,57,True,0,Anwar,El Ghazi,Anwar_El Ghazi,2020,3,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,0,0,0.0,46,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,4,0,0,0,0,13,0,766143,0,0,0.0,0,72551,82513,9962,47,True,0,Ezri,Konsa Ngoyo,Ezri_Konsa Ngoyo,2020,2,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,0,0,0.0,47,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,4,0,0,0,0,13,0,6136,0,0,0.0,0,-25,80,105,43,True,0,Frédéric,Guilbert,Frédéric_Guilbert,2020,2,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,0,0,0.0,48,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,4,0,0,0,0,13,0,768,0,0,0.0,0,-14,22,36,60,True,0,Wesley,Moraes,Wesley_Moraes,2020,4,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,0,0,0.0,49,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,4,0,0,0,0,13,0,2951,0,0,0.0,0,-25,5,30,59,True,0,Mbwana,Samatta,Mbwana_Samatta,2020,4,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,3,0,1.4,50,120,0,0,0.4,0.2,2020-12-17T18:00:00Z,10,4,0,0,0,0,13,0,553397,0,0,2.0,1,-6092,17382,23474,43,True,0,Keinan,Davis,Keinan_Davis,2020,4,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,0,0,0.0,51,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,4,0,0,0,0,13,0,49825,0,0,0.0,0,-32,1496,1528,43,True,0,Indiana,Vassilev,Indiana_Vassilev,2020,4,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,0,0,0.0,52,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,4,0,0,0,0,13,0,18449,0,0,0.0,0,-2870,55,2925,49,True,0,Douglas Luiz,Soares de Paulo,Douglas Luiz_Soares de Paulo,2020,3,2.0,19,6,1,4,21,13,8,11,23,1,11,18,19,7,1,4,8,10,26,-16,13,19,2
0,0,0,0,0.0,53,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,8,0,0,0,0,13,0,7232,0,0,0.0,0,-103,10,113,48,False,0,Glenn,Murray,Glenn_Murray,2020,4,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,4,1,1.6,54,121,0,0,0.2,0.0,2020-12-16T20:00:00Z,85,8,0,0,0,0,13,0,23388,0,0,2.0,3,-787,43,830,62,False,0,Adam,Lallana,Adam_Lallana,2020,3,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,0,0,0.0,55,120,0,0,0.0,0.0,2020-12-17T18:00:00Z,0,2,0,0,0,0,13,0,384661,0,0,0.0,0,-10744,3839,14583,43,False,0,Dale,Stephens,Dale_Stephens,2020,3,4.0,10,2,4,6,6,18,-12,12,15,0,17,20,10,20,6,2,5,13,17,-4,13,18,1
0,0,0,0,0.0,56,128,0,0,0.0,0.0,2020-12-15T20:00:00Z,0,12,0,0,0,0,13,0,348597,1,1,0.0,0,801,4727,3926,40,False,0,David,Button,David_Button,2020,1,18.0,7,1,4,8,10,26,-16,13,19,2,19,2,11,19,6,1,4,21,13,8,11,23,1
0,0,3,0,0.0,57,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,4,8,0,0,0,0,13,0,91339,0,0,0.0,1,48563,52629,4066,58,False,0,Pascal,Groß,Pascal_Groß,2020,3,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,0,0,0.0,58,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,8,0,0,0,0,13,0,3151,0,0,0.0,0,-29,4,33,43,False,0,Shane,Duffy,Shane_Duffy,2020,2,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,0,0,0.0,59,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,8,0,0,0,0,13,0,2550,0,0,0.0,0,-1,64,65,48,False,0,Davy,Pröpper,Davy_Pröpper,2020,3,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,0,0,0.0,60,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,8,0,0,0,0,13,0,901,0,0,0.0,0,-16,1,17,50,False,0,Aaron,Mooy,Aaron_Mooy,2020,3,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,0,0,0.0,61,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,8,0,0,0,0,13,0,27883,0,0,0.0,0,-566,453,1019,43,False,0,Dan,Burn,Dan_Burn,2020,2,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,19,1,0.8,62,121,0,0,8.5,25.6,2020-12-16T20:00:00Z,90,8,0,0,0,0,13,0,192851,0,0,59.0,6,-1575,3086,4661,48,False,0,Lewis,Dunk,Lewis_Dunk,2020,2,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,0,0,0.0,63,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,8,0,0,0,0,13,0,640,0,0,0.0,0,-10,1,11,45,False,0,Martín,Montoya,Martín_Montoya,2020,2,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,0,0,0.0,64,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,8,0,0,0,0,13,0,5578,0,0,0.0,0,-88,33,121,48,False,0,Florin,Andone,Florin_Andone,2020,4,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,8,1,20.8,65,121,0,0,3.3,9.8,2020-12-16T20:00:00Z,90,8,0,0,0,0,13,0,104954,0,0,2.0,3,5720,13694,7974,50,False,0,Solomon,March,Solomon_March,2020,3,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,24,1,11.8,66,121,0,0,3.3,15.6,2020-12-16T20:00:00Z,90,8,0,0,0,0,13,0,125038,0,0,6.0,6,-2686,2600,5286,44,False,0,Adam,Webster,Adam_Webster,2020,2,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,2,0,0.5,67,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,12,8,0,0,0,0,13,0,38765,0,0,0.0,1,2625,4678,2053,43,False,0,Joël,Veltman,Joël_Veltman,2020,2,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,0,0,0.0,68,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,8,0,0,0,0,13,0,169988,0,0,0.0,0,729,9837,9108,61,False,0,Neal,Maupay,Neal_Maupay,2020,4,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,9,1,40.8,69,121,0,0,5.6,12.4,2020-12-16T20:00:00Z,78,8,0,0,0,0,13,0,59240,0,0,3.0,3,-2993,1822,4815,59,False,0,Leandro,Trossard,Leandro_Trossard,2020,3,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,0,0,0.0,70,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,8,0,0,0,0,13,0,970286,0,0,0.0,0,-4650,13263,17913,44,False,0,Mathew,Ryan,Mathew_Ryan,2020,1,1.0,14,4,2,7,11,16,-5,13,20,3,15,7,5,23,7,2,4,23,18,5,13,21,2
0,0,3,0,0.1,71,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,11,8,0,0,0,0,13,0,2721,0,0,0.0,1,16,74,58,54,False,0,Alireza,Jahanbakhsh,Alireza_Jahanbakhsh,2020,3,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,0,0,0.0,72,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,8,0,0,0,0,13,0,174,0,0,0.0,0,-8,7,15,55,False,0,José,Izquierdo,José_Izquierdo,2020,3,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,0,0,0.0,73,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,8,0,0,0,0,13,0,379,0,0,0.0,0,-10,0,10,44,False,0,Matthew,Clarke,Matthew_Clarke,2020,2,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,25,1,1.8,74,121,0,0,2.2,18.2,2020-12-16T20:00:00Z,90,8,0,0,0,0,13,0,93842,0,0,2.0,6,1392,4114,2722,44,False,0,Ben,White,Ben_White,2020,2,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,0,0,0.0,75,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,8,0,0,0,0,13,0,618431,0,0,0.0,0,-4608,8070,12678,39,False,0,Bernardo,Fernandes da Silva Junior,Bernardo_Fernandes da Silva Junior,2020,2,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,14,1,17.2,76,121,0,0,3.7,13.2,2020-12-16T20:00:00Z,90,8,0,0,0,0,13,0,243900,0,0,7.0,3,-1471,7662,9133,45,False,0,Yves,Bissouma,Yves_Bissouma,2020,3,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,22,1,2.4,77,121,0,0,0.4,0.0,2020-12-16T20:00:00Z,77,8,0,0,0,0,13,0,812780,0,0,2.0,6,-45120,12994,58114,48,False,0,Tariq,Lamptey,Tariq_Lamptey,2020,2,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,0,0,0.0,78,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,8,0,0,0,0,13,0,33931,0,0,0.0,0,-829,1380,2209,53,False,0,Aaron,Connolly,Aaron_Connolly,2020,4,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,10,1,3.0,79,121,0,0,1.3,5.6,2020-12-16T20:00:00Z,90,8,0,0,0,0,13,0,48178,0,0,4.0,3,-1730,315,2045,44,False,0,Steven,Alzate,Steven_Alzate,2020,3,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,0,0,0.0,80,121,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,8,0,0,0,0,13,0,2906,0,0,0.0,0,-50,29,79,53,False,0,Alexis,Mac Allister,Alexis_Mac Allister,2020,3,3.0,11,2,5,6,15,21,-6,13,18,3,16,15,20,1,0,1,12,7,24,-17,13,19,1
0,0,24,1,11.3,81,120,0,0,4.2,26.2,2020-12-17T18:00:00Z,90,2,0,0,0,0,13,0,170888,0,0,4.0,6,-1749,1475,3224,53,False,0,James,Tarkowski,James_Tarkowski,2020,2,4.0,10,2,4,6,6,18,-12,12,15,0,17,20,10,20,6,2,5,13,17,-4,13,18,1
