assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,name_first,name_last,name,season,element_type,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc
0,2,27,1,13.4,11,199,0,0,4.8,18.6,2021-01-30T17:30:00Z,90,13,0,0,0,0,21,0,358635,0,0,16.0,8,-27533,3551,31084,51,True,0,Héctor,Bellerín,Héctor_Bellerín,2020,2,1.0,31,9,4,8,26,20,6,21,31,3,10,20,14,23,6,5,10,21,30,-9,21,32,1
0,3,28,1,0.0,12,206,0,0,3.3,33.2,2021-01-30T20:00:00Z,90,16,0,0,0,0,21,4,2594223,1,0,0.0,10,1517,45902,44385,51,False,0,Emiliano,Martínez,Emiliano_Martínez,2020,1,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,13,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,13,0,0,0,0,21,0,2242,0,0,0.0,0,-33,89,122,45,True,0,Calum,Chambers,Calum_Chambers,2020,2,1.0,31,9,4,8,26,20,6,21,31,3,10,20,14,23,6,5,10,21,30,-9,21,32,1
0,0,0,0,0.0,14,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,13,0,0,0,0,21,0,9504,0,0,0.0,0,-127,0,127,48,True,0,Sead,Kolasinac,Sead_Kolasinac,2020,2,1.0,31,9,4,8,26,20,6,21,31,3,10,20,14,23,6,5,10,21,30,-9,21,32,1
0,0,0,0,0.0,15,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,13,0,0,0,0,21,0,58349,0,0,0.0,0,-1505,273,1778,46,True,0,Ainsley,Maitland-Niles,Ainsley_Maitland-Niles,2020,2,1.0,31,9,4,8,26,20,6,21,31,3,10,20,14,23,6,5,10,21,30,-9,21,32,1
0,2,27,1,1.2,16,199,0,0,2.6,24.6,2021-01-30T17:30:00Z,90,13,0,0,0,0,21,0,395570,0,0,0.0,8,5438,37996,32558,45,True,0,Rob,Holding,Rob_Holding,2020,2,1.0,31,9,4,8,26,20,6,21,31,3,10,20,14,23,6,5,10,21,30,-9,21,32,1
0,0,0,0,0.0,17,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,13,0,0,0,0,21,0,561453,0,0,0.0,0,-78339,5800,84139,54,True,0,Kieran,Tierney,Kieran_Tierney,2020,2,1.0,31,9,4,8,26,20,6,21,31,3,10,20,14,23,6,5,10,21,30,-9,21,32,1
0,0,12,1,41.1,18,199,0,0,8.4,7.2,2021-01-30T17:30:00Z,90,13,0,0,0,0,21,0,50734,0,0,36.0,3,581,1227,646,76,True,0,Nicolas,Pépé,Nicolas_Pépé,2020,3,1.0,31,9,4,8,26,20,6,21,31,3,10,20,14,23,6,5,10,21,30,-9,21,32,1
0,0,0,0,0.0,19,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,13,0,0,0,0,21,0,6536,0,0,0.0,0,-39,0,39,47,True,0,Lucas,Torreira,Lucas_Torreira,2020,3,1.0,31,9,4,8,26,20,6,21,31,3,10,20,14,23,6,5,10,21,30,-9,21,32,1
0,0,0,0,0.0,20,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,13,0,0,0,0,21,0,5465,0,0,0.0,0,-150,37,187,47,True,0,Joseph,Willock,Joseph_Willock,2020,3,1.0,31,9,4,8,26,20,6,21,31,3,10,20,14,23,6,5,10,21,30,-9,21,32,1
0,0,0,0,0.0,21,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,13,0,0,0,0,21,0,3370,0,0,0.0,0,-52,23,75,51,True,0,Reiss,Nelson,Reiss_Nelson,2020,3,1.0,31,9,4,8,26,20,6,21,31,3,10,20,14,23,6,5,10,21,30,-9,21,32,1
0,0,3,0,0.0,22,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,1,13,0,0,0,0,21,0,40838,0,0,0.0,1,-987,571,1558,54,True,0,Edward,Nketiah,Edward_Nketiah,2020,4,1.0,31,9,4,8,26,20,6,21,31,3,10,20,14,23,6,5,10,21,30,-9,21,32,1
0,0,14,1,24.2,23,199,0,0,5.9,17.6,2021-01-30T17:30:00Z,82,13,0,0,0,0,21,0,201113,0,0,17.0,3,-87304,6424,93728,45,True,0,Emile,Smith Rowe,Emile_Smith Rowe,2020,3,1.0,31,9,4,8,26,20,6,21,31,3,10,20,14,23,6,5,10,21,30,-9,21,32,1
0,0,0,0,0.0,24,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,13,0,0,0,0,21,0,944194,0,0,0.0,0,105509,151953,46444,54,True,0,Bukayo,Saka,Bukayo_Saka,2020,3,1.0,31,9,4,8,26,20,6,21,31,3,10,20,14,23,6,5,10,21,30,-9,21,32,1
0,0,0,0,0.0,25,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,13,0,0,0,0,21,0,4715,0,0,0.0,0,-17,0,17,47,True,0,Matteo,Guendouzi,Matteo_Guendouzi,2020,3,1.0,31,9,4,8,26,20,6,21,31,3,10,20,14,23,6,5,10,21,30,-9,21,32,1
0,0,8,0,13.6,26,199,0,0,2.5,7.6,2021-01-30T17:30:00Z,45,13,0,0,0,0,21,0,16714,0,0,4.0,1,-6656,358,7014,49,True,0,Gabriel Teodoro,Martinelli Silva,Gabriel Teodoro_Martinelli Silva,2020,3,1.0,31,9,4,8,26,20,6,21,31,3,10,20,14,23,6,5,10,21,30,-9,21,32,1
0,0,0,0,0.0,27,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,13,0,0,0,0,21,0,42698,0,0,0.0,0,-1009,0,1009,40,True,0,William,Saliba,William_Saliba,2020,2,1.0,31,9,4,8,26,20,6,21,31,3,10,20,14,23,6,5,10,21,30,-9,21,32,1
0,0,0,0,0.0,28,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,4897,1,0,0.0,0,34,190,156,45,False,0,Tom,Heaton,Tom_Heaton,2020,1,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,29,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,24760,1,0,0.0,0,-736,201,937,43,False,0,Ahmed,El Mohamady,Ahmed_El Mohamady,2020,2,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,30,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,7666,1,0,0.0,0,-192,0,192,43,False,0,Henri,Lansbury,Henri_Lansbury,2020,3,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,31,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,14371,1,0,0.0,0,-139,309,448,42,False,0,Neil,Taylor,Neil_Taylor,2020,2,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,32,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,333316,1,0,0.0,0,-5679,2467,8146,40,False,0,Jed,Steer,Jed_Steer,2020,1,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,33,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,8440,1,0,0.0,0,-264,0,264,59,False,0,Conor,Hourihane,Conor_Hourihane,2020,3,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,34,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,3288,1,0,0.0,0,-12,0,12,59,False,0,José Ignacio,Peleteiro Romallo,José Ignacio_Peleteiro Romallo,2020,3,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,35,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,363502,1,0,0.0,0,-12102,0,12102,40,False,0,Ørjan,Nyland,Ørjan_Nyland,2020,1,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,36,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,5153,1,0,0.0,0,-6,76,82,44,False,0,Bjorn,Engels,Bjorn_Engels,2020,2,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
1,0,17,1,18.3,37,206,0,0,5.4,27.4,2021-01-30T20:00:00Z,90,16,0,0,0,0,21,0,2988917,1,0,8.0,6,24148,124676,100528,77,False,0,Jack,Grealish,Jack_Grealish,2020,3,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,9,1,3.4,38,206,0,0,2.7,23.2,2021-01-30T20:00:00Z,90,16,0,0,0,0,21,0,86859,1,0,0.0,3,-9370,460,9830,55,False,0,John,McGinn,John_McGinn,2020,3,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,39,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,30994,1,0,0.0,0,-11952,35,11987,44,False,0,Kortney,Hause,Kortney_Hause,2020,2,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,40,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,35939,1,0,0.0,0,-226,153,379,52,False,0,Mahmoud Ahmed,Ibrahim Hassan,Mahmoud Ahmed_Ibrahim Hassan,2020,3,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,1,27,1,0.3,41,206,0,0,2.5,24.8,2021-01-30T20:00:00Z,90,16,0,0,0,0,21,0,646403,1,0,0.0,7,-27911,6210,34121,54,False,0,Tyrone,Mings,Tyrone_Mings,2020,2,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,20,1,11.8,42,206,0,0,3.9,25.6,2021-01-30T20:00:00Z,90,16,0,0,0,0,21,0,512625,1,0,2.0,6,57963,77378,19415,47,False,0,Matt,Targett,Matt_Targett,2020,2,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,43,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,495,1,0,0.0,0,-3,0,3,45,False,0,James,Bree,James_Bree,2020,2,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,3,0,0.0,44,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,1,16,0,0,0,0,21,0,47302,1,0,0.0,1,-4814,408,5222,43,False,0,Marvelous,Nakamba,Marvelous_Nakamba,2020,3,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,45,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,162792,1,0,0.0,0,-99920,936,100856,57,False,0,Anwar,El Ghazi,Anwar_El Ghazi,2020,3,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,21,1,0.4,46,206,0,0,1.9,17.0,2021-01-30T20:00:00Z,90,16,0,0,0,0,21,0,409497,1,0,2.0,6,-21284,4127,25411,46,False,0,Ezri,Konsa Ngoyo,Ezri_Konsa Ngoyo,2020,2,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,47,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,5958,1,0,0.0,0,-53,58,111,43,False,0,Frédéric,Guilbert,Frédéric_Guilbert,2020,2,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,48,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,845,1,0,0.0,0,21,55,34,60,False,0,Wesley,Moraes,Wesley_Moraes,2020,4,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,49,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,2842,1,0,0.0,0,-7,0,7,59,False,0,Mbwana,Samatta,Mbwana_Samatta,2020,4,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,50,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,738192,1,0,0.0,0,2655,42463,39808,43,False,0,Keinan,Davis,Keinan_Davis,2020,4,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,51,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,48842,1,0,0.0,0,-1491,0,1491,43,False,0,Indiana,Vassilev,Indiana_Vassilev,2020,4,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,10,1,1.8,52,206,0,0,1.9,16.2,2021-01-30T20:00:00Z,90,16,0,0,0,0,21,0,18170,1,0,1.0,3,-441,623,1064,49,False,0,Douglas Luiz,Soares de Paulo,Douglas Luiz_Soares de Paulo,2020,3,2.0,32,10,2,7,34,21,13,19,29,2,9,19,5,35,10,5,6,31,27,4,21,23,0
0,0,0,0,0.0,53,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,17,0,0,0,0,21,0,6759,0,1,0.0,0,-52,0,52,48,True,0,Glenn,Murray,Glenn_Murray,2020,4,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,3,0,0.8,54,200,0,0,1.1,10.2,2021-01-31T19:15:00Z,11,17,0,0,0,0,21,0,21368,0,1,0.0,1,-152,60,212,62,True,0,Adam,Lallana,Adam_Lallana,2020,3,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,0,0,0.0,55,201,0,0,0.0,0.0,2021-01-31T12:00:00Z,0,5,0,0,0,0,21,0,314165,0,2,0.0,0,-23942,2389,26331,43,False,0,Dale,Stephens,Dale_Stephens,2020,3,4.0,22,6,4,10,13,26,-13,20,26,0,16,12,1,44,13,5,2,37,13,24,20,22,0
0,0,0,0,0.0,56,207,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,8,0,0,0,0,21,0,325584,2,2,0.0,0,-1431,4887,6318,40,True,0,David,Button,David_Button,2020,1,18.0,12,2,6,13,17,50,-33,21,27,3,19,15,20,8,2,2,17,12,34,-22,21,41,2
1,3,38,1,81.7,57,200,0,0,13.6,40.4,2021-01-31T19:15:00Z,90,17,0,0,0,0,21,0,23734,0,1,14.0,9,-3065,51,3116,58,True,0,Pascal,Groß,Pascal_Groß,2020,3,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,0,0,0.0,58,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,17,0,0,0,0,21,0,2952,0,1,0.0,0,-17,0,17,43,True,0,Shane,Duffy,Shane_Duffy,2020,2,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,0,0,0.0,59,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,17,0,0,0,0,21,0,2598,0,1,0.0,0,-61,28,89,48,True,0,Davy,Pröpper,Davy_Pröpper,2020,3,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,0,0,0.0,60,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,17,0,0,0,0,21,0,849,0,1,0.0,0,-3,0,3,50,True,0,Aaron,Mooy,Aaron_Mooy,2020,3,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,-1,0,0.3,61,200,0,0,1.0,7.4,2021-01-31T19:15:00Z,18,17,0,0,0,0,21,0,29446,0,1,2.0,0,-819,817,1636,42,True,1,Dan,Burn,Dan_Burn,2020,2,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,25,1,10.3,62,200,0,0,3.9,8.4,2021-01-31T19:15:00Z,90,17,0,0,0,0,21,0,203822,0,1,20.0,6,-2108,5000,7108,48,True,0,Lewis,Dunk,Lewis_Dunk,2020,2,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,0,0,0.0,63,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,17,0,0,0,0,21,0,605,0,1,0.0,0,-4,0,4,45,True,0,Martín,Montoya,Martín_Montoya,2020,2,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,0,0,0.0,64,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,17,0,0,0,0,21,0,5279,0,1,0.0,0,18,89,71,48,True,0,Florin,Andone,Florin_Andone,2020,4,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,21,1,27.2,65,200,0,0,8.9,19.6,2021-01-31T19:15:00Z,90,17,0,0,0,0,21,0,83060,0,1,42.0,3,-14402,1992,16394,50,True,0,Solomon,March,Solomon_March,2020,3,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,28,1,1.4,66,200,0,0,2.6,22.2,2021-01-31T19:15:00Z,90,17,0,0,0,0,21,0,111903,0,1,2.0,6,-3618,1383,5001,44,True,0,Adam,Webster,Adam_Webster,2020,2,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,20,1,13.4,67,200,0,0,2.8,7.0,2021-01-31T19:15:00Z,71,17,0,0,0,0,21,0,35516,0,1,8.0,6,1904,3898,1994,43,True,0,Joël,Veltman,Joël_Veltman,2020,2,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,4,1,23.6,68,200,0,0,5.1,4.4,2021-01-31T19:15:00Z,78,17,0,0,0,0,21,0,247211,0,1,23.0,1,-12579,15932,28511,61,True,1,Neal,Maupay,Neal_Maupay,2020,4,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,2,32,1,28.9,69,200,0,1,10.9,44.6,2021-01-31T19:15:00Z,78,17,0,0,0,0,21,0,47843,0,1,35.0,10,-3151,271,3422,57,True,0,Leandro,Trossard,Leandro_Trossard,2020,3,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,0,0,0.0,70,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,13,0,0,0,0,21,0,611844,0,0,0.0,0,-25842,2388,28230,42,True,0,Mathew,Ryan,Mathew_Ryan,2020,1,1.0,31,9,4,8,26,20,6,21,31,3,10,20,14,23,6,5,10,21,30,-9,21,32,1
0,0,0,0,0.0,71,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,17,0,0,0,0,21,0,2550,0,1,0.0,0,-95,14,109,54,True,0,Alireza,Jahanbakhsh,Alireza_Jahanbakhsh,2020,3,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,0,0,0.0,72,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,17,0,0,0,0,21,0,236,0,1,0.0,0,-39,23,62,55,True,0,José,Izquierdo,José_Izquierdo,2020,3,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,0,0,0.0,73,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,17,0,0,0,0,21,0,356,0,1,0.0,0,-4,0,4,44,True,0,Matthew,Clarke,Matthew_Clarke,2020,2,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,25,1,12.5,74,200,0,0,5.0,16.6,2021-01-31T19:15:00Z,90,17,0,0,0,0,21,0,91375,0,1,21.0,6,720,4446,3726,44,True,0,Ben,White,Ben_White,2020,2,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,0,0,0.0,75,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,17,0,0,0,0,21,0,478242,0,1,0.0,0,-32612,0,32612,39,True,0,Bernardo,Fernandes da Silva Junior,Bernardo_Fernandes da Silva Junior,2020,2,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,11,1,1.8,76,200,0,0,1.5,13.0,2021-01-31T19:15:00Z,90,17,0,0,0,0,21,0,142618,0,1,0.0,3,-19038,1060,20098,45,True,0,Yves,Bissouma,Yves_Bissouma,2020,3,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,0,0,0.0,77,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,17,0,0,0,0,21,0,260056,0,1,0.0,0,-23835,172,24007,46,True,0,Tariq,Lamptey,Tariq_Lamptey,2020,2,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,0,0,1.3,78,200,0,0,1.9,0.0,2021-01-31T19:15:00Z,11,17,0,0,0,0,21,0,23710,0,1,18.0,1,39,669,630,52,True,0,Aaron,Connolly,Aaron_Connolly,2020,4,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,0,0,0.0,79,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,17,0,0,0,0,21,0,54475,0,1,0.0,0,-7693,384,8077,43,True,0,Steven,Alzate,Steven_Alzate,2020,3,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,13,1,25.3,80,200,0,0,8.8,10.6,2021-01-31T19:15:00Z,90,17,0,0,0,0,21,0,3029,0,1,52.0,3,-151,30,181,53,True,0,Alexis,Mac Allister,Alexis_Mac Allister,2020,3,3.0,21,4,9,8,23,29,-6,21,30,3,17,11,3,40,11,7,3,43,24,19,21,22,0
0,0,16,0,0.6,81,201,2,0,2.9,19.8,2021-01-31T12:00:00Z,90,5,0,0,0,0,21,0,177332,0,2,9.0,1,-6223,1571,7794,53,False,0,James,Tarkowski,James_Tarkowski,2020,2,4.0,22,6,4,10,13,26,-13,20,26,0,16,12,1,44,13,5,2,37,13,24,20,22,0
