assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,name_first,name_last,name,season,element_type,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc
0,0,0,0,0.0,22,197,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,16,0,0,0,0,20,0,41676,3,1,0.0,0,-1588,1098,2686,55,False,0,Edward,Nketiah,Edward_Nketiah,2020,4,1.0,30,9,3,8,26,20,6,20,30,3,9,13,2,40,12,4,4,37,27,10,20,31,1
0,0,11,0,5.8,23,197,1,0,3.1,7.4,2021-01-26T20:15:00Z,71,16,0,0,0,0,20,0,290496,3,1,18.0,2,65532,101301,35769,45,False,0,Emile,Smith Rowe,Emile_Smith Rowe,2020,3,1.0,30,9,3,8,26,20,6,20,30,3,9,13,2,40,12,4,4,37,27,10,20,31,1
1,3,39,0,26.8,24,197,1,1,9.9,53.6,2021-01-26T20:15:00Z,90,16,0,0,0,0,20,0,833682,3,1,19.0,13,121386,185520,64134,53,False,0,Bukayo,Saka,Bukayo_Saka,2020,3,1.0,30,9,3,8,26,20,6,20,30,3,9,13,2,40,12,4,4,37,27,10,20,31,1
0,0,0,0,0.0,25,197,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,16,0,0,0,0,20,0,4734,3,1,0.0,0,-36,0,36,47,False,0,Matteo,Guendouzi,Matteo_Guendouzi,2020,3,1.0,30,9,3,8,26,20,6,20,30,3,9,13,2,40,12,4,4,37,27,10,20,31,1
0,0,0,0,0.0,26,197,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,16,0,0,0,0,20,0,23321,3,1,0.0,0,-6746,1170,7916,49,False,0,Gabriel Teodoro,Martinelli Silva,Gabriel Teodoro_Martinelli Silva,2020,3,1.0,30,9,3,8,26,20,6,20,30,3,9,13,2,40,12,4,4,37,27,10,20,31,1
0,0,0,0,0.0,27,197,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,16,0,0,0,0,20,0,43678,3,1,0.0,0,-2342,13,2355,40,False,0,William,Saliba,William_Saliba,2020,2,1.0,30,9,3,8,26,20,6,20,30,3,9,13,2,40,12,4,4,37,27,10,20,31,1
0,0,0,0,0.0,28,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,4790,2,3,0.0,0,153,495,342,45,False,0,Tom,Heaton,Tom_Heaton,2020,1,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,0,0,0.0,29,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,25439,2,3,0.0,0,-1172,378,1550,43,False,0,Ahmed,El Mohamady,Ahmed_El Mohamady,2020,2,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,0,0,0.0,30,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,7857,2,3,0.0,0,-265,29,294,43,False,0,Henri,Lansbury,Henri_Lansbury,2020,3,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,0,0,0.0,31,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,14444,2,3,0.0,0,-231,467,698,42,False,0,Neil,Taylor,Neil_Taylor,2020,2,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,0,0,0.0,32,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,338702,2,3,0.0,0,-8391,5089,13480,40,False,0,Jed,Steer,Jed_Steer,2020,1,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,0,0,0.0,33,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,8709,2,3,0.0,0,-442,25,467,59,False,0,Conor,Hourihane,Conor_Hourihane,2020,3,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,0,0,0.0,34,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,3300,2,3,0.0,0,-19,0,19,59,False,0,José Ignacio,Peleteiro Romallo,José Ignacio_Peleteiro Romallo,2020,3,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,0,0,0.0,35,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,375509,2,3,0.0,0,-20084,16,20100,40,False,0,Ørjan,Nyland,Ørjan_Nyland,2020,1,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,0,0,0.0,36,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,5134,2,3,0.0,0,-26,106,132,44,False,0,Bjorn,Engels,Bjorn_Engels,2020,2,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,1,29,0,57.8,37,190,3,1,17.3,56.2,2021-01-27T18:00:00Z,90,4,0,0,0,0,20,0,2959349,2,3,59.0,8,145310,274343,129033,77,False,0,Jack,Grealish,Jack_Grealish,2020,3,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,15,0,26.0,38,190,3,0,5.0,15.0,2021-01-27T18:00:00Z,90,4,0,0,0,0,20,0,96069,2,3,9.0,2,-8911,1867,10778,55,False,0,John,McGinn,John_McGinn,2020,3,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,0,0,0.0,39,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,42971,2,3,0.0,0,-9469,2421,11890,44,False,0,Kortney,Hause,Kortney_Hause,2020,2,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,5,0,0.3,40,190,0,0,0.2,2.0,2021-01-27T18:00:00Z,7,4,0,0,0,0,20,0,36080,2,3,0.0,1,-496,260,756,52,False,0,Mahmoud Ahmed,Ibrahim Hassan,Mahmoud Ahmed_Ibrahim Hassan,2020,3,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,10,0,0.0,41,190,3,0,3.8,21.2,2021-01-27T18:00:00Z,90,4,0,0,0,0,20,0,673542,2,3,17.0,1,-23629,16187,39816,54,False,0,Tyrone,Mings,Tyrone_Mings,2020,2,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
1,0,27,0,15.6,42,190,3,0,6.7,34.8,2021-01-27T18:00:00Z,90,4,0,0,0,0,20,0,452496,2,3,17.0,4,66890,95269,28379,47,False,0,Matt,Targett,Matt_Targett,2020,2,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,0,0,0.0,43,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,496,2,3,0.0,0,-4,0,4,45,False,0,James,Bree,James_Bree,2020,2,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,0,0,0.0,44,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,52088,2,3,0.0,0,-3810,2161,5971,43,False,0,Marvelous,Nakamba,Marvelous_Nakamba,2020,3,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,1,0,0.8,45,190,0,0,0.1,0.4,2021-01-27T18:00:00Z,7,4,0,0,0,0,20,0,262206,2,3,0.0,1,-80927,16117,97044,58,False,0,Anwar,El Ghazi,Anwar_El Ghazi,2020,3,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,6,0,0.2,46,190,3,0,2.0,13.2,2021-01-27T18:00:00Z,90,4,0,0,0,0,20,0,430686,2,3,7.0,1,-17799,11039,28838,47,False,0,Ezri,Konsa Ngoyo,Ezri_Konsa Ngoyo,2020,2,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,0,0,0.0,47,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,5988,2,3,0.0,0,-66,66,132,43,False,0,Frédéric,Guilbert,Frédéric_Guilbert,2020,2,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,0,0,0.0,48,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,819,2,3,0.0,0,-1,53,54,60,False,0,Wesley,Moraes,Wesley_Moraes,2020,4,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,0,0,0.0,49,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,2848,2,3,0.0,0,-13,4,17,59,False,0,Mbwana,Samatta,Mbwana_Samatta,2020,4,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,3,0,1.3,50,190,0,0,0.5,0.0,2021-01-27T18:00:00Z,1,4,0,0,0,0,20,0,733181,2,3,4.0,1,-6733,63416,70149,43,False,0,Keinan,Davis,Keinan_Davis,2020,4,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,0,0,0.0,51,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,4,0,0,0,0,20,0,50395,2,3,0.0,0,-2304,871,3175,43,False,0,Indiana,Vassilev,Indiana_Vassilev,2020,4,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
1,0,21,0,13.4,52,190,3,0,3.5,19.2,2021-01-27T18:00:00Z,88,4,0,0,0,0,20,0,18551,2,3,2.0,5,-437,694,1131,49,False,0,Douglas Luiz,Soares de Paulo,Douglas Luiz_Soares de Paulo,2020,3,2.0,29,9,2,7,33,21,12,18,29,2,10,16,11,29,8,5,6,27,24,3,19,28,0
0,0,0,0,0.0,53,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,6802,0,0,0.0,0,-117,6,123,48,True,0,Glenn,Murray,Glenn_Murray,2020,4,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,0,0,0.0,54,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,21468,0,0,0.0,0,-592,66,658,62,True,0,Adam,Lallana,Adam_Lallana,2020,3,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,0,0,0.0,55,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,2,0,0,0,0,20,0,338104,2,3,0.0,0,-15495,8445,23940,43,True,0,Dale,Stephens,Dale_Stephens,2020,3,4.0,22,6,4,9,13,24,-11,19,25,0,15,5,8,30,8,6,6,33,23,10,20,30,1
0,0,0,0,0.0,56,193,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,12,0,0,0,0,20,0,327059,5,0,0.0,0,4739,15784,11045,40,True,0,David,Button,David_Button,2020,1,18.0,11,2,5,13,15,48,-33,20,26,3,19,8,18,13,2,7,10,15,27,-12,19,38,3
0,0,17,1,47.3,57,189,0,0,9.3,13.0,2021-01-27T19:30:00Z,90,8,0,0,0,0,20,0,26774,0,0,33.0,3,-3271,430,3701,58,True,0,Pascal,Groß,Pascal_Groß,2020,3,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,0,0,0.0,58,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,2969,0,0,0.0,0,-56,1,57,43,True,0,Shane,Duffy,Shane_Duffy,2020,2,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,5,0,0.3,59,189,0,0,0.3,2.2,2021-01-27T19:30:00Z,7,8,0,0,0,0,20,0,2647,0,0,0.0,1,-37,55,92,48,True,0,Davy,Pröpper,Davy_Pröpper,2020,3,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,0,0,0.0,60,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,851,0,0,0.0,0,-12,0,12,50,True,0,Aaron,Mooy,Aaron_Mooy,2020,3,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,0,0,0.0,61,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,30359,0,0,0.0,0,2887,5086,2199,42,True,0,Dan,Burn,Dan_Burn,2020,2,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,27,1,0.7,62,189,0,0,5.8,23.0,2021-01-27T19:30:00Z,90,8,0,0,0,0,20,0,205972,0,0,34.0,6,8649,14652,6003,48,True,0,Lewis,Dunk,Lewis_Dunk,2020,2,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,0,0,0.0,63,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,609,0,0,0.0,0,-13,4,17,45,True,0,Martín,Montoya,Martín_Montoya,2020,2,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,0,0,0.0,64,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,5254,0,0,0.0,0,-63,88,151,48,True,0,Florin,Andone,Florin_Andone,2020,4,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,9,1,17.3,65,189,0,0,7.6,18.6,2021-01-27T19:30:00Z,90,8,0,0,0,0,20,0,97540,0,0,40.0,3,-5042,10034,15076,50,True,0,Solomon,March,Solomon_March,2020,3,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,14,1,1.5,66,189,0,0,1.3,3.4,2021-01-27T19:30:00Z,90,8,0,0,0,0,20,0,115557,0,0,8.0,6,29,6293,6264,44,True,0,Adam,Webster,Adam_Webster,2020,2,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,2,28,1,49.2,67,189,0,0,7.3,23.4,2021-01-27T19:30:00Z,90,8,0,0,0,0,20,0,33436,0,0,0.0,8,2213,4964,2751,43,True,0,Joël,Veltman,Joël_Veltman,2020,2,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,2,1,21.8,68,189,0,0,8.4,6.4,2021-01-27T19:30:00Z,90,8,0,0,0,0,20,0,261383,0,0,56.0,2,80086,100411,20325,61,True,0,Neal,Maupay,Neal_Maupay,2020,4,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,13,1,25.8,69,189,0,0,10.8,21.2,2021-01-27T19:30:00Z,90,8,0,0,0,0,20,0,50991,0,0,61.0,3,-544,3207,3751,57,True,0,Leandro,Trossard,Leandro_Trossard,2020,3,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,0,0,0.0,70,197,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,16,0,0,0,0,20,0,637379,3,1,0.0,0,-16359,1860,18219,42,False,0,Mathew,Ryan,Mathew_Ryan,2020,1,1.0,30,9,3,8,26,20,6,20,30,3,9,13,2,40,12,4,4,37,27,10,20,31,1
0,0,0,0,0.0,71,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,2643,0,0,0.0,0,-29,84,113,54,True,0,Alireza,Jahanbakhsh,Alireza_Jahanbakhsh,2020,3,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,0,0,0.0,72,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,273,0,0,0.0,0,52,94,42,55,True,0,José,Izquierdo,José_Izquierdo,2020,3,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,0,0,0.0,73,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,359,0,0,0.0,0,-18,2,20,44,True,0,Matthew,Clarke,Matthew_Clarke,2020,2,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,2,28,1,12.3,74,189,0,0,3.1,14.4,2021-01-27T19:30:00Z,90,8,0,0,0,0,20,0,90431,0,0,4.0,8,1223,6418,5195,44,True,0,Ben,White,Ben_White,2020,2,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,0,0,0.0,75,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,510326,0,0,0.0,0,-49141,2501,51642,39,True,0,Bernardo,Fernandes da Silva Junior,Bernardo_Fernandes da Silva Junior,2020,2,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,13,1,13.8,76,189,0,0,3.8,16.6,2021-01-27T19:30:00Z,90,8,0,0,0,0,20,0,161597,0,0,8.0,2,-12243,3273,15516,45,True,1,Yves,Bissouma,Yves_Bissouma,2020,3,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,0,0,0.0,77,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,283498,0,0,0.0,0,-44211,367,44578,47,True,0,Tariq,Lamptey,Tariq_Lamptey,2020,2,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,0,0,0.0,78,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,23575,0,0,0.0,0,-1723,133,1856,52,True,0,Aaron,Connolly,Aaron_Connolly,2020,4,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,0,0,0.0,79,189,0,0,0.0,0.0,2021-01-27T19:30:00Z,0,8,0,0,0,0,20,0,62151,0,0,0.0,0,-5794,2319,8113,43,True,0,Steven,Alzate,Steven_Alzate,2020,3,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,8,1,23.5,80,189,0,0,4.2,14.4,2021-01-27T19:30:00Z,82,8,0,0,0,0,20,0,3176,0,0,4.0,2,240,384,144,53,True,1,Alexis,Mac Allister,Alexis_Mac Allister,2020,3,3.0,18,3,9,8,22,29,-7,20,28,3,17,17,6,33,9,6,4,34,20,14,19,23,1
0,0,5,0,0.1,81,190,2,0,1.4,11.6,2021-01-27T18:00:00Z,90,2,0,0,0,0,20,0,183377,2,3,2.0,0,-5211,3571,8782,53,True,1,James,Tarkowski,James_Tarkowski,2020,2,4.0,22,6,4,9,13,24,-11,19,25,0,15,5,8,30,8,6,6,33,23,10,20,30,1
0,0,0,0,0.0,82,190,0,0,0.0,0.0,2021-01-27T18:00:00Z,0,2,0,0,0,0,20,0,13512,2,3,0.0,0,-253,154,407,44,True,0,Phil,Bardsley,Phil_Bardsley,2020,2,4.0,22,6,4,9,13,24,-11,19,25,0,15,5,8,30,8,6,6,33,23,10,20,30,1
