assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,name_first,name_last,name,season,element_type,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc
0,0,2,0,0.9,18,49,1,0,0.1,0.0,2020-10-25T19:15:00Z,25,9,0,0,0,0,6,0,66280,1,0,0.0,1,-1158,4158,5316,77,True,0,Nicolas,Pépé,Nicolas_Pépé,2020,3,1.0,9,3,0,3,8,7,1,6,9,0,11,13,15,7,2,1,2,9,12,-3,5,10,1
0,0,0,0,0.0,19,49,0,0,0.0,0.0,2020-10-25T19:15:00Z,0,9,0,0,0,0,6,0,8988,1,0,0.0,0,-1479,93,1572,48,True,0,Lucas,Torreira,Lucas_Torreira,2020,3,1.0,9,3,0,3,8,7,1,6,9,0,11,13,15,7,2,1,2,9,12,-3,5,10,1
0,0,0,0,0.0,20,49,0,0,0.0,0.0,2020-10-25T19:15:00Z,0,9,0,0,0,0,6,0,5819,1,0,0.0,0,-130,389,519,48,True,0,Joseph,Willock,Joseph_Willock,2020,3,1.0,9,3,0,3,8,7,1,6,9,0,11,13,15,7,2,1,2,9,12,-3,5,10,1
0,0,0,0,0.0,21,49,0,0,0.0,0.0,2020-10-25T19:15:00Z,0,9,0,0,0,0,6,0,3655,1,0,0.0,0,-317,43,360,52,True,0,Reiss,Nelson,Reiss_Nelson,2020,3,1.0,9,3,0,3,8,7,1,6,9,0,11,13,15,7,2,1,2,9,12,-3,5,10,1
0,0,1,0,0.5,22,49,0,0,0.0,0.0,2020-10-25T19:15:00Z,9,9,0,0,0,0,6,0,56582,1,0,0.0,1,-5828,2798,8626,57,True,0,Edward,Nketiah,Edward_Nketiah,2020,4,1.0,9,3,0,3,8,7,1,6,9,0,11,13,15,7,2,1,2,9,12,-3,5,10,1
0,0,0,0,0.0,23,49,0,0,0.0,0.0,2020-10-25T19:15:00Z,0,9,0,0,0,0,6,0,18104,1,0,0.0,0,2822,4836,2014,44,True,0,Emile,Smith Rowe,Emile_Smith Rowe,2020,3,1.0,9,3,0,3,8,7,1,6,9,0,11,13,15,7,2,1,2,9,12,-3,5,10,1
0,0,7,1,14.3,24,49,0,0,7.4,8.0,2020-10-25T19:15:00Z,64,9,0,0,0,0,6,0,223383,1,0,52.0,3,-5116,18693,23809,53,True,0,Bukayo,Saka,Bukayo_Saka,2020,3,1.0,9,3,0,3,8,7,1,6,9,0,11,13,15,7,2,1,2,9,12,-3,5,10,1
0,0,0,0,0.0,25,49,0,0,0.0,0.0,2020-10-25T19:15:00Z,0,9,0,0,0,0,6,0,6519,1,0,0.0,0,-1051,39,1090,48,True,0,Matteo,Guendouzi,Matteo_Guendouzi,2020,3,1.0,9,3,0,3,8,7,1,6,9,0,11,13,15,7,2,1,2,9,12,-3,5,10,1
0,0,0,0,0.0,26,49,0,0,0.0,0.0,2020-10-25T19:15:00Z,0,9,0,0,0,0,6,0,1795,1,0,0.0,0,-51,91,142,49,True,0,Gabriel Teodoro,Martinelli Silva,Gabriel Teodoro_Martinelli Silva,2020,3,1.0,9,3,0,3,8,7,1,6,9,0,11,13,15,7,2,1,2,9,12,-3,5,10,1
0,0,0,0,0.0,27,49,0,0,0.0,0.0,2020-10-25T19:15:00Z,0,9,0,0,0,0,6,0,70830,1,0,0.0,0,-8628,1758,10386,42,True,0,William,Saliba,William_Saliba,2020,2,1.0,9,3,0,3,8,7,1,6,9,0,11,13,15,7,2,1,2,9,12,-3,5,10,1
0,0,0,0,0.0,28,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,3447,3,0,0.0,0,-203,118,321,45,True,0,Tom,Heaton,Tom_Heaton,2020,1,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,0,0,0.0,29,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,25430,3,0,0.0,0,-1326,827,2153,44,True,0,Ahmed,El Mohamady,Ahmed_El Mohamady,2020,2,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,0,0,0.0,30,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,13756,3,0,0.0,0,-1089,889,1978,44,True,0,Henri,Lansbury,Henri_Lansbury,2020,3,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,0,0,0.0,31,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,17751,3,0,0.0,0,-1186,712,1898,44,True,0,Neil,Taylor,Neil_Taylor,2020,2,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,0,0,0.0,32,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,406294,3,0,0.0,0,1629,23169,21540,40,True,0,Jed,Steer,Jed_Steer,2020,1,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,0,0,0.0,33,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,17004,3,0,0.0,0,-2515,1079,3594,60,True,0,Conor,Hourihane,Conor_Hourihane,2020,3,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,0,0,0.0,34,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,4450,3,0,0.0,0,-707,22,729,59,True,0,José Ignacio,Peleteiro Romallo,José Ignacio_Peleteiro Romallo,2020,3,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,0,0,0.0,35,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,739239,3,0,0.0,0,-97731,608,98339,40,True,0,Ørjan,Nyland,Ørjan_Nyland,2020,1,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,0,0,0.0,36,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,5700,3,0,0.0,0,-97,166,263,44,True,0,Bjorn,Engels,Bjorn_Engels,2020,2,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,-5,0,16.9,37,50,3,0,7.2,8.4,2020-10-23T19:00:00Z,90,10,0,0,0,0,6,0,2033015,3,0,47.0,1,536103,596944,60841,72,True,1,Jack,Grealish,Jack_Grealish,2020,3,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,6,0,0.9,38,50,3,0,1.1,2.2,2020-10-23T19:00:00Z,90,10,0,0,0,0,6,0,189102,3,0,8.0,2,84413,100045,15632,55,True,0,John,McGinn,John_McGinn,2020,3,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,0,0,0.0,39,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,3696,3,0,0.0,0,-397,23,420,44,True,0,Kortney,Hause,Kortney_Hause,2020,2,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,4,0,11.2,40,50,1,0,2.4,3.2,2020-10-23T19:00:00Z,65,10,0,0,0,0,6,0,76692,3,0,10.0,2,-1846,6231,8077,54,True,0,Mahmoud Ahmed,Ibrahim Hassan,Mahmoud Ahmed_Ibrahim Hassan,2020,3,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,11,0,10.6,41,50,3,0,2.2,11.4,2020-10-23T19:00:00Z,90,10,0,0,0,0,6,0,750216,3,0,0.0,0,297802,320289,22487,52,True,1,Tyrone,Mings,Tyrone_Mings,2020,2,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,8,0,1.5,42,50,3,0,3.7,13.6,2020-10-23T19:00:00Z,90,10,0,0,0,0,6,0,125979,3,0,22.0,1,41958,51096,9138,45,True,0,Matt,Targett,Matt_Targett,2020,2,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,0,0,0.0,43,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,550,3,0,0.0,0,-23,17,40,45,True,0,James,Bree,James_Bree,2020,2,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,0,0,0.0,44,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,29308,3,0,0.0,0,-235,2826,3061,44,True,0,Marvelous,Nakamba,Marvelous_Nakamba,2020,3,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,0,0,0.0,45,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,7433,3,0,0.0,0,-490,276,766,58,True,0,Anwar,El Ghazi,Anwar_El Ghazi,2020,3,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,11,0,0.0,46,50,3,0,4.3,26.4,2020-10-23T19:00:00Z,90,10,0,0,0,0,6,0,578423,3,0,17.0,1,160144,188002,27858,46,True,0,Ezri,Konsa Ngoyo,Ezri_Konsa Ngoyo,2020,2,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,0,0,0.0,47,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,8483,3,0,0.0,0,-444,172,616,44,True,0,Frédéric,Guilbert,Frédéric_Guilbert,2020,2,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,0,0,0.0,48,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,748,3,0,0.0,0,-14,77,91,60,True,0,Wesley,Moraes,Wesley_Moraes,2020,4,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,0,0,0.0,49,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,3407,3,0,0.0,0,-251,12,263,59,True,0,Mbwana,Samatta,Mbwana_Samatta,2020,4,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,0,0,0.0,50,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,694530,3,0,0.0,0,-90028,22851,112879,44,True,0,Keinan,Davis,Keinan_Davis,2020,4,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,0,0,0.0,51,50,0,0,0.0,0.0,2020-10-23T19:00:00Z,0,10,0,0,0,0,6,0,65472,3,0,0.0,0,-6034,3644,9678,44,True,0,Indiana,Vassilev,Indiana_Vassilev,2020,4,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,10,0,13.0,52,50,3,0,2.8,15.0,2020-10-23T19:00:00Z,90,10,0,0,0,0,6,0,21527,3,0,0.0,2,-928,1527,2455,50,True,0,Douglas Luiz,Soares de Paulo,Douglas Luiz_Soares de Paulo,2020,3,2.0,12,4,0,1,12,5,7,5,13,0,3,16,7,10,3,1,2,10,9,1,6,9,0
0,0,0,0,0.0,53,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,18,0,0,0,0,6,0,8755,1,1,0.0,0,-762,197,959,49,True,0,Glenn,Murray,Glenn_Murray,2020,4,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,14,1,22.1,54,51,0,0,5.4,9.6,2020-10-26T17:30:00Z,60,18,0,0,0,0,6,0,34871,1,1,22.0,3,-2589,1019,3608,63,True,0,Adam,Lallana,Adam_Lallana,2020,3,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,0,0,0.0,55,52,0,0,0.0,0.0,2020-10-26T20:00:00Z,0,17,0,0,0,0,6,0,581869,1,0,0.0,0,-30849,30083,60932,44,True,0,Dale,Stephens,Dale_Stephens,2020,3,4.0,1,0,1,4,3,9,-6,5,10,0,18,5,10,9,2,3,1,13,9,4,6,7,1
0,0,0,0,0.0,56,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,3,0,0,0,0,6,0,346595,1,1,0.0,0,5914,16547,10633,40,False,0,David,Button,David_Button,2020,1,18.0,3,0,3,3,6,14,-8,6,5,1,17,8,20,1,0,1,5,5,14,-9,6,13,1
0,0,7,0,15.3,57,51,1,0,2.4,8.2,2020-10-26T17:30:00Z,29,18,0,0,0,0,6,0,6782,1,1,0.0,1,-446,143,589,58,True,0,Pascal,Groß,Pascal_Groß,2020,3,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,0,0,0.0,58,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,18,0,0,0,0,6,0,3684,1,1,0.0,0,-179,15,194,44,True,0,Shane,Duffy,Shane_Duffy,2020,2,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,0,0,0.0,59,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,18,0,0,0,0,6,0,3066,1,1,0.0,0,-196,66,262,49,True,0,Davy,Pröpper,Davy_Pröpper,2020,3,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,0,0,0.0,60,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,18,0,0,0,0,6,0,1008,1,1,0.0,0,-62,15,77,50,True,0,Aaron,Mooy,Aaron_Mooy,2020,3,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,15,0,1.8,61,51,1,0,2.5,16.8,2020-10-26T17:30:00Z,90,18,0,0,0,0,6,0,32534,1,1,6.0,2,-1309,1211,2520,44,True,0,Dan,Burn,Dan_Burn,2020,2,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,0,0,0.0,62,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,18,0,0,0,0,6,0,300961,1,1,0.0,0,-108216,1182,109398,49,True,0,Lewis,Dunk,Lewis_Dunk,2020,2,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,0,0,0.0,63,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,18,0,0,0,0,6,0,737,1,1,0.0,0,-41,16,57,45,True,0,Martín,Montoya,Martín_Montoya,2020,2,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,0,0,0.0,64,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,18,0,0,0,0,6,0,7191,1,1,0.0,0,-754,130,884,48,True,0,Florin,Andone,Florin_Andone,2020,4,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,5,1,20.6,65,51,0,0,2.9,4.0,2020-10-26T17:30:00Z,69,18,0,0,0,0,6,0,88440,1,1,4.0,3,13758,25420,11662,50,True,0,Solomon,March,Solomon_March,2020,3,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,10,0,1.8,66,51,1,0,1.8,16.6,2020-10-26T17:30:00Z,90,18,0,0,0,0,6,0,148601,1,1,0.0,1,-4912,5979,10891,45,True,1,Adam,Webster,Adam_Webster,2020,2,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,12,0,0.1,67,51,1,0,1.8,17.6,2020-10-26T17:30:00Z,90,18,0,0,0,0,6,0,14385,1,1,0.0,2,-598,869,1467,43,True,0,Joël,Veltman,Joël_Veltman,2020,2,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,-1,0,2.8,68,51,1,0,3.3,6.8,2020-10-26T17:30:00Z,90,18,0,0,0,0,6,0,525930,1,1,23.0,2,71716,127443,55727,66,True,0,Neal,Maupay,Neal_Maupay,2020,4,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,11,1,4.7,69,51,0,0,2.8,9.2,2020-10-26T17:30:00Z,78,18,0,0,0,0,6,0,175554,1,1,14.0,3,1052,25479,24427,60,True,0,Leandro,Trossard,Leandro_Trossard,2020,3,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,14,0,0.3,70,51,1,0,1.3,12.2,2020-10-26T17:30:00Z,90,18,0,0,0,0,6,2,1140776,1,1,0.0,2,-40165,24877,65042,45,True,0,Mathew,Ryan,Mathew_Ryan,2020,1,1.0,9,3,0,3,8,7,1,6,9,0,11,13,15,7,2,1,2,9,12,-3,5,10,1
0,0,0,0,0.0,71,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,18,0,0,0,0,6,0,2939,1,1,0.0,0,-309,20,329,54,True,0,Alireza,Jahanbakhsh,Alireza_Jahanbakhsh,2020,3,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,0,0,0.0,72,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,18,0,0,0,0,6,0,161,1,1,0.0,0,-18,24,42,55,True,0,José,Izquierdo,José_Izquierdo,2020,3,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,0,0,0.0,73,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,18,0,0,0,0,6,0,420,1,1,0.0,0,-29,6,35,44,True,0,Matthew,Clarke,Matthew_Clarke,2020,2,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,12,0,1.8,74,51,1,0,1.6,12.0,2020-10-26T17:30:00Z,90,18,0,0,0,0,6,0,101629,1,1,2.0,2,-1281,4856,6137,45,True,0,Ben,White,Ben_White,2020,2,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,0,0,0.0,75,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,18,0,0,0,0,6,0,623688,1,1,0.0,0,-31149,14584,45733,40,True,0,Bernardo,Fernandes da Silva Junior,Bernardo_Fernandes da Silva Junior,2020,2,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,9,0,3.3,76,51,1,0,0.8,4.2,2020-10-26T17:30:00Z,90,18,0,0,0,0,6,0,275399,1,1,0.0,2,14690,38217,23527,45,True,0,Yves,Bissouma,Yves_Bissouma,2020,3,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,1,0,2.3,77,51,1,0,2.0,12.0,2020-10-26T17:30:00Z,90,18,0,0,0,0,6,0,833490,1,1,6.0,1,88416,115150,26734,47,True,1,Tariq,Lamptey,Tariq_Lamptey,2020,2,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,0,0,0.0,78,51,0,0,0.0,0.0,2020-10-26T17:30:00Z,0,18,0,0,0,0,6,0,50818,1,1,0.0,0,2053,9519,7466,55,True,0,Aaron,Connolly,Aaron_Connolly,2020,4,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,3,0,0.3,79,51,1,0,0.2,2.0,2020-10-26T17:30:00Z,11,18,0,0,0,0,6,0,79732,1,1,0.0,1,-7334,2151,9485,45,True,0,Steven,Alzate,Steven_Alzate,2020,3,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,4,0,0.9,80,51,1,0,0.7,6.2,2020-10-26T17:30:00Z,20,18,0,0,0,0,6,0,4136,1,1,0.0,1,832,1142,310,53,True,0,Alexis,Mac Allister,Alexis_Mac Allister,2020,3,3.0,5,1,2,3,10,12,-2,6,9,2,16,17,5,11,3,2,1,16,8,8,6,6,0
0,0,8,0,0.6,81,52,1,0,6.0,18.8,2020-10-26T20:00:00Z,90,17,0,0,0,0,6,0,196759,1,0,41.0,2,-9799,2562,12361,54,True,0,James,Tarkowski,James_Tarkowski,2020,2,4.0,1,0,1,4,3,9,-6,5,10,0,18,5,10,9,2,3,1,13,9,4,6,7,1
