team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Aston Villa,2,2020,27,9,7,3,21,16,0,0,1,1,2,5,0,3,True,Brighton
Brighton,3,2020,21,9,16,2,27,7,1,0,0,2,1,2,3,4,False,Aston Villa
Burnley,4,2020,3,9,17,6,5,11,1,0,0,1,0,1,2,5,True,Crystal Palace
Crystal Palace,6,2020,5,9,11,4,3,17,0,0,1,0,1,4,1,4,False,Burnley
Fulham,8,2020,25,9,18,7,6,6,0,0,1,2,3,1,1,7,True,Everton
Everton,7,2020,6,9,6,8,25,18,1,0,0,3,2,5,1,3,False,Fulham
Leeds,10,2020,30,9,14,1,1,12,0,1,0,0,0,3,2,4,True,Arsenal
Arsenal,1,2020,1,9,12,10,30,14,0,1,0,0,0,4,1,4,False,Leeds
Liverpool,11,2020,9,9,2,9,8,4,1,0,0,3,0,6,2,1,True,Leicester
Leicester,9,2020,8,9,4,11,9,2,0,0,1,0,3,6,0,3,False,Liverpool
Man Utd,13,2020,11,9,10,18,19,19,1,0,0,1,0,4,1,3,True,West Brom
West Brom,18,2020,19,9,19,13,11,10,0,0,1,0,1,0,3,6,False,Man Utd
Newcastle,14,2020,23,9,15,5,4,3,0,0,1,0,2,3,2,4,True,Chelsea
Chelsea,5,2020,4,9,3,14,23,15,1,0,0,2,0,5,3,1,False,Newcastle
Sheffield Utd,15,2020,29,9,20,19,20,8,0,0,1,0,1,0,1,8,True,West Ham
West Ham,19,2020,20,9,8,15,29,20,1,0,0,1,0,4,2,3,False,Sheffield Utd
Spurs,17,2020,17,9,1,12,10,13,1,0,0,2,0,6,2,1,True,Man City
Man City,12,2020,10,9,13,17,17,1,0,0,1,0,2,3,3,2,False,Spurs
Wolves,20,2020,26,9,9,16,13,5,0,1,0,1,1,4,2,3,True,Southampton
Southampton,16,2020,13,9,5,20,26,9,0,1,0,1,1,5,2,2,False,Wolves
