name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,season,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc,name_first,name_last,element_type
Harry_Winks_347,0,0,13,0,6.9,347,189,1,0,1.8,11.2,2019-12-26T12:30:00Z,67,4,0,0,0,0,19,0,19348,1,2,0.0,1,-229,193,422,52,True,1,17.0,29,8,5,6,34,27,7,19,37,3,6,2019,14,20,13,3,4,13,21,40,-19,20,39,0,Harry,Winks,3
Scott_Carson_562,0,0,0,0,0.0,562,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,0,20,0,0,0,0,19,0,3732,2,3,0.0,0,207,360,153,40,False,0,11.0,38,12,2,5,52,23,29,19,38,2,3,2019,15,8,29,7,8,5,23,19,4,20,40,1,Scott,Carson,1
Ashley_Westwood_101,0,0,14,0,19.5,101,185,1,0,2.7,7.0,2019-12-26T15:00:00Z,90,8,0,0,0,0,19,0,25395,0,1,0.0,2,1742,2386,644,54,False,0,5.0,24,7,3,9,23,30,-7,19,32,0,12,2019,12,5,31,8,7,5,32,23,9,20,41,0,Ashley,Westwood,3
Lucas_Digne_141,0,0,23,1,27.5,141,185,0,0,5.7,9.2,2019-12-26T15:00:00Z,90,5,0,0,0,0,19,0,868887,0,1,20.0,6,34823,43406,8583,57,True,0,8.0,22,6,4,9,21,29,-8,19,33,2,13,2019,13,11,25,7,4,9,20,30,-10,20,36,2,Lucas,Digne,2
Ayoze_Pérez_265,0,0,3,0,0.4,265,186,2,0,0.1,0.2,2019-12-26T20:00:00Z,18,10,0,0,0,0,19,0,319848,4,0,0.0,1,-27242,3292,30534,61,True,0,9.0,39,12,3,4,41,18,23,19,22,0,2,2019,19,17,19,5,4,10,21,32,-11,19,40,1,Ayoze,Pérez,3
Nathan_Aké_59,0,0,0,0,0.0,59,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,1,0,0,0,0,19,0,574293,1,1,0.0,0,-56634,196,56830,49,True,0,3.0,20,5,5,9,20,26,-6,19,39,1,16,2019,4,14,23,6,5,9,24,28,-4,20,28,2,Nathan,Aké,2
Isaac_Hayden_271,0,0,0,0,0.0,271,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,12,0,0,0,0,19,0,269717,1,4,0.0,0,-5269,3390,8659,44,False,0,13.0,25,7,4,8,19,28,-9,19,34,2,10,2019,8,10,25,7,4,9,23,30,-7,20,35,2,Isaac,Hayden,3
Patrick_van Aanholt_123,0,0,17,0,17.4,123,184,1,0,4.2,14.4,2019-12-26T15:00:00Z,64,19,0,0,0,0,19,0,438878,1,2,10.0,2,10239,17267,7028,55,True,0,7.0,26,7,5,7,17,21,-4,19,30,1,9,2019,16,15,22,6,4,10,24,38,-14,20,25,2,Patrick,van Aanholt,2
Ken_Sema_372,0,0,0,0,0.0,372,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,15,0,0,0,0,19,0,1431,1,1,0.0,0,9,33,24,48,False,0,18.0,13,2,7,10,12,33,-21,19,41,1,19,2019,2,18,18,5,3,12,25,36,-11,20,35,1,Ken,Sema,3
Jonny_Evans_162,0,0,13,0,0.4,162,186,4,0,1.6,15.2,2019-12-26T20:00:00Z,90,10,0,0,0,0,19,0,420366,4,0,0.0,0,6085,24859,18774,52,True,0,9.0,39,12,3,4,41,18,23,19,22,0,2,2019,19,17,19,5,4,10,21,32,-11,19,40,1,Jonny,Evans,2
Jorge Luiz_Frello Filho_118,0,0,14,0,22.4,118,183,2,0,4.7,24.4,2019-12-26T15:00:00Z,90,16,0,0,0,0,19,0,237315,2,0,0.0,1,-9859,3415,13274,50,True,1,6.0,32,10,2,7,33,27,6,19,33,0,4,2019,1,12,24,5,9,6,26,30,-4,20,51,1,Jorge Luiz,Frello Filho,3
Kortney_Hause_25,0,0,25,1,0.3,25,181,0,0,4.9,36.6,2019-12-26T15:00:00Z,90,14,0,0,0,0,19,0,4376,0,1,12.0,6,-7,53,60,44,True,0,2.0,18,5,3,11,25,33,-8,19,34,1,18,2019,18,19,16,3,7,10,15,33,-18,20,44,2,Kortney,Hause,2
Mahmoud Ahmed_Ibrahim Hassan_465,0,0,11,1,27.9,465,181,0,0,6.9,10.8,2019-12-26T15:00:00Z,83,14,0,0,0,0,19,0,103642,0,1,30.0,3,-6826,3128,9954,52,True,0,2.0,18,5,3,11,25,33,-8,19,34,1,18,2019,18,19,16,3,7,10,15,33,-18,20,44,2,Mahmoud Ahmed,Ibrahim Hassan,3
Kyle_Walker_203,0,0,7,0,15.7,203,190,3,0,4.1,25.0,2019-12-27T19:45:00Z,90,20,0,0,0,0,19,0,851462,2,3,0.0,1,-2822,12497,15319,58,False,0,11.0,38,12,2,5,52,23,29,19,38,2,3,2019,15,8,29,7,8,5,23,19,4,20,40,1,Kyle,Walker,2
Diego_Rico_65,0,0,0,0,0.0,65,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,1,0,0,0,0,19,0,1023839,1,1,0.0,0,-88202,6433,94635,44,True,0,3.0,20,5,5,9,20,26,-6,19,39,1,16,2019,4,14,23,6,5,9,24,28,-4,20,28,2,Diego,Rico,2
Ryan_Bertrand_305,0,0,21,1,0.8,305,183,0,0,0.9,6.4,2019-12-26T15:00:00Z,90,6,0,0,0,0,19,0,40694,2,0,2.0,5,-131,1284,1415,48,False,1,16.0,21,6,3,10,23,37,-14,19,24,2,14,2019,7,9,27,7,6,7,18,22,-4,20,32,1,Ryan,Bertrand,2
Erik_Lamela_346,0,0,0,0,0.0,346,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,4,0,0,0,0,19,0,83002,1,2,0.0,0,-1163,54,1217,57,True,0,17.0,29,8,5,6,34,27,7,19,37,3,6,2019,14,20,13,3,4,13,21,40,-19,20,39,0,Erik,Lamela,3
Allan_Saint-Maximin_500,0,0,0,0,0.0,500,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,12,0,0,0,0,19,0,20985,1,4,0.0,0,-2352,68,2420,54,False,0,13.0,25,7,4,8,19,28,-9,19,34,2,10,2019,8,10,25,7,4,9,23,30,-7,20,35,2,Allan,Saint-Maximin,3
Edward_Nketiah_13,0,0,0,0,0.0,13,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,3,0,0,0,0,19,0,42682,1,1,0.0,0,-964,408,1372,43,False,0,1.0,24,5,9,5,25,28,-3,19,46,1,11,2019,6,4,35,11,2,7,35,28,7,20,37,0,Edward,Nketiah,4
Callum_Wilson_67,0,0,3,0,11.2,67,182,1,0,2.0,0.0,2019-12-26T15:00:00Z,90,1,0,0,0,0,19,0,343146,1,1,9.0,1,-3649,4142,7791,74,True,1,3.0,20,5,5,9,20,26,-6,19,39,1,16,2019,4,14,23,6,5,9,24,28,-4,20,28,2,Callum,Wilson,4
Antonio_Rüdiger_104,0,0,17,0,1.9,104,183,2,0,1.5,11.4,2019-12-26T15:00:00Z,90,16,0,0,0,0,19,0,17865,2,0,2.0,1,4187,4811,624,60,True,0,6.0,32,10,2,7,33,27,6,19,33,0,4,2019,1,12,24,5,9,6,26,30,-4,20,51,1,Antonio,Rüdiger,2
Sébastien_Haller_457,0,0,1,0,3.0,457,184,1,0,0.8,0.0,2019-12-26T15:00:00Z,74,7,0,0,0,0,19,0,168628,1,2,8.0,2,-974,2620,3594,70,False,0,19.0,19,5,4,9,20,30,-10,18,36,1,17,2019,9,2,42,13,3,4,43,19,24,20,23,0,Sébastien,Haller,4
Glenn_Murray_44,0,0,0,0,0.0,44,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,17,0,0,0,0,19,0,55245,1,2,0.0,0,-678,282,960,55,False,0,4.0,20,5,5,9,22,28,-6,19,28,2,15,2019,3,16,20,5,5,10,20,28,-8,20,41,1,Glenn,Murray,4
Arnaut_Danjuma Groeneveld_492,0,0,0,0,0.0,492,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,1,0,0,0,0,19,0,2236,1,1,0.0,0,-43,33,76,58,True,0,3.0,20,5,5,9,20,26,-6,19,39,1,16,2019,4,14,23,6,5,9,24,28,-4,20,28,2,Arnaut,Danjuma Groeneveld,3
José_Holebas_353,0,0,0,0,0.0,353,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,15,0,0,0,0,19,0,54104,1,1,0.0,0,-1930,10,1940,46,False,0,18.0,13,2,7,10,12,33,-21,19,41,1,19,2019,2,18,18,5,3,12,25,36,-11,20,35,1,José,Holebas,2
Yves_Bissouma_53,0,0,5,0,1.2,53,189,0,0,0.5,3.6,2019-12-26T12:30:00Z,7,17,0,0,0,0,19,0,1011,1,2,0.0,1,-16,28,44,50,False,0,4.0,20,5,5,9,22,28,-6,19,28,2,15,2019,3,16,20,5,5,10,20,28,-8,20,41,1,Yves,Bissouma,3
Connor_Wickham_130,1,0,9,0,10.3,130,184,0,0,4.9,19.4,2019-12-26T15:00:00Z,15,19,0,0,0,0,19,0,165013,1,2,19.0,4,-2200,930,3130,44,True,0,7.0,26,7,5,7,17,21,-4,19,30,1,9,2019,16,15,22,6,4,10,24,38,-14,20,25,2,Connor,Wickham,4
Josip_Drmic_434,0,0,0,0,0.0,434,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,2,0,0,0,0,19,0,4354,0,1,0.0,0,-84,7,91,54,False,0,14.0,12,3,3,13,19,38,-19,19,36,0,20,2019,17,6,30,8,6,6,36,29,7,20,40,3,Josip,Drmic,4
Romain_Saïss_407,0,0,8,0,14.8,407,190,2,0,3.2,9.2,2019-12-27T19:45:00Z,90,11,0,0,0,0,19,0,34516,2,3,8.0,1,1902,3319,1417,44,True,0,20.0,30,7,9,3,29,24,5,19,32,2,5,2019,10,1,55,18,1,0,47,14,33,19,20,1,Romain,Saïss,2
Andrew_Surman_80,0,0,0,0,0.0,80,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,1,0,0,0,0,19,0,2498,1,1,0.0,0,-2,32,34,47,True,0,3.0,20,5,5,9,20,26,-6,19,39,1,16,2019,4,14,23,6,5,9,24,28,-4,20,28,2,Andrew,Surman,3
Onel_Hernández_284,0,0,1,0,0.1,284,181,0,0,2.0,3.0,2019-12-26T15:00:00Z,14,2,0,0,0,0,19,0,5494,0,1,17.0,1,-216,196,412,53,False,0,14.0,12,3,3,13,19,38,-19,19,36,0,20,2019,17,6,30,8,6,6,36,29,7,20,40,3,Onel,Hernández,3
Sofiane_Boufal_508,0,0,-1,0,0.2,508,183,0,0,0.1,1.0,2019-12-26T15:00:00Z,10,6,0,0,0,0,19,0,7000,2,0,0.0,0,-9,142,151,55,False,1,16.0,21,6,3,10,23,37,-14,19,24,2,14,2019,7,9,27,7,6,7,18,22,-4,20,32,1,Sofiane,Boufal,3
Bernardo_Fernandes da Silva Junior_39,0,0,19,0,15.6,39,189,2,0,6.4,27.0,2019-12-26T12:30:00Z,75,17,0,0,0,0,19,0,6379,1,2,21.0,1,-33,50,83,43,False,0,4.0,20,5,5,9,22,28,-6,19,28,2,15,2019,3,16,20,5,5,10,20,28,-8,20,41,1,Bernardo,Fernandes da Silva Junior,2
Paulo_Gazzaniga_341,0,0,15,0,0.0,341,189,1,0,2.2,22.0,2019-12-26T12:30:00Z,90,4,0,0,0,0,19,4,329422,1,2,0.0,3,10820,21813,10993,46,True,0,17.0,29,8,5,6,34,27,7,19,37,3,6,2019,14,20,13,3,4,13,21,40,-19,20,39,0,Paulo,Gazzaniga,1
Danny_Welbeck_512,0,0,0,0,0.0,512,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,15,0,0,0,0,19,0,8395,1,1,0.0,0,-73,12,85,58,False,0,18.0,13,2,7,10,12,33,-21,19,41,1,19,2019,2,18,18,5,3,12,25,36,-11,20,35,1,Danny,Welbeck,4
Ben_Foster_366,0,0,15,0,0.0,366,188,1,0,2.7,26.6,2019-12-26T15:00:00Z,90,15,0,0,0,0,19,3,143080,1,1,0.0,3,3577,6158,2581,48,False,0,18.0,13,2,7,10,12,33,-21,19,41,1,19,2019,2,18,18,5,3,12,25,36,-11,20,35,1,Ben,Foster,1
Pierre-Emile_Højbjerg_325,1,0,22,1,11.3,325,183,0,0,4.6,34.4,2019-12-26T15:00:00Z,90,6,0,0,0,0,19,0,26392,2,0,0.0,6,-869,441,1310,48,False,0,16.0,21,6,3,10,23,37,-14,19,24,2,14,2019,7,9,27,7,6,7,18,22,-4,20,32,1,Pierre-Emile,Højbjerg,3
Lee_Grant_237,0,0,0,0,0.0,237,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,13,0,0,0,0,19,0,7329,1,4,0.0,0,-39,8,47,48,True,0,12.0,28,7,7,5,30,23,7,19,38,0,8,2019,5,13,24,7,3,10,23,32,-9,20,36,0,Lee,Grant,1
Mace_Goodridge_571,0,0,0,0,0.0,571,185,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,8,0,0,0,0,19,0,142,0,1,0.0,0,11,28,17,45,False,0,5.0,24,7,3,9,23,30,-7,19,32,0,12,2019,12,5,31,8,7,5,32,23,9,20,41,0,Mace,Goodridge,3
Angelo_Ogbonna_377,0,0,16,0,0.4,377,184,2,0,1.3,12.2,2019-12-26T15:00:00Z,90,7,0,0,0,0,19,0,93288,1,2,0.0,1,23747,27275,3528,45,False,0,19.0,19,5,4,9,20,30,-10,18,36,1,17,2019,9,2,42,13,3,4,43,19,24,20,23,0,Angelo,Ogbonna,2
Harvey_Elliott_550,0,0,0,0,0.0,550,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,9,0,0,0,0,19,0,641,4,0,0.0,0,-20,47,67,45,False,0,10.0,52,17,1,0,46,14,32,18,19,1,1,2019,20,7,30,7,9,4,29,25,4,20,32,2,Harvey,Elliott,3
Eldin_Jakupovic_169,0,0,0,0,0.0,169,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,10,0,0,0,0,19,0,6513,4,0,0.0,0,-46,17,63,43,True,0,9.0,39,12,3,4,41,18,23,19,22,0,2,2019,19,17,19,5,4,10,21,32,-11,19,40,1,Eldin,Jakupovic,1
Billy_Sharp_298,0,0,0,0,0.0,298,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,18,0,0,0,0,19,0,21995,1,1,0.0,0,-187,157,344,56,True,0,15.0,29,7,8,4,23,17,6,19,39,1,7,2019,11,3,41,13,2,5,54,23,31,20,39,2,Billy,Sharp,4
Artur_Boruc_73,0,0,0,0,0.0,73,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,1,0,0,0,0,19,0,18859,1,1,0.0,0,-185,95,280,43,True,0,3.0,20,5,5,9,20,26,-6,19,39,1,16,2019,4,14,23,6,5,9,24,28,-4,20,28,2,Artur,Boruc,1
Jan_Vertonghen_330,0,0,24,0,16.8,330,189,1,0,3.8,21.0,2019-12-26T12:30:00Z,90,4,0,0,0,0,19,0,146829,1,2,0.0,2,8067,11959,3892,52,True,0,17.0,29,8,5,6,34,27,7,19,37,3,6,2019,14,20,13,3,4,13,21,40,-19,20,39,0,Jan,Vertonghen,2
Felipe Anderson_Pereira Gomes_390,0,0,6,0,3.4,390,184,1,0,1.0,7.0,2019-12-26T15:00:00Z,15,7,0,0,0,0,19,0,206820,1,2,0.0,1,-2950,487,3437,66,False,0,19.0,19,5,4,9,20,30,-10,18,36,1,17,2019,9,2,42,13,3,4,43,19,24,20,23,0,Felipe Anderson,Pereira Gomes,3
Nick_Pope_93,0,0,18,0,0.0,93,185,1,0,3.4,33.8,2019-12-26T15:00:00Z,90,8,0,0,0,0,19,4,1047032,0,1,0.0,3,-3233,14424,17657,47,False,0,5.0,24,7,3,9,23,30,-7,19,32,0,12,2019,12,5,31,8,7,5,32,23,9,20,41,0,Nick,Pope,1
Steven_Defour_99,0,0,0,0,0.0,99,185,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,8,0,0,0,0,19,0,254,0,1,0.0,0,0,6,6,55,False,0,5.0,24,7,3,9,23,30,-7,19,32,0,12,2019,12,5,31,8,7,5,32,23,9,20,41,0,Steven,Defour,3
Adam_Masina_355,0,0,0,0,0.0,355,188,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,15,0,0,0,0,19,0,4387,1,1,0.0,0,-45,34,79,43,False,0,18.0,13,2,7,10,12,33,-21,19,41,1,19,2019,2,18,18,5,3,12,25,36,-11,20,35,1,Adam,Masina,2
Andriy_Yarmolenko_392,0,0,0,0,0.0,392,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,7,0,0,0,0,19,0,98576,1,2,0.0,0,-5733,991,6724,54,False,0,19.0,19,5,4,9,20,30,-10,18,36,1,17,2019,9,2,42,13,3,4,43,19,24,20,23,0,Andriy,Yarmolenko,3
Phil_Foden_220,0,0,0,0,0.0,220,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,0,20,0,0,0,0,19,0,22677,2,3,0.0,0,-134,595,729,51,False,0,11.0,38,12,2,5,52,23,29,19,38,2,3,2019,15,8,29,7,8,5,23,19,4,20,40,1,Phil,Foden,3
Marcos_Rojo_227,0,0,0,0,0.0,227,187,0,0,0.0,0.0,2019-12-26T17:30:00Z,0,13,0,0,0,0,19,0,9630,1,4,0.0,0,-92,7,99,48,True,0,12.0,28,7,7,5,30,23,7,19,38,0,8,2019,5,13,24,7,3,10,23,32,-9,20,36,0,Marcos,Rojo,2
Moussa_Djenepo_438,0,0,0,0,0.0,438,183,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,6,0,0,0,0,19,0,6841,2,0,0.0,0,-1302,15,1317,52,False,0,16.0,21,6,3,10,23,37,-14,19,24,2,14,2019,7,9,27,7,6,7,18,22,-4,20,32,1,Moussa,Djenepo,3
Adam_Idah_538,0,0,0,0,0.0,538,181,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,2,0,0,0,0,19,0,7834,0,1,0.0,0,-9,377,386,44,False,0,14.0,12,3,3,13,19,38,-19,19,36,0,20,2019,17,6,30,8,6,6,36,29,7,20,40,3,Adam,Idah,4
Ben_Davies_329,0,0,0,0,0.0,329,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,4,0,0,0,0,19,0,9123,1,2,0.0,0,-162,13,175,54,True,0,17.0,29,8,5,6,34,27,7,19,37,3,6,2019,14,20,13,3,4,13,21,40,-19,20,39,0,Ben,Davies,2
Francisco_Femenía Far_357,0,0,14,0,1.8,357,188,1,0,1.5,12.8,2019-12-26T15:00:00Z,90,15,0,0,0,0,19,0,41218,1,1,0.0,2,9568,10982,1414,42,False,0,18.0,13,2,7,10,12,33,-21,19,41,1,19,2019,2,18,18,5,3,12,25,36,-11,20,35,1,Francisco,Femenía Far,2
Matthew_Longstaff_540,0,0,26,0,13.3,540,187,4,1,7.1,40.4,2019-12-26T17:30:00Z,90,12,0,0,0,0,19,0,15216,1,4,17.0,7,-977,143,1120,45,False,0,13.0,25,7,4,8,19,28,-9,19,34,2,10,2019,8,10,25,7,4,9,23,30,-7,20,35,2,Matthew,Longstaff,3
John_Fleck_301,0,0,5,0,17.8,301,188,1,0,6.1,6.8,2019-12-26T15:00:00Z,90,18,0,0,0,0,19,0,159047,1,1,36.0,2,54042,59630,5588,49,True,0,15.0,29,7,8,4,23,17,6,19,39,1,7,2019,11,3,41,13,2,5,54,23,31,20,39,2,John,Fleck,3
Eric_Dier_350,0,0,4,0,0.0,350,189,0,0,0.5,5.4,2019-12-26T12:30:00Z,14,4,0,0,0,0,19,0,14652,1,2,0.0,1,-24,396,420,49,True,0,17.0,29,8,5,6,34,27,7,19,37,3,6,2019,14,20,13,3,4,13,21,40,-19,20,39,0,Eric,Dier,3
Oleksandr_Zinchenko_206,0,0,0,0,0.0,206,190,0,0,0.0,0.0,2019-12-27T19:45:00Z,0,20,0,0,0,0,19,0,186087,2,3,0.0,0,-2136,445,2581,52,False,0,11.0,38,12,2,5,52,23,29,19,38,2,3,2019,15,8,29,7,8,5,23,19,4,20,40,1,Oleksandr,Zinchenko,2
Daniel_Amartey_178,0,0,0,0,0.0,178,186,0,0,0.0,0.0,2019-12-26T20:00:00Z,0,10,0,0,0,0,19,0,24637,4,0,0.0,0,-79,967,1046,43,True,0,9.0,39,12,3,4,41,18,23,19,22,0,2,2019,19,17,19,5,4,10,21,32,-11,19,40,1,Daniel,Amartey,3
Victor_Wanyama_348,0,0,0,0,0.0,348,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,4,0,0,0,0,19,0,7169,1,2,0.0,0,-53,72,125,48,True,0,17.0,29,8,5,6,34,27,7,19,37,3,6,2019,14,20,13,3,4,13,21,40,-19,20,39,0,Victor,Wanyama,3
Jairo_Riedewald_539,0,0,4,0,2.1,539,184,0,0,1.0,7.8,2019-12-26T15:00:00Z,25,19,0,0,0,0,19,0,928,1,2,0.0,1,-3,32,35,45,True,0,7.0,26,7,5,7,17,21,-4,19,30,1,9,2019,16,15,22,6,4,10,24,38,-14,20,25,2,Jairo,Riedewald,3
Gabriel Teodoro_Martinelli Silva_504,0,0,0,0,0.0,504,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,3,0,0,0,0,19,0,138311,1,1,0.0,0,-275,9857,10132,45,False,0,1.0,24,5,9,5,25,28,-3,19,46,1,11,2019,6,4,35,11,2,7,35,28,7,20,37,0,Gabriel Teodoro,Martinelli Silva,4
Japhet_Tanganga_583,0,0,0,0,0.0,583,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,4,0,0,0,0,19,0,0,1,2,0.0,0,0,0,0,40,True,0,17.0,29,8,5,6,34,27,7,19,37,3,6,2019,14,20,13,3,4,13,21,40,-19,20,39,0,Japhet,Tanganga,2
Manuel_Lanzini_391,0,0,8,0,40.8,391,184,2,0,5.3,10.2,2019-12-26T15:00:00Z,32,7,0,0,0,0,19,0,51865,1,2,2.0,1,-656,28,684,62,False,0,19.0,19,5,4,9,20,30,-10,18,36,1,17,2019,9,2,42,13,3,4,43,19,24,20,23,0,Manuel,Lanzini,3
Wilfried_Zaha_133,0,0,10,0,24.8,133,184,1,0,7.9,19.8,2019-12-26T15:00:00Z,90,19,0,0,0,0,19,0,967041,1,2,34.0,2,12106,66271,54165,69,True,0,7.0,26,7,5,7,17,21,-4,19,30,1,9,2019,16,15,22,6,4,10,24,38,-14,20,25,2,Wilfried,Zaha,3
Christoph_Zimmermann_275,0,0,16,0,1.5,275,181,1,0,2.2,20.4,2019-12-26T15:00:00Z,90,2,0,0,0,0,19,0,2701,0,1,0.0,2,123,292,169,44,False,0,14.0,12,3,3,13,19,38,-19,19,36,0,20,2019,17,6,30,8,6,6,36,29,7,20,40,3,Christoph,Zimmermann,2
Craig_Cathcart_358,0,0,6,0,0.0,358,188,1,0,0.8,6.0,2019-12-26T15:00:00Z,90,15,0,0,0,0,19,0,104039,1,1,2.0,1,6851,8997,2146,43,False,1,18.0,13,2,7,10,12,33,-21,19,41,1,19,2019,2,18,18,5,3,12,25,36,-11,20,35,1,Craig,Cathcart,2
Beram_Kayal_56,0,0,0,0,0.0,56,189,0,0,0.0,0.0,2019-12-26T12:30:00Z,0,17,0,0,0,0,19,0,19184,1,2,0.0,0,-980,717,1697,43,False,0,4.0,20,5,5,9,22,28,-6,19,28,2,15,2019,3,16,20,5,5,10,20,28,-8,20,41,1,Beram,Kayal,3
