team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Aston Villa,2,2019,27,5,17,19,20,8,0,1,0,0,0,1,1,3,True,West Ham
West Ham,19,2019,20,5,8,2,27,17,0,1,0,0,0,2,2,1,False,Aston Villa
Bournemouth,3,2019,2,5,9,8,6,11,1,0,0,3,1,2,1,2,True,Everton
Everton,8,2019,6,5,11,3,2,9,0,0,1,1,3,2,1,2,False,Bournemouth
Brighton,4,2019,21,5,16,5,3,14,0,1,0,1,1,1,2,2,True,Burnley
Burnley,5,2019,3,5,14,4,21,16,0,1,0,1,1,1,2,2,False,Brighton
Liverpool,10,2019,9,5,1,13,23,18,1,0,0,3,1,5,0,0,True,Newcastle
Newcastle,13,2019,23,5,18,10,9,1,0,0,1,1,3,1,1,3,False,Liverpool
Man Utd,12,2019,11,5,4,9,8,5,1,0,0,1,0,2,2,1,True,Leicester
Leicester,9,2019,8,5,5,12,11,4,0,0,1,0,1,2,2,1,False,Man Utd
Norwich,14,2019,28,5,13,11,10,2,1,0,0,3,2,2,0,3,True,Man City
Man City,11,2019,10,5,2,14,28,13,0,0,1,2,3,3,1,1,False,Norwich
Sheffield Utd,15,2019,29,5,15,16,13,10,0,0,1,0,1,1,2,2,True,Southampton
Southampton,16,2019,13,5,10,15,29,15,1,0,0,1,0,2,1,2,False,Sheffield Utd
Spurs,17,2019,17,5,3,7,5,12,1,0,0,4,0,2,2,1,True,Crystal Palace
Crystal Palace,7,2019,5,5,12,17,17,3,0,0,1,0,4,2,1,2,False,Spurs
Watford,18,2019,18,5,20,1,1,7,0,1,0,2,2,0,2,3,True,Arsenal
Arsenal,1,2019,1,5,7,18,18,20,0,1,0,2,2,2,2,1,False,Watford
Wolves,20,2019,26,5,19,6,4,6,0,0,1,2,5,0,3,2,True,Chelsea
Chelsea,6,2019,4,5,6,20,26,19,1,0,0,5,2,2,2,1,False,Wolves
