team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Liverpool,10,2019,9,1,3,14,28,16,1,0,0,4,1,1,0,0,True,Norwich
Norwich,14,2019,28,1,16,10,9,3,0,0,1,1,4,0,0,1,False,Liverpool
Bournemouth,3,2019,2,1,8,15,29,9,0,1,0,1,1,0,1,0,True,Sheffield Utd
Sheffield Utd,15,2019,29,1,9,3,2,8,0,1,0,1,1,0,1,0,False,Bournemouth
Burnley,5,2019,3,1,5,16,13,17,1,0,0,3,0,1,0,0,True,Southampton
Southampton,16,2019,13,1,17,5,3,5,0,0,1,0,3,0,0,1,False,Burnley
Crystal Palace,7,2019,5,1,10,8,6,11,0,1,0,0,0,0,1,0,True,Everton
Everton,8,2019,6,1,11,7,5,10,0,1,0,0,0,0,1,0,False,Crystal Palace
Leicester,9,2019,8,1,12,20,26,13,0,1,0,0,0,0,1,0,True,Wolves
Wolves,20,2019,26,1,13,9,8,12,0,1,0,0,0,0,1,0,False,Leicester
Spurs,17,2019,17,1,6,2,27,15,1,0,0,3,1,1,0,0,True,Aston Villa
Aston Villa,2,2019,27,1,15,17,17,6,0,0,1,1,3,0,0,1,False,Spurs
Watford,18,2019,18,1,18,4,21,4,0,0,1,0,3,0,0,1,True,Brighton
Brighton,4,2019,21,1,4,18,18,18,1,0,0,3,0,1,0,0,False,Watford
West Ham,19,2019,20,1,20,11,10,1,0,0,1,0,5,0,0,1,True,Man City
Man City,11,2019,10,1,1,19,20,20,1,0,0,5,0,1,0,0,False,West Ham
Man Utd,12,2019,11,1,2,6,4,19,1,0,0,4,0,1,0,0,True,Chelsea
Chelsea,6,2019,4,1,19,12,11,2,0,0,1,0,4,0,0,1,False,Man Utd
Newcastle,13,2019,23,1,14,1,1,7,0,0,1,0,1,0,0,1,True,Arsenal
Arsenal,1,2019,1,1,7,13,23,14,1,0,0,1,0,1,0,0,False,Newcastle
