team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Arsenal,1,2019,1,36,9,10,9,1,1,0,0,2,1,13,14,9,True,Liverpool
Liverpool,10,2019,9,36,1,1,1,9,0,0,1,1,2,30,3,3,False,Arsenal
Burnley,5,2019,3,36,10,20,26,6,0,1,0,1,1,14,9,13,True,Wolves
Wolves,20,2019,26,36,6,5,3,10,0,1,0,1,1,14,14,8,False,Burnley
Chelsea,6,2019,4,36,3,14,28,20,1,0,0,1,0,19,6,11,True,Norwich
Norwich,14,2019,28,36,20,6,4,3,0,0,1,0,1,5,6,25,False,Chelsea
Crystal Palace,7,2019,5,36,14,12,11,5,0,0,1,0,2,11,9,16,True,Man Utd
Man Utd,12,2019,11,36,5,7,5,14,1,0,0,2,0,17,11,8,False,Crystal Palace
Everton,8,2019,6,36,11,2,27,19,0,1,0,1,1,12,10,14,True,Aston Villa
Aston Villa,2,2019,27,36,19,8,6,11,0,1,0,1,1,8,7,21,False,Everton
Leicester,9,2019,8,36,4,15,29,8,1,0,0,2,0,18,8,10,True,Sheffield Utd
Sheffield Utd,15,2019,29,36,8,9,8,4,0,0,1,0,2,14,12,10,False,Leicester
Man City,11,2019,10,36,2,3,2,18,1,0,0,2,1,24,3,9,True,Bournemouth
Bournemouth,3,2019,2,36,18,11,10,2,0,0,1,1,2,8,7,21,False,Man City
Newcastle,13,2019,23,36,13,17,17,7,0,0,1,1,3,11,10,15,True,Spurs
Spurs,17,2019,17,36,7,13,23,13,1,0,0,3,1,15,10,11,False,Newcastle
Southampton,16,2019,13,36,12,4,21,16,0,1,0,1,1,13,7,16,True,Brighton
Brighton,4,2019,21,36,16,16,13,12,0,1,0,1,1,8,13,15,False,Southampton
West Ham,19,2019,20,36,15,18,18,17,1,0,0,3,1,10,7,19,True,Watford
Watford,18,2019,18,36,17,19,20,15,0,0,1,1,3,8,10,18,False,West Ham
