name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,season,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc,name_first,name_last,element_type
Adam_Masina_355,0,0,0,0,0.0,355,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,17,0,0,0,0,9,0,4236,1,1,0.0,0,-98,36,134,43,False,0,18.0,4,0,4,5,5,21,-16,9,16,0,20,2019,3,9,13,3,4,3,13,13,0,10,20,0,Adam,Masina,2
Adam_Smith_63,0,0,21,1,13.2,63,82,0,0,2.7,12.0,2019-10-19T14:00:00Z,90,14,0,0,0,0,9,0,31047,0,0,2.0,5,-3306,59,3365,43,True,1,3.0,12,3,3,3,13,13,0,9,17,0,10,2019,18,20,5,0,5,5,5,21,-16,10,21,0,Adam,Smith,2
Adam_Webster_493,0,0,24,0,1.8,493,81,2,1,11.2,60.8,2019-10-19T14:00:00Z,90,2,0,0,0,0,9,0,12226,1,2,49.0,7,3248,4185,937,44,False,0,4.0,9,2,3,4,9,12,-3,9,11,2,16,2019,8,16,10,3,1,6,10,16,-6,10,18,2,Adam,Webster,2
Addji Keaninkin Marc-Israel_Guehi_545,0,0,0,0,0.0,545,83,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,13,0,0,0,0,9,0,3076,0,1,0.0,0,538,883,345,40,True,0,6.0,17,5,2,2,19,14,5,9,16,0,4,2019,5,13,12,3,3,4,14,15,-1,10,17,0,Addji Keaninkin Marc-Israel,Guehi,2
Ademola_Lookman_155,0,0,0,0,0.0,155,85,0,0,0.0,0.0,2019-10-19T11:30:00Z,0,19,0,0,0,0,9,0,459,0,2,0.0,0,-5,7,12,50,True,0,8.0,10,3,1,5,8,13,-5,9,17,2,15,2019,4,14,12,3,3,4,12,14,-2,10,13,2,Ademola,Lookman,3
Adrian_Mariappa_356,0,0,0,0,0.0,356,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,17,0,0,0,0,9,0,10792,1,1,0.0,0,-416,77,493,43,False,0,18.0,4,0,4,5,5,21,-16,9,16,0,20,2019,3,9,13,3,4,3,13,13,0,10,20,0,Adrian,Mariappa,2
Adrián_San Miguel del Castillo_526,0,0,0,0,0.0,526,87,0,0,0.0,0.0,2019-10-20T15:30:00Z,0,12,0,0,0,0,9,0,408110,1,1,0.0,0,-72356,14356,86712,46,False,0,10.0,25,8,1,0,21,7,14,9,8,0,1,2019,17,11,12,3,3,4,16,15,1,10,17,1,Adrián,San Miguel del Castillo,1
Ahmed_El Mohamady_22,0,0,0,0,0.0,22,81,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,4,0,0,0,0,9,0,74589,1,2,0.0,0,-5109,1039,6148,43,True,0,2.0,11,3,2,4,15,13,2,9,14,1,12,2019,11,2,22,7,1,2,32,9,23,10,19,1,Ahmed,El Mohamady,2
Ainsley_Maitland-Niles_4,0,0,0,0,0.0,4,88,0,0,0.0,0.0,2019-10-21T19:00:00Z,0,15,0,0,0,0,9,0,330367,0,1,0.0,0,-39815,3012,42827,50,False,0,1.0,15,4,3,2,13,12,1,9,24,1,5,2019,7,6,15,4,3,3,10,12,-2,10,20,0,Ainsley,Maitland-Niles,2
Akin_Famewo_552,0,0,0,0,0.0,552,82,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,3,0,0,0,0,9,0,1463,0,0,0.0,0,712,852,140,40,False,0,14.0,7,2,1,6,10,21,-11,9,14,0,19,2019,12,7,13,3,4,3,13,10,3,10,21,0,Akin,Famewo,2
Albian_Ajeti_514,0,0,1,0,0.0,514,85,1,0,0.0,0.0,2019-10-19T11:30:00Z,16,8,0,0,0,0,9,0,2551,0,2,0.0,1,-52,85,137,58,False,0,19.0,12,3,3,3,11,13,-2,9,16,1,11,2019,15,8,13,3,4,3,9,8,1,10,19,1,Albian,Ajeti,4
Alexander_Tettey_289,0,0,15,1,1.3,289,82,0,0,1.8,16.6,2019-10-19T14:00:00Z,90,3,0,0,0,0,9,0,11739,0,0,0.0,3,-681,52,733,45,False,0,14.0,7,2,1,6,10,21,-11,9,14,0,19,2019,12,7,13,3,4,3,13,10,3,10,21,0,Alexander,Tettey,3
Alexandre Nascimento_Costa Silva_387,0,0,0,0,0.0,387,85,0,0,0.0,0.0,2019-10-19T11:30:00Z,0,8,0,0,0,0,9,0,81989,0,2,0.0,0,-4177,2081,6258,44,False,0,19.0,12,3,3,3,11,13,-2,9,16,1,11,2019,15,8,13,3,4,3,9,8,1,10,19,1,Alexandre Nascimento,Costa Silva,4
Alexandre_Lacazette_12,0,0,0,0,11.1,12,88,0,0,1.5,2.2,2019-10-21T19:00:00Z,21,15,0,0,0,0,9,0,100035,0,1,2.0,1,-2146,1365,3511,93,False,0,1.0,15,4,3,2,13,12,1,9,24,1,5,2019,7,6,15,4,3,3,10,12,-2,10,20,0,Alexandre,Lacazette,4
Alexis_Sánchez_240,0,0,0,0,0.0,240,87,0,0,0.0,0.0,2019-10-20T15:30:00Z,0,10,0,0,0,0,9,0,30283,1,1,0.0,0,-537,51,588,68,True,0,12.0,10,2,4,3,10,9,1,9,19,0,14,2019,14,19,7,2,1,7,11,24,-13,10,16,0,Alexis,Sánchez,3
Alex_Iwobi_17,0,0,10,1,27.3,17,85,0,0,7.1,15.6,2019-10-19T11:30:00Z,86,19,0,0,0,0,9,0,104844,0,2,28.0,3,-9445,2206,11651,58,True,0,8.0,10,3,1,5,8,13,-5,9,17,2,15,2019,4,14,12,3,3,4,12,14,-2,10,13,2,Alex,Iwobi,3
Alex_McCarthy_318,0,0,0,0,0.0,318,90,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,20,0,0,0,0,9,0,28335,1,1,0.0,0,-860,394,1254,43,False,0,16.0,8,2,2,5,9,16,-7,9,12,1,17,2019,9,3,20,6,2,2,25,8,17,10,11,0,Alex,McCarthy,1
Alex_Oxlade-Chamberlain_193,0,0,2,0,2.6,193,87,0,0,1.1,0.0,2019-10-20T15:30:00Z,30,12,0,0,0,0,9,0,21478,1,1,9.0,1,-1068,349,1417,62,False,0,10.0,25,8,1,0,21,7,14,9,8,0,1,2019,17,11,12,3,3,4,16,15,1,10,17,1,Alex,Oxlade-Chamberlain,3
Alfie_Whiteman_543,0,0,0,0,0.0,543,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,18,0,0,0,0,9,0,20188,1,1,0.0,0,2501,3859,1358,40,True,0,17.0,12,3,3,3,15,13,2,9,15,1,7,2019,10,1,28,9,1,0,23,8,15,10,11,0,Alfie,Whiteman,1
Alireza_Jahanbakhsh_50,0,0,0,0,0.0,50,81,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,2,0,0,0,0,9,0,4398,1,2,0.0,0,-61,57,118,58,False,0,4.0,9,2,3,4,9,12,-3,9,11,2,16,2019,8,16,10,3,1,6,10,16,-6,10,18,2,Alireza,Jahanbakhsh,3
Alisson_Ramses Becker_189,0,0,15,0,0.0,189,87,1,0,0.9,9.0,2019-10-20T15:30:00Z,90,12,0,0,0,0,9,1,412556,1,1,0.0,2,31400,41857,10457,58,False,0,10.0,25,8,1,0,21,7,14,9,8,0,1,2019,17,11,12,3,3,4,16,15,1,10,17,1,Alisson,Ramses Becker,1
Allan_Saint-Maximin_500,0,0,9,0,39.4,500,83,1,0,5.3,11.0,2019-10-19T14:00:00Z,84,6,0,0,0,0,9,0,17156,0,1,3.0,2,2424,3123,699,54,False,0,13.0,8,2,2,5,5,14,-9,9,19,1,18,2019,20,12,12,2,6,2,13,13,0,10,15,2,Allan,Saint-Maximin,3
Andreas_Christensen_108,0,0,0,0,0.0,108,83,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,13,0,0,0,0,9,0,56630,0,1,0.0,0,-9200,984,10184,50,True,0,6.0,17,5,2,2,19,14,5,9,16,0,4,2019,5,13,12,3,3,4,14,15,-1,10,17,0,Andreas,Christensen,2
Andreas_Pereira_246,0,0,2,0,31.9,246,87,1,0,6.1,11.6,2019-10-20T15:30:00Z,90,10,0,0,0,0,9,0,30308,1,1,17.0,2,-2721,632,3353,50,True,0,12.0,10,2,4,3,10,9,1,9,19,0,14,2019,14,19,7,2,1,7,11,24,-13,10,16,0,Andreas,Pereira,3
Andrew_Robertson_181,1,3,32,0,33.2,181,87,1,0,7.5,40.2,2019-10-20T15:30:00Z,90,12,0,0,0,0,9,0,1332521,1,1,2.0,8,-23734,34739,58473,69,False,0,10.0,25,8,1,0,21,7,14,9,8,0,1,2019,17,11,12,3,3,4,16,15,1,10,17,1,Andrew,Robertson,2
Andrew_Surman_80,0,0,0,0,0.0,80,82,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,14,0,0,0,0,9,0,3008,0,0,0.0,0,-108,48,156,48,True,0,3.0,12,3,3,3,13,13,0,9,17,0,10,2019,18,20,5,0,5,5,5,21,-16,10,21,0,Andrew,Surman,3
Andre_Gray_364,0,0,0,0,0.0,364,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,17,0,0,0,0,9,0,32100,1,1,0.0,0,-2634,577,3211,57,False,0,18.0,4,0,4,5,5,21,-16,9,16,0,20,2019,3,9,13,3,4,3,13,13,0,10,20,0,Andre,Gray,4
Andre_Green_32,0,0,0,0,0.0,32,81,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,4,0,0,0,0,9,0,797,1,2,0.0,0,-23,14,37,49,True,0,2.0,11,3,2,4,15,13,2,9,14,1,12,2019,11,2,22,7,1,2,32,9,23,10,19,1,Andre,Green,3
Andriy_Yarmolenko_392,0,0,2,0,14.8,392,85,1,0,3.3,7.6,2019-10-19T11:30:00Z,45,8,0,0,0,0,9,0,434915,0,2,11.0,1,32576,83895,51319,60,False,0,19.0,12,3,3,3,11,13,-2,9,16,1,11,2019,15,8,13,3,4,3,9,8,1,10,19,1,Andriy,Yarmolenko,3
Andros_Townsend_135,0,0,9,0,0.8,135,84,0,0,0.7,6.2,2019-10-19T16:30:00Z,35,11,0,0,0,0,9,0,108141,2,0,0.0,1,-5873,1093,6966,57,True,0,7.0,14,4,2,3,8,10,-2,9,20,0,6,2019,1,5,16,4,4,2,15,14,1,10,26,1,Andros,Townsend,3
André Filipe_Tavares Gomes_422,0,0,9,1,13.4,422,85,0,0,1.9,4.0,2019-10-19T11:30:00Z,90,19,0,0,0,0,9,0,28627,0,2,2.0,2,-814,256,1070,53,True,1,8.0,10,3,1,5,8,13,-5,9,17,2,15,2019,4,14,12,3,3,4,12,14,-2,10,13,2,André Filipe,Tavares Gomes,3
Andy_Carroll_520,0,0,3,0,1.1,520,83,1,0,0.2,1.0,2019-10-19T14:00:00Z,20,6,0,0,0,0,9,0,7739,0,1,0.0,1,181,864,683,54,False,0,13.0,8,2,2,5,5,14,-9,9,19,1,18,2019,20,12,12,2,6,2,13,13,0,10,15,2,Andy,Carroll,4
Andy_King_480,0,0,0,0,0.0,480,86,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,5,0,0,0,0,9,0,19938,1,2,0.0,0,-1029,76,1105,44,True,0,9.0,17,5,2,2,16,8,8,9,11,0,3,2019,16,18,8,2,2,6,9,25,-16,10,12,2,Andy,King,3
Andy_Lonergan_530,0,0,0,0,0.0,530,87,0,0,0.0,0.0,2019-10-20T15:30:00Z,0,12,0,0,0,0,9,0,1654,1,1,0.0,0,-45,49,94,44,False,0,10.0,25,8,1,0,21,7,14,9,8,0,1,2019,17,11,12,3,3,4,16,15,1,10,17,1,Andy,Lonergan,1
Angelo_Ogbonna_377,0,0,13,0,10.1,377,85,2,0,8.5,38.2,2019-10-19T11:30:00Z,90,8,0,0,0,0,9,0,33939,0,2,37.0,1,-725,1012,1737,45,False,0,19.0,12,3,3,3,11,13,-2,9,16,1,11,2019,15,8,13,3,4,3,9,8,1,10,19,1,Angelo,Ogbonna,2
Angel_Gomes_245,0,0,0,0,0.0,245,87,0,0,0.0,0.0,2019-10-20T15:30:00Z,0,10,0,0,0,0,9,0,6702,1,1,0.0,0,-105,194,299,48,True,0,12.0,10,2,4,3,10,9,1,9,19,0,14,2019,14,19,7,2,1,7,11,24,-13,10,16,0,Angel,Gomes,3
Angus_Gunn_319,0,0,9,0,0.0,319,90,1,0,0.1,1.0,2019-10-19T14:00:00Z,90,20,0,0,0,0,9,0,233529,1,1,0.0,2,-10184,4181,14365,45,False,0,16.0,8,2,2,5,9,16,-7,9,12,1,17,2019,9,3,20,6,2,2,25,8,17,10,11,0,Angus,Gunn,1
Anthony_Knockaert_52,0,0,0,0,0.0,52,81,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,2,0,0,0,0,9,0,664,1,2,0.0,0,-11,7,18,54,False,0,4.0,9,2,3,4,9,12,-3,9,11,2,16,2019,8,16,10,3,1,6,10,16,-6,10,18,2,Anthony,Knockaert,3
Anthony_Martial_239,0,0,3,0,0.3,239,87,1,0,0.1,0.2,2019-10-20T15:30:00Z,6,10,0,0,0,0,9,0,208094,1,1,0.0,1,-12915,5968,18883,75,True,0,12.0,10,2,4,3,10,9,1,9,19,0,14,2019,14,19,7,2,1,7,11,24,-13,10,16,0,Anthony,Martial,3
Antonio_Rüdiger_104,0,0,0,0,0.0,104,83,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,13,0,0,0,0,9,0,6976,0,1,0.0,0,-317,123,440,60,True,0,6.0,17,5,2,2,19,14,5,9,16,0,4,2019,5,13,12,3,3,4,14,15,-1,10,17,0,Antonio,Rüdiger,2
Anwar_El Ghazi_30,0,0,1,0,3.3,30,81,1,0,3.7,0.0,2019-10-19T14:00:00Z,75,4,0,0,0,0,9,0,129566,1,2,36.0,2,76061,85376,9315,55,True,0,2.0,11,3,2,4,15,13,2,9,14,1,12,2019,11,2,22,7,1,2,32,9,23,10,19,1,Anwar,El Ghazi,3
Archie_Mair_551,0,0,0,0,0.0,551,82,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,3,0,0,0,0,9,0,852,0,0,0.0,0,517,590,73,40,False,0,14.0,7,2,1,6,10,21,-11,9,14,0,19,2019,12,7,13,3,4,3,13,10,3,10,21,0,Archie,Mair,1
Arnaut_Danjuma Groeneveld_492,0,0,1,0,0.6,492,82,0,0,2.9,2.2,2019-10-19T14:00:00Z,21,14,0,0,0,0,9,0,1807,0,0,26.0,1,13,73,60,58,True,0,3.0,12,3,3,3,13,13,0,9,17,0,10,2019,18,20,5,0,5,5,5,21,-16,10,21,0,Arnaut,Danjuma Groeneveld,3
Arthur_Masuaku_378,0,0,9,0,15.3,378,85,2,0,3.9,21.4,2019-10-19T11:30:00Z,90,8,0,0,0,0,9,0,57793,0,2,2.0,1,-6410,502,6912,45,False,0,19.0,12,3,3,3,11,13,-2,9,16,1,11,2019,15,8,13,3,4,3,9,8,1,10,19,1,Arthur,Masuaku,2
Artur_Boruc_73,0,0,0,0,0.0,73,82,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,14,0,0,0,0,9,0,20950,0,0,0.0,0,-603,366,969,44,True,0,3.0,12,3,3,3,13,13,0,9,17,0,10,2019,18,20,5,0,5,5,5,21,-16,10,21,0,Artur,Boruc,1
Ashley_Barnes_90,0,0,0,0,0.0,90,86,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,9,0,0,0,0,9,0,346642,1,2,0.0,0,-135011,4969,139980,64,False,0,5.0,12,3,3,3,12,11,1,9,14,0,8,2019,6,4,20,6,2,2,23,16,7,10,18,0,Ashley,Barnes,4
Ashley_Westwood_101,0,0,20,0,31.9,101,86,2,0,7.1,31.4,2019-10-19T14:00:00Z,90,9,0,0,0,0,9,0,35023,1,2,8.0,2,-472,1829,2301,54,False,0,5.0,12,3,3,3,12,11,1,9,14,0,8,2019,6,4,20,6,2,2,23,16,7,10,18,0,Ashley,Westwood,3
Ashley_Young_224,0,0,9,0,5.1,224,87,1,0,1.4,9.2,2019-10-20T15:30:00Z,90,10,0,0,0,0,9,0,26566,1,1,0.0,2,-908,986,1894,54,True,0,12.0,10,2,4,3,10,9,1,9,19,0,14,2019,14,19,7,2,1,7,11,24,-13,10,16,0,Ashley,Young,2
Asmir_Begovic_72,0,0,0,0,0.0,72,82,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,14,0,0,0,0,9,0,78837,0,0,0.0,0,-6254,102,6356,43,True,0,3.0,12,3,3,3,13,13,0,9,17,0,10,2019,18,20,5,0,5,5,5,21,-16,10,21,0,Asmir,Begovic,1
Axel_Tuanzebe_481,0,0,0,0,0.0,481,87,0,0,0.0,0.0,2019-10-20T15:30:00Z,0,10,0,0,0,0,9,0,11709,1,1,0.0,0,948,1759,811,44,True,0,12.0,10,2,4,3,10,9,1,9,19,0,14,2019,14,19,7,2,1,7,11,24,-13,10,16,0,Axel,Tuanzebe,2
Aymeric_Laporte_202,0,0,0,0,0.0,202,84,0,0,0.0,0.0,2019-10-19T16:30:00Z,0,7,0,0,0,0,9,0,159539,2,0,0.0,0,-7152,334,7486,63,False,0,11.0,19,6,1,2,29,9,20,9,18,0,2,2019,2,15,11,3,2,5,15,16,-1,10,15,1,Aymeric,Laporte,2
Ayoze_Pérez_265,0,0,8,0,5.9,265,86,1,0,2.0,4.4,2019-10-19T14:00:00Z,66,5,0,0,0,0,9,0,223889,1,2,10.0,2,-5362,6843,12205,60,True,0,9.0,17,5,2,2,16,8,8,9,11,0,3,2019,16,18,8,2,2,6,9,25,-16,10,12,2,Ayoze,Pérez,3
Bailey_Peacock-Farrell_495,0,0,0,0,0.0,495,86,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,9,0,0,0,0,9,0,5602,1,2,0.0,0,-127,59,186,44,False,0,5.0,12,3,3,3,12,11,1,9,14,0,8,2019,6,4,20,6,2,2,23,16,7,10,18,0,Bailey,Peacock-Farrell,1
Bamidele_Alli_344,0,1,24,0,27.7,344,89,1,1,11.4,46.0,2019-10-19T14:00:00Z,90,18,0,0,0,0,9,0,30797,1,1,40.0,7,-441,1748,2189,84,True,1,17.0,12,3,3,3,15,13,2,9,15,1,7,2019,10,1,28,9,1,0,23,8,15,10,11,0,Bamidele,Alli,3
Beni_Baningime_557,0,0,0,0,0.0,557,85,0,0,0.0,0.0,2019-10-19T11:30:00Z,0,19,0,0,0,0,9,0,0,0,2,0.0,0,0,0,0,45,True,0,8.0,10,3,1,5,8,13,-5,9,17,2,15,2019,4,14,12,3,3,4,12,14,-2,10,13,2,Beni,Baningime,3
Benjamin_Chilwell_161,0,0,9,0,5.6,161,86,1,0,3.1,17.4,2019-10-19T14:00:00Z,90,5,0,0,0,0,9,0,304617,1,2,8.0,2,27285,36438,9153,54,True,0,9.0,17,5,2,2,16,8,8,9,11,0,3,2019,16,18,8,2,2,6,9,25,-16,10,12,2,Benjamin,Chilwell,2
Benjamin_Mendy_204,0,0,24,1,12.8,204,84,0,0,2.3,9.8,2019-10-19T16:30:00Z,90,7,0,0,0,0,9,0,26375,2,0,0.0,6,-9050,679,9729,59,False,0,11.0,19,6,1,2,29,9,20,9,18,0,2,2019,2,15,11,3,2,5,15,16,-1,10,15,1,Benjamin,Mendy,2
Ben_Davies_329,0,0,0,0,0.0,329,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,18,0,0,0,0,9,0,10794,1,1,0.0,0,-236,316,552,54,True,0,17.0,12,3,3,3,15,13,2,9,15,1,7,2019,10,1,28,9,1,0,23,8,15,10,11,0,Ben,Davies,2
Ben_Foster_366,0,0,10,0,0.0,366,89,1,0,0.3,3.2,2019-10-19T14:00:00Z,90,17,0,0,0,0,9,1,109774,1,1,0.0,2,-1911,2935,4846,48,False,0,18.0,4,0,4,5,5,21,-16,9,16,0,20,2019,3,9,13,3,4,3,13,13,0,10,20,0,Ben,Foster,1
Ben_Gibson_89,0,0,0,0,0.0,89,86,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,9,0,0,0,0,9,0,190034,1,2,0.0,0,-4310,3248,7558,40,False,0,5.0,12,3,3,3,12,11,1,9,14,0,8,2019,6,4,20,6,2,2,23,16,7,10,18,0,Ben,Gibson,2
Ben_Godfrey_273,0,0,7,0,0.2,273,82,0,0,1.0,9.6,2019-10-19T14:00:00Z,49,3,0,0,0,0,9,0,16270,0,0,0.0,1,-2543,127,2670,45,False,0,14.0,7,2,1,6,10,21,-11,9,14,0,19,2019,12,7,13,3,4,3,13,10,3,10,21,0,Ben,Godfrey,2
Ben_Johnson_384,0,0,0,0,0.0,384,85,0,0,0.0,0.0,2019-10-19T11:30:00Z,0,8,0,0,0,0,9,0,104488,0,2,0.0,0,-1390,2755,4145,40,False,0,19.0,12,3,3,3,11,13,-2,9,16,1,11,2019,15,8,13,3,4,3,9,8,1,10,19,1,Ben,Johnson,2
Ben_Mee_83,0,0,9,0,0.4,83,86,2,0,3.9,19.2,2019-10-19T14:00:00Z,90,9,0,0,0,0,9,0,67164,1,2,19.0,1,381,3137,2756,50,False,0,5.0,12,3,3,3,12,11,1,9,14,0,8,2019,6,4,20,6,2,2,23,16,7,10,18,0,Ben,Mee,2
Ben_Osborn_472,0,0,0,0,0.0,472,88,0,0,0.0,0.0,2019-10-21T19:00:00Z,0,1,0,0,0,0,9,0,2284,0,1,0.0,0,-99,19,118,48,True,0,15.0,12,3,3,3,8,7,1,9,17,1,9,2019,19,10,13,3,4,3,12,14,-2,10,18,1,Ben,Osborn,3
Beram_Kayal_56,0,0,0,0,0.0,56,81,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,2,0,0,0,0,9,0,3690,1,2,0.0,0,-233,84,317,44,False,0,4.0,9,2,3,4,9,12,-3,9,11,2,16,2019,8,16,10,3,1,6,10,16,-6,10,18,2,Beram,Kayal,3
Bernardo Mota_Veiga de Carvalho e Silva_218,1,0,29,1,42.5,218,84,0,0,11.8,37.0,2019-10-19T16:30:00Z,90,7,0,0,0,0,9,0,1009503,2,0,38.0,6,-39880,61125,101005,79,False,0,11.0,19,6,1,2,29,9,20,9,18,0,2,2019,2,15,11,3,2,5,15,16,-1,10,15,1,Bernardo Mota,Veiga de Carvalho e Silva,3
Bernardo_Fernandes da Silva Junior_39,0,0,0,0,0.0,39,81,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,2,0,0,0,0,9,0,7230,1,2,0.0,0,-477,24,501,43,False,0,4.0,9,2,3,4,9,12,-3,9,11,2,16,2019,8,16,10,3,1,6,10,16,-6,10,18,2,Bernardo,Fernandes da Silva Junior,2
Bernard_Anício Caldeira Duarte_152,0,2,30,1,12.8,152,85,0,1,10.1,47.2,2019-10-19T11:30:00Z,90,19,0,0,0,0,9,0,63074,0,2,41.0,10,-5241,747,5988,65,True,0,8.0,10,3,1,5,8,13,-5,9,17,2,15,2019,4,14,12,3,3,4,12,14,-2,10,13,2,Bernard,Anício Caldeira Duarte,3
Bernd_Leno_14,0,0,14,0,0.0,14,88,1,0,0.9,9.2,2019-10-21T19:00:00Z,90,15,0,0,0,0,9,1,453397,0,1,0.0,2,25910,39293,13383,50,False,0,1.0,15,4,3,2,13,12,1,9,24,1,5,2019,7,6,15,4,3,3,10,12,-2,10,20,0,Bernd,Leno,1
Billy_Gilmour_533,0,0,0,0,0.0,533,83,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,13,0,0,0,0,9,0,1542,0,1,0.0,0,-35,123,158,45,True,0,6.0,17,5,2,2,19,14,5,9,16,0,4,2019,5,13,12,3,3,4,14,15,-1,10,17,0,Billy,Gilmour,3
