team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Arsenal,1,2019,1,2,2,5,3,10,1,0,0,2,1,2,0,0,True,Burnley
Burnley,5,2019,3,2,10,1,1,2,0,0,1,1,2,1,0,1,False,Arsenal
Aston Villa,2,2019,27,2,17,3,2,7,0,0,1,1,2,0,0,2,True,Bournemouth
Bournemouth,3,2019,2,2,7,2,27,17,1,0,0,2,1,1,1,0,False,Aston Villa
Brighton,4,2019,21,2,5,19,20,16,0,1,0,1,1,1,1,0,True,West Ham
West Ham,19,2019,20,2,16,4,21,5,0,1,0,1,1,0,1,1,False,Brighton
Chelsea,6,2019,4,2,15,9,8,12,0,1,0,1,1,0,1,1,True,Leicester
Leicester,9,2019,8,2,12,6,4,15,0,1,0,1,1,0,2,0,False,Chelsea
Everton,8,2019,6,2,9,18,18,20,1,0,0,1,0,1,1,0,True,Watford
Watford,18,2019,18,2,20,8,6,9,0,0,1,0,1,0,0,2,False,Everton
Man City,11,2019,10,2,3,17,17,6,0,1,0,2,2,1,1,0,True,Spurs
Spurs,17,2019,17,2,6,11,10,3,0,1,0,2,2,1,1,0,False,Man City
Norwich,14,2019,28,2,11,13,23,18,1,0,0,3,1,1,0,1,True,Newcastle
Newcastle,13,2019,23,2,18,14,28,11,0,0,1,1,3,0,0,2,False,Norwich
Sheffield Utd,15,2019,29,2,8,7,5,14,1,0,0,1,0,1,1,0,True,Crystal Palace
Crystal Palace,7,2019,5,2,14,15,29,8,0,0,1,0,1,0,1,1,False,Sheffield Utd
Southampton,16,2019,13,2,19,10,9,1,0,0,1,1,2,0,0,2,True,Liverpool
Liverpool,10,2019,9,2,1,16,13,19,1,0,0,2,1,2,0,0,False,Southampton
Wolves,20,2019,26,2,13,12,11,4,0,1,0,1,1,0,2,0,True,Man Utd
Man Utd,12,2019,11,2,4,20,26,13,0,1,0,1,1,1,1,0,False,Wolves
