name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,season,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc,name_first,name_last,element_type
Harry_Winks_347,0,0,17,0,5.9,347,219,1,0,2.1,15.4,2020-01-11T17:30:00Z,90,10,0,0,0,0,22,0,18312,1,0,0.0,2,-345,143,488,52,True,0,17.0,30,8,6,8,36,31,5,22,44,3,8,2019,18,17,23,5,8,10,20,34,-14,23,50,3,Harry,Winks,3
Scott_Carson_562,0,0,0,0,0.0,562,211,0,0,0.0,0.0,2020-01-12T16:30:00Z,0,2,0,0,0,0,22,0,5657,6,1,0.0,0,504,892,388,40,False,0,11.0,47,15,2,5,62,25,37,22,40,2,2,2019,7,9,30,7,9,7,22,26,-4,23,36,1,Scott,Carson,1
Ashley_Westwood_101,0,0,6,0,2.1,101,213,3,0,2.8,8.0,2020-01-11T15:00:00Z,90,6,0,0,0,0,22,0,27035,0,3,18.0,1,187,2222,2035,54,False,1,5.0,24,7,3,12,24,37,-13,22,40,0,15,2019,9,3,45,14,3,6,48,23,25,23,24,0,Ashley,Westwood,3
Lucas_Digne_141,1,3,40,1,41.9,141,215,0,0,7.9,31.0,2020-01-11T15:00:00Z,84,4,0,0,0,0,22,0,862158,0,1,6.0,12,9005,33334,24329,57,True,0,8.0,28,8,4,10,25,32,-7,22,41,2,11,2019,19,16,23,6,5,11,26,34,-8,22,42,1,Lucas,Digne,2
Ayoze_Pérez_265,0,0,5,0,5.0,265,216,1,0,1.0,4.6,2020-01-11T15:00:00Z,66,16,0,0,0,0,22,0,446880,2,1,0.0,2,118506,137789,19283,60,True,0,9.0,45,14,3,5,47,21,26,22,24,0,3,2019,5,14,27,8,3,12,26,38,-12,23,41,0,Ayoze,Pérez,3
Nathan_Aké_59,0,0,17,0,2.8,59,212,3,0,2.0,17.0,2020-01-12T14:00:00Z,90,18,0,0,0,0,22,0,471675,3,0,0.0,1,-29860,312,30172,48,True,0,3.0,20,5,5,12,20,35,-15,22,44,1,19,2019,14,20,17,4,5,14,23,45,-22,23,46,1,Nathan,Aké,2
Isaac_Hayden_271,0,0,6,0,6.8,271,220,1,0,1.7,10.6,2020-01-11T15:00:00Z,90,20,0,0,0,0,22,0,258279,1,1,0.0,2,1857,16072,14215,43,False,0,13.0,26,7,5,10,21,34,-13,22,40,2,13,2019,6,4,39,12,3,8,39,30,9,23,41,0,Isaac,Hayden,3
Patrick_van Aanholt_123,0,0,0,0,0.0,123,214,0,0,0.0,0.0,2020-01-11T12:30:00Z,0,1,0,0,0,0,22,0,352506,1,1,0.0,0,-30533,191,30724,55,True,0,7.0,29,7,8,7,20,24,-4,22,34,1,9,2019,11,2,48,15,3,5,64,27,37,23,41,2,Patrick,van Aanholt,2
Ken_Sema_372,0,0,0,0,0.0,372,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,3,0,0,0,0,22,0,1402,3,0,0.0,0,-20,11,31,48,False,0,18.0,22,5,7,10,20,34,-14,22,48,3,17,2019,17,8,31,8,7,8,36,31,5,23,47,3,Ken,Sema,3
Jonny_Evans_162,0,0,20,0,0.5,162,216,2,0,6.1,27.8,2020-01-11T15:00:00Z,90,16,0,0,0,0,22,0,517871,2,1,33.0,1,29235,53650,24415,53,True,0,9.0,45,14,3,5,47,21,26,22,24,0,3,2019,5,14,27,8,3,12,26,38,-12,23,41,0,Jonny,Evans,2
Jorge Luiz_Frello Filho_118,0,1,30,1,2.3,118,213,0,1,5.7,37.8,2020-01-11T15:00:00Z,90,5,0,0,0,0,22,0,231396,0,3,17.0,9,-5372,8406,13778,49,True,0,6.0,39,12,3,7,39,29,10,22,40,0,4,2019,13,12,29,8,5,10,22,34,-12,23,41,2,Jorge Luiz,Frello Filho,3
Kortney_Hause_25,0,0,9,0,0.3,25,211,6,0,1.5,12.6,2020-01-12T16:30:00Z,90,11,0,0,0,0,22,0,4758,6,1,2.0,-1,20,161,141,44,True,0,2.0,21,6,3,13,28,43,-15,22,38,1,18,2019,4,15,25,6,7,10,26,31,-5,23,34,2,Kortney,Hause,2
Mahmoud Ahmed_Ibrahim Hassan_465,1,0,11,0,15.1,465,211,1,0,4.9,4.2,2020-01-12T16:30:00Z,19,11,0,0,0,0,22,0,88374,6,1,30.0,4,-5458,1470,6928,52,True,0,2.0,21,6,3,13,28,43,-15,22,38,1,18,2019,4,15,25,6,7,10,26,31,-5,23,34,2,Mahmoud Ahmed,Ibrahim Hassan,3
Kyle_Walker_203,0,0,0,0,0.0,203,211,0,0,0.0,0.0,2020-01-12T16:30:00Z,0,2,0,0,0,0,22,0,849309,6,1,0.0,0,-14113,17354,31467,58,False,0,11.0,47,15,2,5,62,25,37,22,40,2,2,2019,7,9,30,7,9,7,22,26,-4,23,36,1,Kyle,Walker,2
Diego_Rico_65,0,0,0,0,0.0,65,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,18,0,0,0,0,22,0,1017958,3,0,0.0,0,-44803,26016,70819,44,True,0,3.0,20,5,5,12,20,35,-15,22,44,1,19,2019,14,20,17,4,5,14,23,45,-22,23,46,1,Diego,Rico,2
Ryan_Bertrand_305,0,0,8,0,30.3,305,216,1,0,4.7,14.2,2020-01-11T15:00:00Z,90,9,0,0,0,0,22,0,48902,2,1,2.0,2,3180,5714,2534,48,False,0,16.0,28,8,4,10,27,39,-12,22,31,2,12,2019,20,6,34,8,10,5,34,30,4,23,34,2,Ryan,Bertrand,2
Erik_Lamela_346,0,0,4,0,0.5,346,219,0,0,1.6,6.6,2020-01-11T17:30:00Z,21,10,0,0,0,0,22,0,82657,1,0,9.0,1,-550,655,1205,57,True,0,17.0,30,8,6,8,36,31,5,22,44,3,8,2019,18,17,23,5,8,10,20,34,-14,23,50,3,Erik,Lamela,3
Allan_Saint-Maximin_500,0,0,0,0,0.0,500,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,20,0,0,0,0,22,0,17447,1,1,0.0,0,-1093,146,1239,54,False,0,13.0,26,7,5,10,21,34,-13,22,40,2,13,2019,6,4,39,12,3,8,39,30,9,23,41,0,Allan,Saint-Maximin,3
Edward_Nketiah_13,0,0,0,0,0.0,13,214,0,0,0.0,0.0,2020-01-11T12:30:00Z,0,7,0,0,0,0,22,0,40272,1,1,0.0,0,-916,828,1744,43,False,0,1.0,28,6,10,6,29,31,-2,22,56,2,10,2019,15,7,33,8,9,6,25,22,3,23,43,1,Edward,Nketiah,4
Callum_Wilson_67,0,0,4,0,8.6,67,212,3,0,2.1,0.0,2020-01-12T14:00:00Z,90,18,0,0,0,0,22,0,343900,3,0,14.0,2,-598,12530,13128,74,True,0,3.0,20,5,5,12,20,35,-15,22,44,1,19,2019,14,20,17,4,5,14,23,45,-22,23,46,1,Callum,Wilson,4
Antonio_Rüdiger_104,0,0,27,1,0.8,104,213,0,0,1.5,14.4,2020-01-11T15:00:00Z,90,5,0,0,0,0,22,0,21750,0,3,0.0,6,1039,2681,1642,60,True,0,6.0,39,12,3,7,39,29,10,22,40,0,4,2019,13,12,29,8,5,10,22,34,-12,23,41,2,Antonio,Rüdiger,2
Sébastien_Haller_457,0,0,-2,0,6.3,457,218,1,0,2.2,2.0,2020-01-10T20:00:00Z,90,15,0,0,0,0,22,0,177502,0,1,14.0,2,11341,17883,6542,70,False,0,19.0,22,6,4,11,25,33,-8,21,41,1,16,2019,8,11,29,8,5,10,26,33,-7,23,41,2,Sébastien,Haller,4
Glenn_Murray_44,0,0,-1,0,0.5,44,215,0,0,2.5,1.0,2020-01-11T15:00:00Z,18,8,0,0,0,0,22,0,52664,0,1,23.0,1,-1424,283,1707,55,False,0,4.0,24,6,6,10,25,30,-5,22,31,2,14,2019,2,18,22,6,4,13,29,44,-15,23,41,1,Glenn,Murray,4
Arnaut_Danjuma Groeneveld_492,0,0,0,0,0.0,492,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,18,0,0,0,0,22,0,2088,3,0,0.0,0,-55,10,65,58,True,0,3.0,20,5,5,12,20,35,-15,22,44,1,19,2019,14,20,17,4,5,14,23,45,-22,23,46,1,Arnaut,Danjuma Groeneveld,3
José_Holebas_353,0,0,0,0,0.0,353,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,3,0,0,0,0,22,0,51592,3,0,0.0,0,-98,718,816,46,False,0,18.0,22,5,7,10,20,34,-14,22,48,3,17,2019,17,8,31,8,7,8,36,31,5,23,47,3,José,Holebas,2
Yves_Bissouma_53,0,0,0,0,0.0,53,215,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,8,0,0,0,0,22,0,1243,0,1,0.0,0,1,75,74,50,False,0,4.0,24,6,6,10,25,30,-5,22,31,2,14,2019,2,18,22,6,4,13,29,44,-15,23,41,1,Yves,Bissouma,3
Connor_Wickham_130,0,0,0,0,0.0,130,214,0,0,0.0,0.0,2020-01-11T12:30:00Z,0,1,0,0,0,0,22,0,162907,1,1,0.0,0,319,4314,3995,44,True,0,7.0,29,7,8,7,20,24,-4,22,34,1,9,2019,11,2,48,15,3,5,64,27,37,23,41,2,Connor,Wickham,4
Josip_Drmic_434,0,0,0,0,0.0,434,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,12,0,0,0,0,22,0,4216,0,4,0.0,0,-46,51,97,53,False,0,14.0,14,3,5,14,22,45,-23,22,44,0,20,2019,3,19,20,5,5,13,20,36,-16,23,46,2,Josip,Drmic,4
Romain_Saïss_407,0,0,12,0,1.3,407,220,1,0,2.5,23.6,2020-01-11T15:00:00Z,90,13,0,0,0,0,22,0,65472,1,1,0.0,2,9729,15643,5914,44,True,0,20.0,31,7,10,5,31,28,3,22,33,2,7,2019,16,13,28,8,4,11,29,42,-13,23,33,2,Romain,Saïss,2
Andrew_Surman_80,0,0,0,0,0.0,80,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,18,0,0,0,0,22,0,2546,3,0,0.0,0,-19,41,60,47,True,0,3.0,20,5,5,12,20,35,-15,22,44,1,19,2019,14,20,17,4,5,14,23,45,-22,23,46,1,Andrew,Surman,3
Onel_Hernández_284,0,0,4,0,0.8,284,217,1,0,1.3,2.0,2020-01-11T15:00:00Z,25,12,0,0,0,0,22,0,5150,0,4,10.0,1,-216,136,352,53,False,0,14.0,14,3,5,14,22,45,-23,22,44,0,20,2019,3,19,20,5,5,13,20,36,-16,23,46,2,Onel,Hernández,3
Sofiane_Boufal_508,0,0,0,0,0.0,508,216,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,9,0,0,0,0,22,0,6891,2,1,0.0,0,-312,84,396,55,False,0,16.0,28,8,4,10,27,39,-12,22,31,2,12,2019,20,6,34,8,10,5,34,30,4,23,34,2,Sofiane,Boufal,3
Bernardo_Fernandes da Silva Junior_39,0,0,6,0,3.1,39,215,1,0,2.0,12.8,2020-01-11T15:00:00Z,90,8,0,0,0,0,22,0,7836,0,1,4.0,2,1101,1510,409,43,False,0,4.0,24,6,6,10,25,30,-5,22,31,2,14,2019,2,18,22,6,4,13,29,44,-15,23,41,1,Bernardo,Fernandes da Silva Junior,2
Paulo_Gazzaniga_341,0,0,21,0,0.0,341,219,1,0,4.2,42.0,2020-01-11T17:30:00Z,90,10,0,0,0,0,22,5,288253,1,0,0.0,3,-37339,12165,49504,46,True,0,17.0,30,8,6,8,36,31,5,22,44,3,8,2019,18,17,23,5,8,10,20,34,-14,23,50,3,Paulo,Gazzaniga,1
Danny_Welbeck_512,0,0,0,0,0.0,512,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,3,0,0,0,0,22,0,8250,3,0,0.0,0,-64,32,96,58,False,0,18.0,22,5,7,10,20,34,-14,22,48,3,17,2019,17,8,31,8,7,8,36,31,5,23,47,3,Danny,Welbeck,4
Ben_Foster_366,0,0,22,1,0.0,366,212,0,0,0.6,6.0,2020-01-12T14:00:00Z,90,3,0,0,0,0,22,1,254868,3,0,0.0,6,43433,56262,12829,48,False,0,18.0,22,5,7,10,20,34,-14,22,48,3,17,2019,17,8,31,8,7,8,36,31,5,23,47,3,Ben,Foster,1
Pierre-Emile_Højbjerg_325,0,0,6,0,1.8,325,216,1,0,2.1,10.6,2020-01-11T15:00:00Z,90,9,0,0,0,0,22,0,29861,2,1,9.0,1,-231,2219,2450,48,False,1,16.0,28,8,4,10,27,39,-12,22,31,2,12,2019,20,6,34,8,10,5,34,30,4,23,34,2,Pierre-Emile,Højbjerg,3
Lee_Grant_237,0,0,0,0,0.0,237,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,14,0,0,0,0,22,0,7390,0,4,0.0,0,-54,36,90,48,True,0,12.0,34,9,7,6,36,25,11,22,41,0,5,2019,10,1,64,21,1,0,52,14,38,22,23,1,Lee,Grant,1
Mace_Goodridge_571,0,0,0,0,0.0,571,213,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,6,0,0,0,0,22,0,247,0,3,0.0,0,-2,34,36,45,False,0,5.0,24,7,3,12,24,37,-13,22,40,0,15,2019,9,3,45,14,3,6,48,23,25,23,24,0,Mace,Goodridge,3
Angelo_Ogbonna_377,0,0,9,0,0.5,377,218,1,0,1.3,8.0,2020-01-10T20:00:00Z,90,15,0,0,0,0,22,0,109366,0,1,4.0,2,11104,20447,9343,45,False,0,19.0,22,6,4,11,25,33,-8,21,41,1,16,2019,8,11,29,8,5,10,26,33,-7,23,41,2,Angelo,Ogbonna,2
Harvey_Elliott_550,0,0,0,0,0.0,550,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,17,0,0,0,0,22,0,696,1,0,0.0,0,-24,54,78,45,False,0,10.0,61,20,1,0,50,14,36,21,22,1,1,2019,12,5,34,9,7,7,36,27,9,23,44,0,Harvey,Elliott,3
Eldin_Jakupovic_169,0,0,0,0,0.0,169,216,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,16,0,0,0,0,22,0,6501,2,1,0.0,0,-53,60,113,43,True,0,9.0,45,14,3,5,47,21,26,22,24,0,3,2019,5,14,27,8,3,12,26,38,-12,23,41,0,Eldin,Jakupovic,1
Billy_Sharp_298,0,0,0,0,1.6,298,218,0,0,0.1,0.0,2020-01-10T20:00:00Z,6,19,0,0,0,0,22,0,21706,0,1,0.0,1,-20,368,388,56,True,0,15.0,32,8,8,6,24,21,3,22,41,1,6,2019,1,10,29,6,11,6,30,32,-2,23,57,2,Billy,Sharp,4
Artur_Boruc_73,0,0,0,0,0.0,73,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,18,0,0,0,0,22,0,18622,3,0,0.0,0,-160,213,373,43,True,0,3.0,20,5,5,12,20,35,-15,22,44,1,19,2019,14,20,17,4,5,14,23,45,-22,23,46,1,Artur,Boruc,1
Jan_Vertonghen_330,0,0,0,0,0.0,330,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,10,0,0,0,0,22,0,139573,1,0,0.0,0,-7996,4517,12513,52,True,0,17.0,30,8,6,8,36,31,5,22,44,3,8,2019,18,17,23,5,8,10,20,34,-14,23,50,3,Jan,Vertonghen,2
Felipe Anderson_Pereira Gomes_390,0,0,14,0,29.4,390,218,1,0,5.0,12.2,2020-01-10T20:00:00Z,90,15,0,0,0,0,22,0,227978,0,1,8.0,2,15902,22059,6157,66,False,0,19.0,22,6,4,11,25,33,-8,21,41,1,16,2019,8,11,29,8,5,10,26,33,-7,23,41,2,Felipe Anderson,Pereira Gomes,3
Nick_Pope_93,0,0,16,0,0.0,93,213,3,0,3.2,32.4,2020-01-11T15:00:00Z,90,6,0,0,0,0,22,5,960036,0,3,0.0,2,-82762,12408,95170,47,False,0,5.0,24,7,3,12,24,37,-13,22,40,0,15,2019,9,3,45,14,3,6,48,23,25,23,24,0,Nick,Pope,1
Steven_Defour_99,0,0,0,0,0.0,99,213,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,6,0,0,0,0,22,0,258,0,3,0.0,0,-4,5,9,55,False,0,5.0,24,7,3,12,24,37,-13,22,40,0,15,2019,9,3,45,14,3,6,48,23,25,23,24,0,Steven,Defour,3
Adam_Masina_355,0,1,30,1,5.1,355,212,0,0,3.4,24.4,2020-01-12T14:00:00Z,90,3,0,0,0,0,22,0,4479,3,0,4.0,7,15,130,115,43,False,0,18.0,22,5,7,10,20,34,-14,22,48,3,17,2019,17,8,31,8,7,8,36,31,5,23,47,3,Adam,Masina,2
Andriy_Yarmolenko_392,0,0,0,0,0.0,392,218,0,0,0.0,0.0,2020-01-10T20:00:00Z,0,15,0,0,0,0,22,0,72471,0,1,0.0,0,-8970,99,9069,53,False,0,19.0,22,6,4,11,25,33,-8,21,41,1,16,2019,8,11,29,8,5,10,26,33,-7,23,41,2,Andriy,Yarmolenko,3
Phil_Foden_220,0,0,3,0,13.3,220,211,1,0,2.3,4.2,2020-01-12T16:30:00Z,27,2,0,0,0,0,22,0,22953,6,1,5.0,1,268,1313,1045,51,False,0,11.0,47,15,2,5,62,25,37,22,40,2,2,2019,7,9,30,7,9,7,22,26,-4,23,36,1,Phil,Foden,3
Marcos_Rojo_227,0,0,0,0,0.0,227,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,14,0,0,0,0,22,0,9401,0,4,0.0,0,-99,13,112,48,True,0,12.0,34,9,7,6,36,25,11,22,41,0,5,2019,10,1,64,21,1,0,52,14,38,22,23,1,Marcos,Rojo,2
Moussa_Djenepo_438,0,0,0,0,0.3,438,216,0,0,0.0,0.0,2020-01-11T15:00:00Z,12,9,0,0,0,0,22,0,6018,2,1,0.0,1,-213,233,446,52,False,0,16.0,28,8,4,10,27,39,-12,22,31,2,12,2019,20,6,34,8,10,5,34,30,4,23,34,2,Moussa,Djenepo,3
Adam_Idah_538,0,0,6,0,1.5,538,217,3,0,0.9,3.0,2020-01-11T15:00:00Z,64,12,0,0,0,0,22,0,9673,0,4,4.0,2,1470,2150,680,44,False,0,14.0,14,3,5,14,22,45,-23,22,44,0,20,2019,3,19,20,5,5,13,20,36,-16,23,46,2,Adam,Idah,4
Ben_Davies_329,0,0,0,0,0.0,329,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,10,0,0,0,0,22,0,8778,1,0,0.0,0,-145,10,155,53,True,0,17.0,30,8,6,8,36,31,5,22,44,3,8,2019,18,17,23,5,8,10,20,34,-14,23,50,3,Ben,Davies,2
Francisco_Femenía Far_357,0,0,0,0,0.0,357,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,3,0,0,0,0,22,0,58110,3,0,0.0,0,-9201,4283,13484,42,False,0,18.0,22,5,7,10,20,34,-14,22,48,3,17,2019,17,8,31,8,7,8,36,31,5,23,47,3,Francisco,Femenía Far,2
Matthew_Longstaff_540,0,0,10,0,3.0,540,220,1,0,1.8,12.6,2020-01-11T15:00:00Z,90,20,0,0,0,0,22,0,15397,1,1,2.0,1,-1349,576,1925,45,False,1,13.0,26,7,5,10,21,34,-13,22,40,2,13,2019,6,4,39,12,3,8,39,30,9,23,41,0,Matthew,Longstaff,3
Bernardo_Costa Da Rosa_595,0,0,0,0,0.0,595,218,0,0,0.0,0.0,2020-01-10T20:00:00Z,0,15,0,0,0,0,22,0,0,0,1,0.0,0,0,0,0,45,False,0,19.0,22,6,4,11,25,33,-8,21,41,1,16,2019,8,11,29,8,5,10,26,33,-7,23,41,2,Bernardo,Costa Da Rosa,3
John_Fleck_301,1,3,33,1,40.4,301,218,0,0,8.8,28.6,2020-01-10T20:00:00Z,90,19,0,0,0,0,22,0,175674,0,1,19.0,9,7061,27425,20364,49,True,0,15.0,32,8,8,6,24,21,3,22,41,1,6,2019,1,10,29,6,11,6,30,32,-2,23,57,2,John,Fleck,3
Eric_Dier_350,0,0,0,0,0.0,350,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,10,0,0,0,0,22,0,13756,1,0,0.0,0,-877,138,1015,49,True,0,17.0,30,8,6,8,36,31,5,22,44,3,8,2019,18,17,23,5,8,10,20,34,-14,23,50,3,Eric,Dier,3
Oleksandr_Zinchenko_206,0,0,0,0,0.0,206,211,0,0,0.0,0.0,2020-01-12T16:30:00Z,0,2,0,0,0,0,22,0,187177,6,1,0.0,0,-2964,2026,4990,52,False,0,11.0,47,15,2,5,62,25,37,22,40,2,2,2019,7,9,30,7,9,7,22,26,-4,23,36,1,Oleksandr,Zinchenko,2
Daniel_Amartey_178,0,0,0,0,0.0,178,216,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,16,0,0,0,0,22,0,23347,2,1,0.0,0,-1125,496,1621,43,True,0,9.0,45,14,3,5,47,21,26,22,24,0,3,2019,5,14,27,8,3,12,26,38,-12,23,41,0,Daniel,Amartey,3
Victor_Wanyama_348,0,0,0,0,0.0,348,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,10,0,0,0,0,22,0,7236,1,0,0.0,0,-77,104,181,48,True,0,17.0,30,8,6,8,36,31,5,22,44,3,8,2019,18,17,23,5,8,10,20,34,-14,23,50,3,Victor,Wanyama,3
Jairo_Riedewald_539,0,0,16,0,1.9,539,214,1,0,2.6,16.0,2020-01-11T12:30:00Z,90,1,0,0,0,0,22,0,1051,1,1,8.0,2,-23,78,101,45,True,0,7.0,29,7,8,7,20,24,-4,22,34,1,9,2019,11,2,48,15,3,5,64,27,37,23,41,2,Jairo,Riedewald,3
Gabriel Teodoro_Martinelli Silva_504,0,0,4,0,0.6,504,214,0,0,0.4,1.4,2020-01-11T12:30:00Z,20,7,0,0,0,0,22,0,110248,1,1,2.0,1,-6817,3517,10334,45,False,0,1.0,28,6,10,6,29,31,-2,22,56,2,10,2019,15,7,33,8,9,6,25,22,3,23,43,1,Gabriel Teodoro,Martinelli Silva,4
Japhet_Tanganga_583,0,0,20,0,0.3,583,219,1,0,2.6,26.0,2020-01-11T17:30:00Z,90,10,0,0,0,0,22,0,1077,1,0,0.0,2,126,249,123,40,True,0,17.0,30,8,6,8,36,31,5,22,44,3,8,2019,18,17,23,5,8,10,20,34,-14,23,50,3,Japhet,Tanganga,2
Manuel_Lanzini_391,0,0,16,0,4.2,391,218,1,0,4.3,14.4,2020-01-10T20:00:00Z,83,15,0,0,0,0,22,0,52149,0,1,24.0,2,-278,641,919,62,False,0,19.0,22,6,4,11,25,33,-8,21,41,1,16,2019,8,11,29,8,5,10,26,33,-7,23,41,2,Manuel,Lanzini,3
Wilfried_Zaha_133,0,0,5,0,19.3,133,214,1,0,3.3,9.8,2020-01-11T12:30:00Z,90,1,0,0,0,0,22,0,743774,1,1,4.0,2,-113871,12063,125934,68,True,0,7.0,29,7,8,7,20,24,-4,22,34,1,9,2019,11,2,48,15,3,5,64,27,37,23,41,2,Wilfried,Zaha,3
Christoph_Zimmermann_275,0,0,16,0,0.2,275,217,4,0,3.9,32.0,2020-01-11T15:00:00Z,90,12,0,0,0,0,22,0,2937,0,4,7.0,0,-88,219,307,44,False,0,14.0,14,3,5,14,22,45,-23,22,44,0,20,2019,3,19,20,5,5,13,20,36,-16,23,46,2,Christoph,Zimmermann,2
Craig_Cathcart_358,0,0,23,1,0.0,358,212,0,0,1.5,15.2,2020-01-12T14:00:00Z,90,3,0,0,0,0,22,0,143589,3,0,0.0,6,27679,36408,8729,43,False,0,18.0,22,5,7,10,20,34,-14,22,48,3,17,2019,17,8,31,8,7,8,36,31,5,23,47,3,Craig,Cathcart,2
