team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Arsenal,1,2019,1,20,12,6,4,4,0,0,1,1,2,5,9,6,True,Chelsea
Chelsea,6,2019,4,20,4,1,1,12,1,0,0,2,1,11,2,7,False,Arsenal
Brighton,4,2019,21,20,14,3,2,16,1,0,0,2,0,6,5,9,True,Bournemouth
Bournemouth,3,2019,2,20,16,4,21,14,0,0,1,0,2,5,5,10,False,Brighton
Burnley,5,2019,3,20,13,12,11,5,0,0,1,0,2,7,3,10,True,Man Utd
Man Utd,12,2019,11,20,5,5,3,13,1,0,0,2,0,8,7,5,False,Burnley
Liverpool,10,2019,9,20,1,20,26,7,1,0,0,1,0,18,1,0,True,Wolves
Wolves,20,2019,26,20,7,10,9,1,0,0,1,0,1,7,9,4,False,Liverpool
Man City,11,2019,10,20,3,15,29,8,1,0,0,2,0,13,2,5,True,Sheffield Utd
Sheffield Utd,15,2019,29,20,8,11,10,3,0,0,1,0,2,7,8,5,False,Man City
Newcastle,13,2019,23,20,11,8,6,10,0,0,1,1,2,7,4,9,True,Everton
Everton,8,2019,6,20,10,13,23,11,1,0,0,2,1,7,4,9,False,Newcastle
Norwich,14,2019,28,20,20,17,17,6,0,1,0,2,2,3,4,13,True,Spurs
Spurs,17,2019,17,20,6,14,28,20,0,1,0,2,2,8,6,6,False,Norwich
Southampton,16,2019,13,20,15,7,5,9,0,1,0,1,1,6,4,10,True,Crystal Palace
Crystal Palace,7,2019,5,20,9,16,13,15,0,1,0,1,1,7,6,7,False,Southampton
Watford,18,2019,18,20,19,2,27,18,1,0,0,3,0,3,7,10,True,Aston Villa
Aston Villa,2,2019,27,20,18,18,18,19,0,0,1,0,3,5,3,12,False,Watford
West Ham,19,2019,20,20,17,9,8,2,0,0,1,1,2,5,4,10,True,Leicester
Leicester,9,2019,8,20,2,19,20,17,1,0,0,2,1,13,3,4,False,West Ham
