team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Arsenal,1,2019,1,26,10,13,23,13,1,0,0,4,0,7,13,6,True,Newcastle
Newcastle,13,2019,23,26,13,1,1,10,0,0,1,0,4,8,7,11,False,Arsenal
Aston Villa,2,2019,27,26,17,17,17,5,0,0,1,2,3,7,4,15,True,Spurs
Spurs,17,2019,17,26,5,2,27,17,1,0,0,3,2,11,7,8,False,Aston Villa
Brighton,4,2019,21,26,15,18,18,19,0,1,0,1,1,6,9,11,True,Watford
Watford,18,2019,18,26,19,4,21,15,0,1,0,1,1,5,9,12,False,Brighton
Chelsea,6,2019,4,26,4,12,11,7,0,0,1,0,2,12,5,9,True,Man Utd
Man Utd,12,2019,11,26,7,6,4,4,1,0,0,2,0,10,8,8,False,Chelsea
Everton,8,2019,6,26,9,7,5,14,1,0,0,3,1,10,6,10,True,Crystal Palace
Crystal Palace,7,2019,5,26,14,8,6,9,0,0,1,1,3,7,9,10,False,Everton
Man City,11,2019,10,26,2,19,20,18,1,0,0,2,0,17,3,6,True,West Ham
West Ham,19,2019,20,26,18,11,10,2,0,0,1,0,2,6,6,14,False,Man City
Norwich,14,2019,28,26,20,10,9,1,0,0,1,0,1,4,6,16,True,Liverpool
Liverpool,10,2019,9,26,1,14,28,20,1,0,0,1,0,25,1,0,False,Norwich
Sheffield Utd,15,2019,29,26,6,3,2,16,1,0,0,2,1,10,9,7,True,Bournemouth
Bournemouth,3,2019,2,26,16,15,29,6,0,0,1,1,2,7,5,14,False,Sheffield Utd
Southampton,16,2019,13,26,12,5,3,11,0,0,1,1,2,9,4,13,True,Burnley
Burnley,5,2019,3,26,11,16,13,12,1,0,0,2,1,10,4,12,False,Southampton
Wolves,20,2019,26,26,8,9,8,3,0,1,0,0,0,8,12,6,True,Leicester
Leicester,9,2019,8,26,3,20,26,8,0,1,0,0,0,15,5,6,False,Wolves
