team_name,team_id,season,team_unique_id,round,position,team_id_against,team_unique_id_against,against_position,win,draw,loss,team_score,team_concede,total_wins,total_draws,total_losses,was_home,against_team_name
Burnley,5,2019,3,31,11,18,18,16,1,0,0,1,0,12,6,13,True,Watford
Watford,18,2019,18,31,16,5,3,11,0,0,1,0,1,6,10,15,False,Burnley
Chelsea,6,2019,4,31,4,11,10,2,1,0,0,2,1,16,6,9,True,Man City
Man City,11,2019,10,31,2,6,4,4,0,0,1,1,2,20,3,8,False,Chelsea
Leicester,9,2019,8,31,3,4,21,15,0,1,0,0,0,16,7,8,True,Brighton
Brighton,4,2019,21,31,15,9,8,3,0,1,0,0,0,7,12,12,False,Leicester
Liverpool,10,2019,9,31,1,7,5,10,1,0,0,4,0,28,2,1,True,Crystal Palace
Crystal Palace,7,2019,5,31,10,10,9,1,0,0,1,0,4,11,9,11,False,Liverpool
Man Utd,12,2019,11,31,5,15,29,8,1,0,0,3,0,13,10,8,True,Sheffield Utd
Sheffield Utd,15,2019,29,31,8,12,11,5,0,0,1,0,3,11,11,9,False,Man Utd
Newcastle,13,2019,23,31,13,2,27,19,0,1,0,1,1,10,9,12,True,Aston Villa
Aston Villa,2,2019,27,31,19,13,23,13,0,1,0,1,1,7,6,18,False,Newcastle
Norwich,14,2019,28,31,20,8,6,12,0,0,1,0,1,5,6,20,True,Everton
Everton,8,2019,6,31,12,14,28,20,1,0,0,1,0,11,8,12,False,Norwich
Southampton,16,2019,13,31,14,1,1,9,0,0,1,0,2,11,4,16,True,Arsenal
Arsenal,1,2019,1,31,9,16,13,14,1,0,0,2,0,10,13,8,False,Southampton
Spurs,17,2019,17,31,7,19,20,17,1,0,0,2,0,12,9,10,True,West Ham
West Ham,19,2019,20,31,17,17,17,7,0,0,1,0,2,7,6,18,False,Spurs
Wolves,20,2019,26,31,6,3,2,18,1,0,0,1,0,12,13,6,True,Bournemouth
Bournemouth,3,2019,2,31,18,20,26,6,0,0,1,0,1,7,6,18,False,Wolves
