name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,team,points,wins,draws,losses,goals_for,goals_against,goals_diff,played,yc,rc,position,season,next_fixture_team,next_fixture_position,next_fixture_points,next_fixture_wins,next_fixture_draws,next_fixture_losses,next_fixture_goals_for,next_fixture_goals_against,next_fixture_goals_diff,next_fixture_played,next_fixture_yc,next_fixture_rc,name_first,name_last,element_type
Alex_Iwobi_17,0,0,8,0,13.8,17,106,1,0,2.9,13.6,2019-11-03T16:30:00Z,90,17,0,0,0,0,11,0,97548,1,1,2.0,2,-6625,2638,9263,58,True,0,8.0,11,3,2,6,11,17,-6,11,19,2,17,2019,16,19,8,2,2,8,11,29,-18,12,14,2,Alex,Iwobi,3
Alex_McCarthy_318,0,0,12,0,0.0,318,107,2,0,1.8,18.4,2019-11-02T15:00:00Z,90,11,0,0,0,0,11,2,27463,1,2,0.0,1,-642,188,830,43,False,0,16.0,8,2,2,7,10,27,-17,11,13,2,18,2019,8,15,14,4,2,6,13,18,-5,12,20,2,Alex,McCarthy,1
Alex_Oxlade-Chamberlain_193,0,0,2,0,14.9,193,102,0,0,9.3,6.0,2019-11-02T15:00:00Z,25,2,0,0,0,0,11,0,29527,2,1,72.0,1,2354,5259,2905,62,False,0,10.0,31,10,1,0,25,9,16,11,13,0,1,2019,11,4,25,8,1,3,35,13,22,12,24,1,Alex,Oxlade-Chamberlain,3
Alfie_Whiteman_543,0,0,0,0,0.0,543,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,8,0,0,0,0,11,0,23624,1,1,0.0,0,1387,2307,920,40,False,0,17.0,13,3,4,4,17,16,1,11,19,2,11,2019,15,5,17,4,5,3,13,9,4,12,22,1,Alfie,Whiteman,1
Alireza_Jahanbakhsh_50,0,0,0,0,0.0,50,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,14,0,0,0,0,11,0,4433,0,2,0.0,0,-61,50,111,58,True,0,4.0,15,4,3,4,14,14,0,11,13,2,8,2019,12,7,16,4,4,4,16,12,4,12,26,0,Alireza,Jahanbakhsh,3
Alisson_Ramses Becker_189,0,0,10,0,0.0,189,102,1,0,1.3,12.8,2019-11-02T15:00:00Z,90,2,0,0,0,0,11,1,508599,2,1,0.0,2,37768,45852,8084,59,False,0,10.0,31,10,1,0,25,9,16,11,13,0,1,2019,11,4,25,8,1,3,35,13,22,12,24,1,Alisson,Ramses Becker,1
Allan_Saint-Maximin_500,0,0,7,0,15.2,500,110,1,0,8.2,17.4,2019-11-02T15:00:00Z,76,19,0,0,0,0,11,0,21636,3,2,49.0,2,1331,2876,1545,54,False,0,13.0,12,3,3,5,9,17,-8,11,23,2,15,2019,3,9,16,4,4,4,15,15,0,12,24,0,Allan,Saint-Maximin,3
Andreas_Christensen_108,0,0,0,0,0.0,108,109,0,0,0.0,0.0,2019-11-02T17:30:00Z,0,18,0,0,0,0,11,0,45760,2,1,0.0,0,-4817,59,4876,49,False,0,6.0,23,7,2,2,25,17,8,11,20,0,4,2019,7,12,15,4,3,5,10,16,-6,12,24,0,Andreas,Christensen,2
Andreas_Pereira_246,0,0,5,0,11.7,246,103,1,0,3.7,4.0,2019-11-02T12:30:00Z,67,3,0,0,0,0,11,0,32903,0,1,21.0,2,870,3309,2439,50,False,0,12.0,13,3,4,4,13,11,2,11,24,0,10,2019,4,11,15,4,3,5,15,17,-2,12,18,2,Andreas,Pereira,3
Andrew_Robertson_181,0,1,25,0,24.1,181,102,1,1,11.4,54.6,2019-11-02T15:00:00Z,90,2,0,0,0,0,11,0,1433018,2,1,35.0,9,56073,87824,31751,69,False,0,10.0,31,10,1,0,25,9,16,11,13,0,1,2019,11,4,25,8,1,3,35,13,22,12,24,1,Andrew,Robertson,2
Andrew_Surman_80,0,0,0,0,0.0,80,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,12,0,0,0,0,11,0,2928,0,1,0.0,0,-125,41,166,47,True,0,3.0,16,4,4,3,14,13,1,11,24,0,7,2019,13,13,15,4,3,5,11,18,-7,12,25,2,Andrew,Surman,3
Andre_Gray_364,0,0,6,0,1.1,364,109,2,0,2.2,1.2,2019-11-02T17:30:00Z,90,6,0,0,0,0,11,0,30165,2,1,20.0,2,-1526,596,2122,57,True,0,18.0,5,0,5,6,6,23,-17,11,25,0,20,2019,14,20,7,2,1,9,11,28,-17,12,18,0,Andre,Gray,4
Andre_Green_32,0,0,0,0,0.0,32,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,10,0,0,0,0,11,0,792,2,1,0.0,0,-5,14,19,49,True,0,2.0,11,3,2,6,16,18,-2,11,16,1,16,2019,20,8,16,3,7,2,16,15,1,12,21,2,Andre,Green,3
Andriy_Yarmolenko_392,0,0,2,0,0.6,392,110,2,0,0.0,0.0,2019-11-02T15:00:00Z,45,13,0,0,0,0,11,0,435679,3,2,0.0,1,22723,57710,34987,60,True,0,19.0,13,3,4,4,14,17,-3,11,20,1,13,2019,5,10,15,4,3,5,17,18,-1,12,21,0,Andriy,Yarmolenko,3
Andros_Townsend_135,0,0,0,0,0.0,135,105,0,0,0.0,0.0,2019-11-03T14:00:00Z,0,9,0,0,0,0,11,0,98427,2,0,0.0,0,-6733,892,7625,56,True,0,7.0,15,4,3,4,10,14,-4,11,22,0,9,2019,6,3,26,8,2,2,27,17,10,12,23,0,Andros,Townsend,3
André Filipe_Tavares Gomes_422,0,0,8,0,11.5,422,106,1,0,2.3,5.8,2019-11-03T16:30:00Z,83,17,0,0,0,0,11,0,28703,1,1,6.0,2,-441,553,994,53,True,0,8.0,11,3,2,6,11,17,-6,11,19,2,17,2019,16,19,8,2,2,8,11,29,-18,12,14,2,André Filipe,Tavares Gomes,3
Andy_Carroll_520,0,0,3,0,0.3,520,110,1,0,0.3,0.2,2019-11-02T15:00:00Z,1,19,0,0,0,0,11,0,6800,3,2,2.0,1,-642,240,882,54,False,0,13.0,12,3,3,5,9,17,-8,11,23,2,15,2019,3,9,16,4,4,4,15,15,0,12,24,0,Andy,Carroll,4
Andy_King_480,0,0,0,0,0.0,480,105,0,0,0.0,0.0,2019-11-03T14:00:00Z,0,7,0,0,0,0,11,0,30176,2,0,0.0,0,6051,9435,3384,43,False,0,9.0,23,7,2,2,27,8,19,11,13,0,3,2019,1,6,17,4,5,3,16,17,-1,12,27,1,Andy,King,3
Andy_Lonergan_530,0,0,0,0,0.0,530,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,2,0,0,0,0,11,0,1681,2,1,0.0,0,-37,20,57,44,False,0,10.0,31,10,1,0,25,9,16,11,13,0,1,2019,11,4,25,8,1,3,35,13,22,12,24,1,Andy,Lonergan,1
Angelo_Ogbonna_377,0,0,0,0,0.0,377,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,13,0,0,0,0,11,0,32598,3,2,0.0,0,-1918,613,2531,45,True,0,19.0,13,3,4,4,14,17,-3,11,20,1,13,2019,5,10,15,4,3,5,17,18,-1,12,21,0,Angelo,Ogbonna,2
Angel_Gomes_245,0,0,0,0,0.0,245,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,3,0,0,0,0,11,0,6789,0,1,0.0,0,-79,254,333,48,False,0,12.0,13,3,4,4,13,11,2,11,24,0,10,2019,4,11,15,4,3,5,15,17,-2,12,18,2,Angel,Gomes,3
Angus_Gunn_319,0,0,0,0,0.0,319,107,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,11,0,0,0,0,11,0,206201,1,2,0.0,0,-21793,580,22373,45,False,0,16.0,8,2,2,7,10,27,-17,11,13,2,18,2019,8,15,14,4,2,6,13,18,-5,12,20,2,Angus,Gunn,1
Anthony_Knockaert_52,0,0,0,0,0.0,52,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,14,0,0,0,0,11,0,661,0,2,0.0,0,-9,7,16,54,True,0,4.0,15,4,3,4,14,14,0,11,13,2,8,2019,12,7,16,4,4,4,16,12,4,12,26,0,Anthony,Knockaert,3
Anthony_Martial_239,0,0,2,0,3.9,239,103,1,0,2.0,4.8,2019-11-02T12:30:00Z,90,3,0,0,0,0,11,0,414585,0,1,11.0,2,146625,153648,7023,76,False,0,12.0,13,3,4,4,13,11,2,11,24,0,10,2019,4,11,15,4,3,5,15,17,-2,12,18,2,Anthony,Martial,3
Antonio_Rüdiger_104,0,0,0,0,0.0,104,109,0,0,0.0,0.0,2019-11-02T17:30:00Z,0,18,0,0,0,0,11,0,6721,2,1,0.0,0,-197,66,263,60,False,0,6.0,23,7,2,2,25,17,8,11,20,0,4,2019,7,12,15,4,3,5,10,16,-6,12,24,0,Antonio,Rüdiger,2
Anwar_El Ghazi_30,0,0,15,0,26.2,30,102,2,0,6.6,23.0,2019-11-02T15:00:00Z,90,10,0,0,0,0,11,0,108827,2,1,17.0,1,-15358,9683,25041,55,True,1,2.0,11,3,2,6,16,18,-2,11,16,1,16,2019,20,8,16,3,7,2,16,15,1,12,21,2,Anwar,El Ghazi,3
Archie_Mair_551,0,0,0,0,0.0,551,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,4,0,0,0,0,11,0,1740,0,2,0.0,0,384,502,118,40,False,0,14.0,7,2,1,8,11,26,-15,11,17,0,19,2019,18,18,8,1,5,6,8,23,-15,12,27,1,Archie,Mair,1
Arnaut_Danjuma Groeneveld_492,0,0,0,0,0.0,492,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,12,0,0,0,0,11,0,1998,0,1,0.0,0,22,90,68,58,True,0,3.0,16,4,4,3,14,13,1,11,24,0,7,2019,13,13,15,4,3,5,11,18,-7,12,25,2,Arnaut,Danjuma Groeneveld,3
Arthur_Masuaku_378,0,0,0,0,0.0,378,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,13,0,0,0,0,11,0,51985,3,2,0.0,0,-4785,488,5273,45,True,0,19.0,13,3,4,4,14,17,-3,11,20,1,13,2019,5,10,15,4,3,5,17,18,-1,12,21,0,Arthur,Masuaku,2
Artur_Boruc_73,0,0,0,0,0.0,73,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,12,0,0,0,0,11,0,20475,0,1,0.0,0,-385,225,610,44,True,0,3.0,16,4,4,3,14,13,1,11,24,0,7,2019,13,13,15,4,3,5,11,18,-7,12,25,2,Artur,Boruc,1
Ashley_Barnes_90,0,0,-7,0,1.2,90,108,3,0,0.9,0.0,2019-11-02T15:00:00Z,90,15,0,0,0,0,11,0,281377,0,3,18.0,1,-12277,17224,29501,63,False,1,5.0,12,3,3,5,14,18,-4,11,19,0,14,2019,19,16,13,3,4,5,14,20,-6,12,21,1,Ashley,Barnes,4
Ashley_Westwood_101,0,0,15,0,18.8,101,108,3,0,2.9,9.8,2019-11-02T15:00:00Z,90,15,0,0,0,0,11,0,33172,0,3,0.0,2,-1288,1428,2716,54,False,0,5.0,12,3,3,5,14,18,-4,11,19,0,14,2019,19,16,13,3,4,5,14,20,-6,12,21,1,Ashley,Westwood,3
Ashley_Young_224,0,0,11,0,17.2,224,103,1,0,2.8,8.6,2019-11-02T12:30:00Z,90,3,0,0,0,0,11,0,28785,0,1,2.0,1,518,1986,1468,54,False,1,12.0,13,3,4,4,13,11,2,11,24,0,10,2019,4,11,15,4,3,5,15,17,-2,12,18,2,Ashley,Young,2
Asmir_Begovic_72,0,0,0,0,0.0,72,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,12,0,0,0,0,11,0,73219,0,1,0.0,0,-3211,70,3281,43,True,0,3.0,16,4,4,3,14,13,1,11,24,0,7,2019,13,13,15,4,3,5,11,18,-7,12,25,2,Asmir,Begovic,1
Axel_Tuanzebe_481,0,0,0,0,0.0,481,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,3,0,0,0,0,11,0,10111,0,1,0.0,0,-1001,170,1171,44,False,0,12.0,13,3,4,4,13,11,2,11,24,0,10,2019,4,11,15,4,3,5,15,17,-2,12,18,2,Axel,Tuanzebe,2
Aymeric_Laporte_202,0,0,0,0,0.0,202,107,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,16,0,0,0,0,11,0,153310,1,2,0.0,0,-3902,566,4468,63,True,0,11.0,25,8,1,2,34,10,24,11,22,1,2,2019,10,1,34,11,1,0,28,10,18,12,13,0,Aymeric,Laporte,2
Ayoze_Pérez_265,0,0,6,1,5.8,265,105,0,0,3.3,15.0,2019-11-03T14:00:00Z,73,7,0,0,0,0,11,0,401069,2,0,12.0,3,172801,181808,9007,61,False,0,9.0,23,7,2,2,27,8,19,11,13,0,3,2019,1,6,17,4,5,3,16,17,-1,12,27,1,Ayoze,Pérez,3
Bailey_Peacock-Farrell_495,0,0,0,0,0.0,495,108,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,15,0,0,0,0,11,0,5540,0,3,0.0,0,-87,34,121,44,False,0,5.0,12,3,3,5,14,18,-4,11,19,0,14,2019,19,16,13,3,4,5,14,20,-6,12,21,1,Bailey,Peacock-Farrell,1
Bamidele_Alli_344,0,2,29,0,17.4,344,106,1,1,7.6,41.2,2019-11-03T16:30:00Z,90,8,0,0,0,0,11,0,35270,1,1,17.0,9,123,2098,1975,84,False,0,17.0,13,3,4,4,17,16,1,11,19,2,11,2019,15,5,17,4,5,3,13,9,4,12,22,1,Bamidele,Alli,3
Beni_Baningime_557,0,0,0,0,0.0,557,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,17,0,0,0,0,11,0,225,1,1,0.0,0,76,103,27,45,True,0,8.0,11,3,2,6,11,17,-6,11,19,2,17,2019,16,19,8,2,2,8,11,29,-18,12,14,2,Beni,Baningime,3
Benjamin_Chilwell_161,0,0,19,1,13.0,161,105,0,0,3.2,9.8,2019-11-03T14:00:00Z,90,7,0,0,0,0,11,0,708784,2,0,9.0,6,368034,377851,9817,56,False,0,9.0,23,7,2,2,27,8,19,11,13,0,3,2019,1,6,17,4,5,3,16,17,-1,12,27,1,Benjamin,Chilwell,2
Benjamin_Mendy_204,0,0,0,0,0.0,204,107,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,16,0,0,0,0,11,0,148108,1,2,0.0,0,78974,82833,3859,60,True,0,11.0,25,8,1,2,34,10,24,11,22,1,2,2019,10,1,34,11,1,0,28,10,18,12,13,0,Benjamin,Mendy,2
Ben_Davies_329,0,0,5,0,15.6,329,106,1,0,3.2,14.2,2019-11-03T16:30:00Z,90,8,0,0,0,0,11,0,10927,1,1,2.0,2,43,536,493,54,False,0,17.0,13,3,4,4,17,16,1,11,19,2,11,2019,15,5,17,4,5,3,13,9,4,12,22,1,Ben,Davies,2
Ben_Foster_366,0,0,23,0,0.0,366,109,2,0,7.8,60.8,2019-11-02T17:30:00Z,90,6,0,0,0,0,11,8,116794,2,1,17.0,3,4057,7714,3657,48,True,0,18.0,5,0,5,6,6,23,-17,11,25,0,20,2019,14,20,7,2,1,9,11,28,-17,12,18,0,Ben,Foster,1
Ben_Gibson_89,0,0,0,0,0.0,89,108,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,15,0,0,0,0,11,0,185715,0,3,0.0,0,-2981,2367,5348,40,False,0,5.0,12,3,3,5,14,18,-4,11,19,0,14,2019,19,16,13,3,4,5,14,20,-6,12,21,1,Ben,Gibson,2
Ben_Godfrey_273,0,0,23,0,0.9,273,104,2,0,3.2,31.4,2019-11-02T15:00:00Z,90,4,0,0,0,0,11,0,15349,0,2,0.0,1,-271,452,723,45,False,0,14.0,7,2,1,8,11,26,-15,11,17,0,19,2019,18,18,8,1,5,6,8,23,-15,12,27,1,Ben,Godfrey,2
Ben_Johnson_384,0,0,0,0,0.0,384,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,13,0,0,0,0,11,0,104052,3,2,0.0,0,-1154,2367,3521,40,True,0,19.0,13,3,4,4,14,17,-3,11,20,1,13,2019,5,10,15,4,3,5,17,18,-1,12,21,0,Ben,Johnson,2
Ben_Mee_83,0,0,13,0,1.1,83,108,3,0,1.5,12.0,2019-11-02T15:00:00Z,90,15,0,0,0,0,11,0,64712,0,3,2.0,1,-1588,2068,3656,50,False,0,5.0,12,3,3,5,14,18,-4,11,19,0,14,2019,19,16,13,3,4,5,14,20,-6,12,21,1,Ben,Mee,2
Ben_Osborn_472,0,0,0,0,0.0,472,108,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,5,0,0,0,0,11,0,2263,0,3,0.0,0,-57,26,83,48,True,0,15.0,16,4,4,3,12,8,4,11,20,1,6,2019,17,14,14,3,5,4,18,17,1,12,21,2,Ben,Osborn,3
Beram_Kayal_56,0,0,0,0,0.0,56,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,14,0,0,0,0,11,0,3443,0,2,0.0,0,-164,37,201,44,True,0,4.0,15,4,3,4,14,14,0,11,13,2,8,2019,12,7,16,4,4,4,16,12,4,12,26,0,Beram,Kayal,3
Bernardo Mota_Veiga de Carvalho e Silva_218,0,0,22,0,25.1,218,107,1,0,7.7,16.8,2019-11-02T15:00:00Z,83,16,0,0,0,0,11,0,952052,1,2,35.0,2,-67300,24193,91493,79,True,0,11.0,25,8,1,2,34,10,24,11,22,1,2,2019,10,1,34,11,1,0,28,10,18,12,13,0,Bernardo Mota,Veiga de Carvalho e Silva,3
Bernardo_Fernandes da Silva Junior_39,0,0,0,0,0.0,39,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,14,0,0,0,0,11,0,6714,0,2,0.0,0,-296,16,312,43,True,0,4.0,15,4,3,4,14,14,0,11,13,2,8,2019,12,7,16,4,4,4,16,12,4,12,26,0,Bernardo,Fernandes da Silva Junior,2
Bernard_Anício Caldeira Duarte_152,0,0,0,0,0.0,152,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,17,0,0,0,0,11,0,57271,1,1,0.0,0,-11613,488,12101,65,True,0,8.0,11,3,2,6,11,17,-6,11,19,2,17,2019,16,19,8,2,2,8,11,29,-18,12,14,2,Bernard,Anício Caldeira Duarte,3
Bernard_Ashley-Seal_559,0,0,0,0,0.0,559,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,1,0,0,0,0,11,0,954,1,1,0.0,0,632,789,157,45,False,0,20.0,13,2,7,2,14,14,0,11,17,2,12,2019,2,17,11,3,2,7,17,20,-3,12,19,1,Bernard,Ashley-Seal,4
Bernd_Leno_14,0,0,23,0,0.0,14,101,1,0,5.1,51.2,2019-11-02T15:00:00Z,90,20,0,0,0,0,11,7,433193,1,1,0.0,4,-18954,6033,24987,50,True,0,1.0,17,4,5,2,16,15,1,11,26,1,5,2019,9,2,26,8,2,2,29,8,21,12,14,0,Bernd,Leno,1
